Fecha,T_Amb_Avg(ºC),H_Relat_Avg (%),Rad_Glob_Avg (W/m²),Rad_Par_Avg (µmol/m²/s),R_Neta_Avg (W/m²),VPD_Avg (kPa),Lluvia (mm)
2011-11-19 07:30:00.000,12.12,85.7,1.846,2.57,-459.3,0.202,0.198
2011-11-19 08:00:00.000,12.29,84.9,5.912,9.03,NAN,0.215,0.396
2011-11-19 08:30:00.000,12.89,83.8,12.07,19.84,NAN,0.241,0.198
2011-11-19 09:00:00.000,12.93,84.0,15.57,26.82,NAN,0.239,0
2011-11-19 09:30:00.000,13.74,81.9,29.49,50.27,NAN,0.285,0.594
2011-11-19 10:00:00.000,13.25,85.8,29.68,53.54,-469.7,0.216,3.168
2011-11-19 10:30:00.000,13.25,87.6,30.61,55.14,-342.6,0.189,1.782
2011-11-19 11:00:00.000,13.03,86.1,36.21,65.88,-340.3,0.208,1.188
2011-11-19 11:30:00.000,12.36,86.0,93.6,154.2,-340.3,0.201,0.198
2011-11-19 12:00:00.000,12.56,87.2,105.9,173.4,-361.1,0.186,1.188
2011-11-19 12:30:00.000,12.7,88.4,107.2,176.2,-349.5,0.17,0.396
2011-11-19 13:00:00.000,12.99,87.2,98.0,162.2,-341.4,0.192,0.594
2011-11-19 13:30:00.000,12.63,85.8,79.59,133.9,-320.1,0.207,1.386
2011-11-19 14:00:00.000,12.45,87.8,94.7,155.3,-325.9,0.177,1.584
2011-11-19 14:30:00.000,12.92,87.9,163.8,257.2,-328.1,0.18,0.396
2011-11-19 15:00:00.000,13.62,87.1,170.6,265.8,-326,0.201,0
2011-11-19 15:30:00.000,13.56,87.4,58.24,91.7,-355.8,0.196,1.782
2011-11-19 16:00:00.000,13.28,88.4,50.86,79.4,-402.7,0.177,0
2011-11-19 16:30:00.000,13.31,88.4,24.66,38.69,-417.5,0.177,0
2011-11-19 17:00:00.000,13.18,88.4,10.04,15.79,NAN,0.176,0
2011-11-19 17:30:00.000,13.04,88.8,0.99,1.697,NAN,0.168,0
2011-11-19 18:00:00.000,13.1,89.4,0.0,0.0,NAN,0.16,0
2011-11-19 18:30:00.000,13.0,88.8,0.0,0.0,NAN,0.168,0
2011-11-19 19:00:00.000,12.72,88.6,0.0,0.0,NAN,0.168,0
2011-11-19 19:30:00.000,12.56,88.8,0.0,0.0,NAN,0.162,0
2011-11-19 20:00:00.000,12.29,89.0,0.0,0.0,NAN,0.158,0
2011-11-19 20:30:00.000,12.02,88.9,0.0,0.0,NAN,0.156,0
2011-11-19 21:00:00.000,11.97,86.8,0.0,0.0,NAN,0.185,0
2011-11-19 21:30:00.000,11.65,87.4,0.0,0.0,NAN,0.172,0
2011-11-19 22:00:00.000,11.58,86.5,0.0,0.0,NAN,0.184,0
2011-11-19 22:30:00.000,11.31,87.8,0.0,0.0,NAN,0.163,0
2011-11-19 23:00:00.000,11.12,89.0,0.0,0.0,NAN,0.146,0
2011-11-19 23:30:00.000,10.87,89.2,0.0,0.0,NAN,0.14,0
2011-11-20 00:00:00.000,10.47,88.6,0.0,0.0,NAN,0.144,0
2011-11-20 00:30:00.000,10.31,87.1,0.0,0.0,-437,0.162,0
2011-11-20 01:00:00.000,10.23,87.3,0.0,0.0,NAN,0.158,0
2011-11-20 01:30:00.000,10.07,86.9,0.0,0.0,-429.9,0.161,0.198
2011-11-20 02:00:00.000,9.88,87.6,0.0,0.0,-438.7,0.151,1.386
2011-11-20 02:30:00.000,9.64,89.0,0.0,0.0,NAN,0.132,1.188
2011-11-20 03:00:00.000,9.65,89.7,0.0,0.0,NAN,0.124,1.782
2011-11-20 03:30:00.000,9.69,90.2,0.0,0.0,-478.8,0.118,1.188
2011-11-20 04:00:00.000,9.76,90.5,0.0,0.0,-401.9,0.115,0.99
2011-11-20 04:30:00.000,9.92,90.6,0.0,0.0,-423.7,0.114,0.594
2011-11-20 05:00:00.000,10.03,90.7,0.0,0.0,NAN,0.114,0
2011-11-20 05:30:00.000,10.15,90.7,0.0,0.0,-457.5,0.115,0.198
2011-11-20 06:00:00.000,10.28,90.8,0.0,0.0,-477.8,0.116,0.594
2011-11-20 06:30:00.000,10.41,90.8,0.0,0.0,-439.3,0.116,0.198
2011-11-20 07:00:00.000,10.57,90.9,0.073,0.116,-422.1,0.116,0
2011-11-20 07:30:00.000,10.8,90.9,4.698,7.679,-410.6,0.117,0
2011-11-20 08:00:00.000,11.06,90.9,23.24,35.28,-394.8,0.12,0
2011-11-20 08:30:00.000,11.29,90.8,32.19,49.21,-411.3,0.124,0
2011-11-20 09:00:00.000,11.43,90.5,46.69,72.1,-383.3,0.128,0
2011-11-20 09:30:00.000,11.65,90.1,90.4,141.9,-391.1,0.135,0.198
2011-11-20 10:00:00.000,11.94,90.0,84.7,134.2,-462,0.139,0.198
2011-11-20 10:30:00.000,12.2,90.1,114.6,180.1,-498.9,0.14,0.198
2011-11-20 11:00:00.000,12.53,89.9,115.9,184.5,NAN,0.147,0
2011-11-20 11:30:00.000,12.73,89.6,94.3,150.6,NAN,0.153,0
2011-11-20 12:00:00.000,12.93,89.4,62.01,100.3,-486.3,0.158,0
2011-11-20 12:30:00.000,13.08,89.5,80.5,132.0,-447.8,0.158,0.198
2011-11-20 13:00:00.000,12.83,90.0,61.4,102.1,-398.5,0.148,0.198
2011-11-20 13:30:00.000,12.6,90.3,55.52,93.5,-399.2,0.141,0.396
2011-11-20 14:00:00.000,12.57,90.6,34.45,59.37,NAN,0.137,1.386
2011-11-20 14:30:00.000,12.6,90.8,24.3,43.4,NAN,0.135,1.98
2011-11-20 15:00:00.000,12.44,90.9,19.67,32.95,NAN,0.132,0.792
2011-11-20 15:30:00.000,12.61,91.0,38.88,60.88,NAN,0.131,0.198
2011-11-20 16:00:00.000,12.78,91.0,40.72,62.73,NAN,0.133,0
2011-11-20 16:30:00.000,12.84,91.0,17.88,26.6,NAN,0.134,0.198
2011-11-20 17:00:00.000,12.84,91.0,8.76,12.69,NAN,0.133,0
2011-11-20 17:30:00.000,12.76,91.0,1.82,2.478,NAN,0.132,0
2011-11-20 18:00:00.000,12.73,91.1,0.0,0.0,NAN,0.131,0
2011-11-20 18:30:00.000,12.72,91.2,0.0,0.0,NAN,0.13,0
2011-11-20 19:00:00.000,12.73,91.3,0.0,0.0,NAN,0.128,0
2011-11-20 19:30:00.000,12.66,91.3,0.0,0.0,NAN,0.127,0
2011-11-20 20:00:00.000,12.6,91.4,0.0,0.0,NAN,0.126,0
2011-11-20 20:30:00.000,12.54,91.4,0.0,0.0,NAN,0.125,0
2011-11-20 21:00:00.000,12.43,91.5,0.0,0.0,NAN,0.123,0
2011-11-20 21:30:00.000,12.46,91.6,0.0,0.0,NAN,0.121,0
2011-11-20 22:00:00.000,12.49,91.7,0.0,0.0,NAN,0.12,0
2011-11-20 22:30:00.000,12.44,91.7,0.0,0.0,NAN,0.119,0
2011-11-20 23:00:00.000,12.34,91.8,0.0,0.0,NAN,0.118,0
2011-11-20 23:30:00.000,12.34,91.9,0.0,0.0,NAN,0.117,0
2011-11-21 00:00:00.000,12.28,91.9,0.0,0.0,NAN,0.116,0
2011-11-21 00:30:00.000,12.31,92.0,0.0,0.0,NAN,0.115,0
2011-11-21 01:00:00.000,12.34,92.0,0.0,0.0,NAN,0.115,0
2011-11-21 01:30:00.000,12.46,92.0,0.0,0.0,NAN,0.115,0
2011-11-21 02:00:00.000,12.32,91.9,0.0,0.0,NAN,0.116,0
2011-11-21 02:30:00.000,12.2,91.9,0.0,0.0,NAN,0.115,0
2011-11-21 03:00:00.000,12.06,91.9,0.0,0.0,NAN,0.113,0
2011-11-21 03:30:00.000,11.82,91.9,0.0,0.0,NAN,0.112,0.198
2011-11-21 04:00:00.000,11.36,91.9,0.0,0.0,NAN,0.109,0
2011-11-21 04:30:00.000,10.38,91.8,0.0,0.0,NAN,0.103,0
2011-11-21 05:00:00.000,10.17,92.1,0.0,0.0,NAN,0.099,0
2011-11-21 05:30:00.000,10.42,92.2,0.0,0.0,NAN,0.098,0
2011-11-21 06:00:00.000,10.35,92.3,0.0,0.0,NAN,0.097,0
2011-11-21 06:30:00.000,10.42,92.3,0.0,0.0,NAN,0.097,0
2011-11-21 07:00:00.000,10.61,92.4,0.154,0.166,NAN,0.097,0
2011-11-21 07:30:00.000,11.03,92.6,4.734,8.06,NAN,0.098,0
2011-11-21 08:00:00.000,11.2,92.5,27.87,44.28,NAN,0.099,0
2011-11-21 08:30:00.000,11.17,92.5,61.19,92.8,NAN,0.099,0
2011-11-21 09:00:00.000,11.44,92.6,99.0,147.9,NAN,0.1,0
2011-11-21 09:30:00.000,11.78,92.7,158.2,238.6,NAN,0.101,0
2011-11-21 10:00:00.000,12.13,92.7,214.9,324.4,NAN,0.103,0
2011-11-21 10:30:00.000,12.44,92.7,259.5,394.2,NAN,0.105,0
2011-11-21 11:00:00.000,12.66,92.6,362.3,552.4,NAN,0.108,0
2011-11-21 11:30:00.000,13.48,92.1,436.4,671.5,NAN,0.123,0
2011-11-21 12:00:00.000,14.76,87.6,531.9,808.0,NAN,0.209,0
2011-11-21 12:30:00.000,15.42,80.7,507.3,758.1,NAN,0.337,0
2011-11-21 13:00:00.000,15.76,77.43,494.7,729.4,NAN,0.404,0
2011-11-21 13:30:00.000,15.96,75.03,513.4,767.1,NAN,0.453,0
2011-11-21 14:00:00.000,16.48,72.13,471.5,707.9,NAN,0.523,0
2011-11-21 14:30:00.000,16.87,71.91,344.4,519.1,NAN,0.539,0
2011-11-21 15:00:00.000,17.06,71.45,228.0,353.8,NAN,0.555,0
2011-11-21 15:30:00.000,17.39,70.58,205.6,301.7,NAN,0.584,0
2011-11-21 16:00:00.000,16.84,74.07,65.15,99.2,NAN,0.497,0
2011-11-21 16:30:00.000,16.27,77.64,65.1,93.9,NAN,0.414,0
2011-11-21 17:00:00.000,16.43,76.31,23.12,32.91,NAN,0.443,0
2011-11-21 17:30:00.000,14.72,80.8,0.549,0.67,NAN,0.327,1.188
2011-11-21 18:00:00.000,13.51,86.9,0.0,0.0,NAN,0.203,0
2011-11-21 18:30:00.000,13.89,86.9,0.0,0.0,NAN,0.209,0
2011-11-21 19:00:00.000,14.41,79.09,0.0,0.0,NAN,0.343,0
2011-11-21 19:30:00.000,14.03,79.46,0.0,0.0,NAN,0.329,0
2011-11-21 20:00:00.000,13.92,78.77,0.0,0.0,NAN,0.338,0
2011-11-21 20:30:00.000,13.85,77.86,0.0,0.0,NAN,0.35,0
2011-11-21 21:00:00.000,13.6,78.18,0.0,0.0,NAN,0.34,0
2011-11-21 21:30:00.000,13.27,79.27,0.0,0.0,NAN,0.316,0
2011-11-21 22:00:00.000,13.08,80.6,0.0,0.0,NAN,0.292,0
2011-11-21 22:30:00.000,12.36,83.7,0.0,0.0,NAN,0.235,0
2011-11-21 23:00:00.000,11.9,86.4,0.0,0.0,NAN,0.189,0
2011-11-21 23:30:00.000,11.84,86.9,0.0,0.0,NAN,0.182,0
2011-11-22 00:00:00.000,11.78,87.8,0.0,0.0,NAN,0.168,0
2011-11-22 00:30:00.000,12.08,88.4,0.0,0.0,NAN,0.163,0
2011-11-22 01:00:00.000,12.35,88.1,0.0,0.0,NAN,0.171,0
2011-11-22 01:30:00.000,12.33,87.7,0.0,0.0,NAN,0.176,0
2011-11-22 02:00:00.000,12.02,87.9,0.0,0.0,NAN,0.17,0
2011-11-22 02:30:00.000,11.57,88.8,0.0,0.0,NAN,0.152,0
2011-11-22 03:00:00.000,11.51,89.5,0.0,0.0,NAN,0.143,0
2011-11-22 03:30:00.000,11.4,89.9,0.0,0.0,NAN,0.136,0
2011-11-22 04:00:00.000,11.9,81.4,0.0,0.0,NAN,0.263,0
2011-11-22 04:30:00.000,12.52,70.81,0.0,0.0,NAN,0.423,0
2011-11-22 05:00:00.000,12.19,69.76,0.0,0.0,NAN,0.429,0
2011-11-22 05:30:00.000,11.8,70.51,0.0,0.0,NAN,0.408,0
2011-11-22 06:00:00.000,11.29,70.01,0.0,0.0,NAN,0.401,0
2011-11-22 06:30:00.000,10.6,72.03,0.0,0.0,NAN,0.357,0
2011-11-22 07:00:00.000,9.83,75.08,0.234,0.393,NAN,0.303,0
2011-11-22 07:30:00.000,9.3,77.86,12.45,20.21,NAN,0.259,0
2011-11-22 08:00:00.000,9.28,79.64,78.63,115.9,NAN,0.238,0
2011-11-22 08:30:00.000,10.14,77.84,204.2,291.9,NAN,0.275,0
2011-11-22 09:00:00.000,11.16,71.22,256.4,379.2,NAN,0.382,0
2011-11-22 09:30:00.000,11.96,68.13,312.2,469.3,NAN,0.446,0
2011-11-22 10:00:00.000,12.74,62.84,396.1,591.5,NAN,0.547,0
2011-11-22 10:30:00.000,12.84,63.23,362.7,547.7,NAN,0.545,0
2011-11-22 11:00:00.000,13.28,60.1,404.4,608.0,NAN,0.608,0
2011-11-22 11:30:00.000,13.42,59.19,458.0,681.1,NAN,0.628,0
2011-11-22 12:00:00.000,13.05,62.4,313.0,481.9,NAN,0.565,0
2011-11-22 12:30:00.000,13.34,62.56,582.7,861.0,NAN,0.573,0
2011-11-22 13:00:00.000,13.73,62.18,417.0,625.6,NAN,0.594,0
2011-11-22 13:30:00.000,13.79,62.83,539.9,789.5,NAN,0.586,0
2011-11-22 14:00:00.000,14.51,61.57,516.1,750.1,NAN,0.634,0
2011-11-22 14:30:00.000,14.69,61.39,271.0,405.0,NAN,0.646,0
2011-11-22 15:00:00.000,15.45,55.74,387.1,535.4,NAN,0.777,0
2011-11-22 15:30:00.000,15.51,55.22,336.9,468.5,NAN,0.788,0
2011-11-22 16:00:00.000,15.3,55.46,199.5,279.5,NAN,0.774,0
2011-11-22 16:30:00.000,14.31,59.45,53.75,92.4,NAN,0.662,0
2011-11-22 17:00:00.000,13.12,66.17,16.07,32.43,NAN,0.511,0
2011-11-22 17:30:00.000,12.44,69.0,2.872,4.592,NAN,0.447,0
2011-11-22 18:00:00.000,11.83,72.28,0.0,0.0,NAN,0.384,0
2011-11-22 18:30:00.000,11.91,73.99,0.0,0.0,NAN,0.362,0
2011-11-22 19:00:00.000,11.96,75.24,0.0,0.0,NAN,0.346,0
2011-11-22 19:30:00.000,11.6,77.47,0.0,0.0,NAN,0.308,0
2011-11-22 20:00:00.000,10.9,81.3,0.0,0.0,NAN,0.244,0
2011-11-22 20:30:00.000,10.46,81.4,0.0,0.0,NAN,0.236,0
2011-11-22 21:00:00.000,9.92,84.9,0.0,0.0,NAN,0.185,0
2011-11-22 21:30:00.000,9.82,83.1,0.0,0.0,NAN,0.206,0
2011-11-22 22:00:00.000,8.98,86.4,0.0,0.0,NAN,0.155,0
2011-11-22 22:30:00.000,8.66,86.9,0.0,0.0,NAN,0.147,0
2011-11-22 23:00:00.000,8.26,87.4,0.0,0.0,NAN,0.137,0
2011-11-22 23:30:00.000,7.939,88.3,0.0,0.0,NAN,0.125,0
2011-11-23 00:00:00.000,8.06,87.8,0.0,0.0,NAN,0.132,0
2011-11-23 00:30:00.000,7.864,87.7,0.0,0.0,NAN,0.131,0
2011-11-23 01:00:00.000,7.548,88.2,0.0,0.0,NAN,0.123,0
2011-11-23 01:30:00.000,7.364,88.7,0.0,0.0,NAN,0.116,0
2011-11-23 02:00:00.000,6.936,89.2,0.0,0.0,NAN,0.108,0
2011-11-23 02:30:00.000,6.957,89.8,0.0,0.0,NAN,0.102,0
2011-11-23 03:00:00.000,6.849,89.7,0.0,0.0,NAN,0.102,0
2011-11-23 03:30:00.000,6.625,89.5,0.0,0.0,NAN,0.103,0.198
2011-11-23 04:00:00.000,6.339,89.5,0.0,0.0,NAN,0.1,0
2011-11-23 04:30:00.000,6.015,89.9,0.0,0.0,NAN,0.094,0
2011-11-23 05:00:00.000,6.208,90.3,0.0,0.0,NAN,0.092,0
2011-11-23 05:30:00.000,5.959,90.2,0.0,0.0,NAN,0.091,0
2011-11-23 06:00:00.000,5.74,90.4,0.0,0.0,NAN,0.088,0
2011-11-23 06:30:00.000,5.831,90.5,0.0,0.0,NAN,0.088,0
2011-11-23 07:00:00.000,5.617,90.4,0.266,0.261,NAN,0.088,0
2011-11-23 07:30:00.000,5.519,90.6,11.91,15.86,NAN,0.085,0
2011-11-23 08:00:00.000,6.004,90.5,71.29,96.5,NAN,0.089,0
2011-11-23 08:30:00.000,6.858,89.5,127.3,188.2,NAN,0.104,0
2011-11-23 09:00:00.000,7.706,87.7,224.7,334.9,NAN,0.13,0
2011-11-23 09:30:00.000,8.86,85.0,328.5,495.5,NAN,0.17,0
2011-11-23 10:00:00.000,10.05,82.4,400.8,624.2,NAN,0.217,0
2011-11-23 10:30:00.000,11.48,79.29,470.2,707.1,NAN,0.281,0
2011-11-23 11:00:00.000,12.71,73.64,543.7,804.0,NAN,0.388,0
2011-11-23 11:30:00.000,13.34,67.64,574.1,837.0,NAN,0.495,0.198
2011-11-23 12:00:00.000,13.88,67.07,662.2,960.0,NAN,0.522,0
2011-11-23 12:30:00.000,14.16,66.73,614.7,890.0,NAN,0.537,0
2011-11-23 13:00:00.000,14.64,64.6,570.5,825.0,NAN,0.589,0
2011-11-23 13:30:00.000,15.14,61.69,548.1,789.0,NAN,0.659,0
2011-11-23 14:00:00.000,15.67,60.75,532.9,758.0,NAN,0.698,0
2011-11-23 14:30:00.000,15.8,59.2,456.0,644.9,NAN,0.732,0
2011-11-23 15:00:00.000,16.09,58.35,387.2,543.6,-438,0.761,0
2011-11-23 15:30:00.000,16.08,59.17,247.8,351.0,-448.8,0.746,0
2011-11-23 16:00:00.000,15.93,61.38,181.8,250.6,-481.1,0.699,0
2011-11-23 16:30:00.000,15.43,63.59,85.8,121.8,-473.4,0.638,0
2011-11-23 17:00:00.000,14.71,65.95,33.32,47.85,NAN,0.57,0
2011-11-23 17:30:00.000,14.01,68.47,5.406,5.982,-494.9,0.504,0
2011-11-23 18:00:00.000,13.54,71.01,0.0,0.005,-528.6,0.449,0
2011-11-23 18:30:00.000,12.99,74.1,0.0,0.0,NAN,0.388,0
2011-11-23 19:00:00.000,12.18,78.2,0.0,0.0,NAN,0.309,0
2011-11-23 19:30:00.000,11.87,79.25,0.0,0.0,NAN,0.288,0
2011-11-23 20:00:00.000,12.02,78.0,0.0,0.0,NAN,0.309,0
2011-11-23 20:30:00.000,12.04,78.98,0.0,0.0,-489.5,0.296,0
2011-11-23 21:00:00.000,11.89,80.2,0.0,0.0,NAN,0.275,0
2011-11-23 21:30:00.000,11.58,81.6,0.0,0.0,-494.9,0.25,0
2011-11-23 22:00:00.000,11.49,82.0,0.0,0.0,-513.7,0.244,0
2011-11-23 22:30:00.000,10.99,83.8,0.0,0.0,NAN,0.213,0
2011-11-23 23:00:00.000,10.63,85.3,0.0,0.0,NAN,0.189,0
2011-11-23 23:30:00.000,10.38,85.7,0.0,0.0,NAN,0.18,0
2011-11-24 00:00:00.000,10.0,86.5,0.0,0.0,NAN,0.166,0
2011-11-24 00:30:00.000,9.94,86.7,0.0,0.0,NAN,0.163,0
2011-11-24 01:00:00.000,9.77,86.3,0.0,0.0,NAN,0.165,0
2011-11-24 01:30:00.000,9.79,85.1,0.0,0.0,NAN,0.181,0
2011-11-24 02:00:00.000,9.54,84.8,0.0,0.0,NAN,0.181,0
2011-11-24 02:30:00.000,9.6,84.5,0.0,0.0,NAN,0.185,0
2011-11-24 03:00:00.000,9.6,84.2,0.0,0.0,NAN,0.189,0
2011-11-24 03:30:00.000,9.61,83.9,0.0,0.0,NAN,0.192,0
2011-11-24 04:00:00.000,9.3,84.9,0.0,0.0,NAN,0.177,0
2011-11-24 04:30:00.000,9.38,84.9,0.0,0.0,NAN,0.178,0
2011-11-24 05:00:00.000,9.6,84.2,0.0,0.0,NAN,0.189,0
2011-11-24 05:30:00.000,9.74,83.1,0.0,0.0,-495.2,0.204,0
2011-11-24 06:00:00.000,8.95,85.4,0.0,0.0,NAN,0.166,0
2011-11-24 06:30:00.000,8.92,86.1,0.0,0.0,NAN,0.158,0
2011-11-24 07:00:00.000,8.62,86.7,0.21,0.254,NAN,0.148,0
2011-11-24 07:30:00.000,8.84,86.3,10.63,15.07,NAN,0.155,0
2011-11-24 08:00:00.000,9.37,85.1,68.22,89.9,NAN,0.175,0
2011-11-24 08:30:00.000,10.06,83.4,146.3,213.9,NAN,0.205,0
2011-11-24 09:00:00.000,10.81,81.9,237.3,356.8,NAN,0.234,0
2011-11-24 09:30:00.000,12.11,78.75,324.2,487.7,NAN,0.301,0
2011-11-24 10:00:00.000,13.69,74.13,402.4,602.6,NAN,0.406,0
2011-11-24 10:30:00.000,14.71,71.45,467.0,696.7,NAN,0.478,0
2011-11-24 11:00:00.000,15.96,69.98,518.9,770.9,NAN,0.545,0
2011-11-24 11:30:00.000,16.98,67.53,556.9,823.0,NAN,0.628,0
2011-11-24 12:00:00.000,17.91,64.67,575.6,847.0,NAN,0.725,0
2011-11-24 12:30:00.000,18.73,62.29,577.9,848.0,NAN,0.815,0
2011-11-24 13:00:00.000,19.31,60.59,563.0,825.0,NAN,0.883,0
2011-11-24 13:30:00.000,19.82,58.21,536.9,784.1,NAN,0.966,0
2011-11-24 14:00:00.000,20.13,57.41,511.8,740.9,NAN,1.003,0
2011-11-24 14:30:00.000,19.87,56.86,276.2,413.6,NAN,1.0,0
2011-11-24 15:00:00.000,19.4,57.2,167.7,257.2,-444.9,0.964,0
2011-11-24 15:30:00.000,19.3,55.07,157.2,231.6,NAN,1.006,0
2011-11-24 16:00:00.000,19.11,54.01,76.3,129.6,-433,1.018,0
2011-11-24 16:30:00.000,18.15,57.01,30.34,60.47,-464.5,0.895,0
2011-11-24 17:00:00.000,17.37,61.56,14.55,29.14,-453.4,0.763,0
2011-11-24 17:30:00.000,16.59,64.7,3.031,4.606,-442.8,0.666,0
2011-11-24 18:00:00.000,16.22,65.29,0.0,0.003,-480.9,0.64,0
2011-11-24 18:30:00.000,15.89,66.68,0.0,0.0,-465.6,0.602,0
2011-11-24 19:00:00.000,14.92,68.19,0.0,0.0,-476.6,0.539,0
2011-11-24 19:30:00.000,13.9,71.57,0.0,0.0,-500.6,0.451,0
2011-11-24 20:00:00.000,13.47,74.71,0.0,0.0,-507.9,0.391,0
2011-11-24 20:30:00.000,13.52,74.61,0.0,0.0,-515.9,0.393,0
2011-11-24 21:00:00.000,13.03,77.26,0.0,0.0,-488.4,0.341,0
2011-11-24 21:30:00.000,12.47,79.22,0.0,0.0,-506.9,0.3,0
2011-11-24 22:00:00.000,12.15,80.5,0.0,0.0,NAN,0.277,0
2011-11-24 22:30:00.000,11.71,82.1,0.0,0.0,NAN,0.245,0
2011-11-24 23:00:00.000,11.92,81.1,0.0,0.0,NAN,0.263,0
2011-11-24 23:30:00.000,11.86,80.9,0.0,0.0,NAN,0.265,0
2011-11-25 00:00:00.000,11.66,81.4,0.0,0.0,NAN,0.256,0
2011-11-25 00:30:00.000,11.26,83.0,0.0,0.0,NAN,0.226,0
2011-11-25 01:00:00.000,11.01,83.9,0.0,0.0,NAN,0.212,0
2011-11-25 01:30:00.000,10.61,84.8,0.0,0.0,NAN,0.194,0
2011-11-25 02:00:00.000,10.44,85.0,0.0,0.0,-535.9,0.189,0
2011-11-25 02:30:00.000,10.27,85.0,0.0,0.0,NAN,0.187,0
2011-11-25 03:00:00.000,10.0,85.2,0.0,0.0,NAN,0.181,0
2011-11-25 03:30:00.000,10.09,84.3,0.0,0.0,NAN,0.193,0
2011-11-25 04:00:00.000,10.18,83.0,0.0,0.0,NAN,0.211,0
2011-11-25 04:30:00.000,9.98,82.8,0.0,0.0,NAN,0.211,0
2011-11-25 05:00:00.000,9.67,83.0,0.0,0.0,NAN,0.204,0
2011-11-25 05:30:00.000,9.76,82.1,0.0,0.0,-501.8,0.216,0
2011-11-25 06:00:00.000,10.13,79.65,0.0,0.0,-539.2,0.252,0
2011-11-25 06:30:00.000,9.71,80.9,0.0,0.0,-531.4,0.23,0
2011-11-25 07:00:00.000,8.94,83.4,0.097,0.168,-519,0.191,0
2011-11-25 07:30:00.000,8.61,84.7,8.56,13.89,NAN,0.171,0
2011-11-25 08:00:00.000,9.55,81.0,64.54,95.4,NAN,0.226,0
2011-11-25 08:30:00.000,10.62,76.72,150.4,224.6,NAN,0.298,0
2011-11-25 09:00:00.000,11.62,73.8,237.7,356.8,NAN,0.358,0
2011-11-25 09:30:00.000,12.86,70.37,321.2,481.8,NAN,0.44,0
2011-11-25 10:00:00.000,13.86,67.5,397.5,594.0,NAN,0.515,0
2011-11-25 10:30:00.000,14.72,64.52,461.7,687.9,NAN,0.594,0
2011-11-25 11:00:00.000,15.65,61.69,512.5,761.0,NAN,0.681,0
2011-11-25 11:30:00.000,16.07,60.86,549.0,811.0,NAN,0.715,0
2011-11-25 12:00:00.000,16.75,59.84,570.3,839.0,NAN,0.766,0
2011-11-25 12:30:00.000,17.73,57.65,576.4,845.0,NAN,0.859,0
2011-11-25 13:00:00.000,18.22,54.83,566.2,828.0,NAN,0.945,0
2011-11-25 13:30:00.000,18.47,52.57,540.2,786.4,NAN,1.008,0
2011-11-25 14:00:00.000,18.88,51.08,498.1,720.8,NAN,1.067,0
2011-11-25 14:30:00.000,19.11,52.27,440.4,633.6,NAN,1.055,0
2011-11-25 15:00:00.000,19.36,51.67,372.2,530.4,NAN,1.086,0
2011-11-25 15:30:00.000,19.53,50.95,293.9,412.7,NAN,1.114,0
2011-11-25 16:00:00.000,19.3,51.39,207.2,286.3,NAN,1.088,0
2011-11-25 16:30:00.000,18.83,54.51,119.2,159.8,NAN,0.989,0
2011-11-25 17:00:00.000,17.81,58.83,36.89,50.55,NAN,0.84,0
2011-11-25 17:30:00.000,16.47,62.96,3.981,5.869,NAN,0.694,0
2011-11-25 18:00:00.000,16.28,62.69,0.002,0.004,NAN,0.691,0
2011-11-25 18:30:00.000,14.93,68.15,0.0,0.0,NAN,0.541,0
2011-11-25 19:00:00.000,14.5,67.13,0.0,0.0,NAN,0.543,0
2011-11-25 19:30:00.000,14.96,62.89,0.0,0.0,NAN,0.631,0
2011-11-25 20:00:00.000,13.98,66.73,0.0,0.0,NAN,0.531,0
2011-11-25 20:30:00.000,13.29,68.95,0.0,0.0,NAN,0.474,0
2011-11-25 21:00:00.000,12.93,70.0,0.0,0.0,NAN,0.447,0
2011-11-25 21:30:00.000,11.94,74.37,0.0,0.0,NAN,0.358,0
2011-11-25 22:00:00.000,11.86,74.55,0.0,0.0,NAN,0.354,0
2011-11-25 22:30:00.000,11.49,75.37,0.0,0.0,NAN,0.334,0
2011-11-25 23:00:00.000,11.3,75.5,0.0,0.0,NAN,0.328,0
2011-11-25 23:30:00.000,11.0,75.85,0.0,0.0,NAN,0.317,0
2011-11-26 00:00:00.000,10.97,75.14,0.0,0.0,NAN,0.326,0
2011-11-26 00:30:00.000,10.78,74.8,0.0,0.0,NAN,0.326,0
2011-11-26 01:00:00.000,10.08,78.08,0.0,0.0,NAN,0.271,0
2011-11-26 01:30:00.000,9.36,80.8,0.0,0.0,NAN,0.226,0
2011-11-26 02:00:00.000,9.36,82.2,0.0,0.0,NAN,0.21,0
2011-11-26 02:30:00.000,9.44,81.8,0.0,0.0,NAN,0.215,0
2011-11-26 03:00:00.000,8.99,83.3,0.0,0.0,NAN,0.191,0
2011-11-26 03:30:00.000,8.83,85.0,0.0,0.0,NAN,0.17,0
2011-11-26 04:00:00.000,8.41,86.1,0.0,0.0,NAN,0.154,0
2011-11-26 04:30:00.000,8.47,86.3,0.0,0.0,-515.8,0.151,0
2011-11-26 05:00:00.000,8.4,86.1,0.0,0.0,-542,0.153,0
2011-11-26 05:30:00.000,8.56,85.6,0.0,0.0,NAN,0.16,0
2011-11-26 06:00:00.000,8.38,85.8,0.0,0.0,NAN,0.156,0
2011-11-26 06:30:00.000,8.12,87.0,0.0,0.0,NAN,0.141,0
