Fecha,TDV Control_1,TDV Control_2,TDV 60RDI_1,TDV 60RDI_2,TDV 30RDI_1,TDV 30RDI_2
2011-09-12 4:15,761.4,1409.8,169.7,885.8,-544.7,-750.6
2011-09-12 4:30,770.8,1402.2,171.6,887.7,-544.7,-746.9
2011-09-12 4:45,770.8,1430.5,171.6,889.6,-539.1,-745.1
2011-09-12 5:00,780.2,1430.5,173.5,889.6,-542.8,-743.2
2011-09-12 5:15,782.1,1430.5,173.5,891.5,-539.1,-743.2
2011-09-12 5:30,797.2,1445.6,173.5,895.2,-539.1,-743.2
2011-09-12 5:45,801,1462.6,175.3,895.2,-535.3,-743.2
2011-09-12 6:00,801,1458.8,175.3,899,-533.4,-739.5
2011-09-12 6:15,789.7,1436.2,179.1,900.9,-529.6,-743.2
2011-09-12 6:30,804.7,1451.3,179.1,902.8,-527.8,-737.7
2011-09-12 6:45,806.6,1439.9,182.9,902.8,-524,-735.8
2011-09-12 7:00,806.6,1468.2,184.8,899,-522.1,-732.1
2011-09-12 7:15,785.9,1458.8,182.9,891.5,-522.1,-730.3
2011-09-12 7:30,782.1,1434.3,181,876.4,-522.1,-732.1
2011-09-12 7:45,785.9,1445.6,181,857.5,-525.9,-734
2011-09-12 8:00,795.3,1439.9,173.5,838.7,-531.5,-735.8
2011-09-12 8:15,772.7,1407.9,162.1,819.8,-537.2,-745.1
2011-09-12 8:30,752,1372.1,148.9,802.9,-544.7,-748.8
2011-09-12 8:45,736.9,1355.1,137.6,787.8,-552.3,-752.5
2011-09-12 9:00,718,1351.4,124.4,774.6,-561.7,-758
2011-09-12 9:15,714.3,1330.6,111.3,761.4,-569.2,-759.9
2011-09-12 9:30,695.4,1313.7,98.1,744.5,-576.8,-765.4
2011-09-12 9:45,678.5,1291.1,79.2,723.7,-584.3,-772.8
2011-09-12 10:00,652.1,1264.7,62.3,701.1,-586.2,-776.5
2011-09-12 10:15,637,1270.3,39.6,684.1,-591.8,-780.2
2011-09-12 10:30,606.8,1247.7,18.9,661.5,-591.8,-787.6
2011-09-12 10:45,589.9,1210,-1.8,642.7,-591.8,-787.6
2011-09-12 11:00,567.3,1210,-26.3,621.9,-591.8,-793.2
2011-09-12 11:15,548.4,1193,-50.8,597.4,-590,-796.8
2011-09-12 11:30,520.1,1161,-81,567.3,-590,-802.4
2011-09-12 11:45,495.6,1134.6,-107.4,535.2,-591.8,-806.1
2011-09-12 12:00,459.8,1115.8,-137.5,501.3,-597.5,-811.6
2011-09-12 12:15,425.9,1080,-167.7,471.2,-608.8,-815.3
2011-09-12 12:30,395.7,1059.2,-197.8,444.8,-620.1,-817.2
2011-09-12 12:45,363.7,1029.1,-235.5,420.3,-623.9,-822.7
2011-09-12 13:00,327.9,989.5,-278.9,393.9,-627.6,-822.7
2011-09-12 13:15,295.8,946.1,-312.8,365.6,-639,-826.4
2011-09-12 13:30,261.9,910.3,-348.6,333.6,-644.6,-835.7
2011-09-12 13:45,231.8,867,-386.3,309.1,-652.2,-835.7
2011-09-12 14:00,201.6,836.8,-424,280.8,-655.9,-841.2
2011-09-12 14:15,175.2,810.4,-459.8,254.4,-659.7,-839.4
2011-09-12 14:30,152.6,795.4,-482.4,224.3,-655.9,-843.1
2011-09-12 14:45,126.2,765.2,-503.2,203.5,-652.2,-841.2
2011-09-12 15:00,103.6,738.8,-518.2,180.9,-644.6,-830.1
2011-09-12 15:15,88.5,725.6,-523.9,165.8,-637.1,-826.4
2011-09-12 15:30,69.7,706.8,-523.9,158.3,-629.5,-817.2
2011-09-12 15:45,54.6,686,-529.6,152.6,-625.8,-813.5
2011-09-12 16:00,54.6,674.7,-533.3,150.8,-627.6,-811.6
2011-09-12 16:15,43.3,663.4,-527.7,148.9,-629.5,-811.6
2011-09-12 16:30,43.3,650.2,-520.1,148.9,-631.4,-806.1
2011-09-12 16:45,39.5,657.8,-512.6,154.5,-629.5,-806.1
2011-09-12 17:00,32,648.4,-503.2,162.1,-625.8,-804.2
2011-09-12 17:16,39.5,667.2,-488.1,179,-620.1,-798.7
2011-09-12 17:31,62.1,693.6,-467.4,201.7,-610.7,-787.6
2011-09-12 17:46,82.9,714.3,-442.9,231.8,-605,-782.1
2011-09-12 18:01,118.7,750.1,-412.7,267.6,-595.6,-772.8
2011-09-12 18:16,152.6,789.7,-376.9,309.1,-584.3,-761.7
2011-09-12 18:31,186.5,833.1,-335.4,361.9,-567.3,-752.5
2011-09-12 18:46,226.1,872.6,-290.2,412.7,-552.3,-739.5
2011-09-12 19:01,286.4,931.1,-250.6,463.6,-535.3,-722.9
2011-09-12 19:16,327.9,976.3,-211,508.9,-520.2,-715.5
2011-09-12 19:31,361.8,1017.8,-175.2,548.4,-503.3,-702.6
2011-09-12 19:46,408.9,1057.3,-143.2,584.3,-491.9,-693.3
2011-09-12 20:01,442.9,1104.5,-113,616.3,-478.8,-678.5
2011-09-12 20:16,469.2,1132.7,-86.6,642.7,-467.4,-667.4
2011-09-12 20:31,501.3,1166.7,-62.1,669.1,-456.1,-654.5
2011-09-12 20:46,527.7,1176.1,-41.4,687.9,-446.7,-641.5
2011-09-12 21:01,540.9,1202.5,-20.7,708.6,-437.3,-632.3
2011-09-12 21:16,557.8,1221.3,-3.7,725.6,-427.9,-621.2
2011-09-12 21:31,589.9,1242,11.4,740.7,-418.4,-610.1
2011-09-12 21:46,597.4,1257.1,26.4,752,-409,-593.5
2011-09-12 22:01,627.6,1285.4,39.6,767.1,-399.6,-584.2
2011-09-12 22:16,638.9,1298.6,54.7,780.3,-388.3,-571.3
2011-09-12 22:31,640.8,1317.4,64.1,791.6,-378.9,-558.3
2011-09-12 22:46,665.3,1326.9,77.3,804.8,-367.6,-547.3
2011-09-12 23:01,667.1,1332.5,86.8,812.3,-358.1,-528.8
2011-09-12 23:16,691.6,1349.5,98.1,821.7,-348.7,-519.5
2011-09-12 23:31,699.2,1360.8,105.6,829.3,-341.2,-506.6
2011-09-12 23:46,710.5,1364.6,115,836.8,-331.7,-497.3
2011-09-13 0:01,725.6,1389.1,122.6,842.5,-324.2,-486.2
2011-09-13 0:16,731.2,1387.2,130.1,850,-318.6,-475.1
2011-09-13 0:31,731.2,1383.4,135.8,855.7,-309.1,-465.9
2011-09-13 0:46,742.5,1398.5,141.4,859.4,-303.5,-454.8
2011-09-13 1:01,750.1,1424.9,145.2,865.1,-295.9,-447.4
2011-09-13 1:16,753.8,1409.8,152.7,870.7,-288.4,-438.2
2011-09-13 1:31,761.4,1419.2,154.6,874.5,-282.7,-427.1
2011-09-13 1:46,768.9,1439.9,158.4,878.3,-275.2,-417.8
2011-09-13 2:01,780.2,1458.8,162.1,883.9,-269.5,-404.9
2011-09-13 2:16,778.3,1453.1,169.7,887.7,-263.9,-395.6
2011-09-13 2:31,782.1,1458.8,173.5,889.6,-256.4,-388.3
2011-09-13 2:46,784,1458.8,175.3,895.2,-252.6,-382.7
2011-09-13 3:01,797.2,1479.5,177.2,895.2,-248.8,-373.5
2011-09-13 3:16,791.5,1473.9,179.1,899,-243.2,-369.8
2011-09-13 3:31,799.1,1453.1,184.8,902.8,-237.5,-356.8
2011-09-13 3:46,802.8,1477.6,186.6,910.3,-230,-349.4
2011-09-13 4:01,812.3,1498.4,188.5,912.2,-226.2,-343.9
2011-09-13 4:16,819.8,1479.5,192.3,914.1,-220.5,-332.8
2011-09-13 4:31,829.2,1479.5,196.1,919.7,-214.9,-327.2
2011-09-13 4:46,827.3,1473.9,196.1,921.6,-209.2,-319.8
2011-09-13 5:01,844.3,1504,199.8,925.4,-203.6,-312.5
2011-09-13 5:16,833,1488.9,203.6,927.3,-199.8,-305.1
2011-09-13 5:31,853.7,1505.9,205.5,932.9,-196,-294
2011-09-13 5:46,851.8,1502.1,209.3,932.9,-192.3,-292.1
2011-09-13 6:01,857.5,1504,209.3,932.9,-186.6,-282.9
2011-09-13 6:16,859.4,1509.7,209.3,936.7,-182.9,-277.3
2011-09-13 6:31,853.7,1507.8,214.9,938.6,-179.1,-269.9
2011-09-13 6:46,850,1509.7,214.9,940.5,-173.4,-260.7
2011-09-13 7:01,846.2,1519.1,214.9,936.7,-171.5,-255.1
2011-09-13 7:16,838.7,1511.6,214.9,929.2,-167.8,-251.4
2011-09-13 7:31,846.2,1494.6,214.9,919.7,-169.7,-251.4
2011-09-13 7:46,842.4,1500.3,211.1,904.7,-173.4,-251.4
2011-09-13 8:01,831.1,1481.4,205.5,889.6,-181,-255.1
2011-09-13 8:16,810.4,1462.6,196.1,872.6,-188.5,-257
2011-09-13 8:31,793.4,1430.5,186.6,855.7,-196,-266.2
2011-09-13 8:46,784,1407.9,171.6,834.9,-207.4,-273.6
2011-09-13 9:01,770.8,1407.9,154.6,819.8,-220.5,-279.2
2011-09-13 9:16,755.7,1379.6,137.6,802.9,-235.6,-286.6
2011-09-13 9:31,723.7,1341.9,115,782.1,-248.8,-299.5
2011-09-13 9:46,706.7,1332.5,96.2,761.4,-262,-312.5
2011-09-13 10:01,684.1,1308,73.6,736.9,-275.2,-323.5
2011-09-13 10:16,659.6,1285.4,50.9,712.4,-282.7,-330.9
2011-09-13 10:31,621.9,1260.9,24.6,686,-290.3,-338.3
2011-09-13 10:46,601.2,1225.1,-3.7,661.5,-301.6,-353.1
2011-09-13 11:01,576.7,1206.2,-28.2,633.3,-305.4,-362.4
2011-09-13 11:16,550.3,1185.5,-60.3,605,-312.9,-377.2
2011-09-13 11:31,520.1,1155.3,-88.5,574.8,-322.3,-386.4
2011-09-13 11:46,476.8,1119.5,-116.8,544.7,-331.7,-401.2
2011-09-13 12:01,442.9,1098.8,-150.7,510.7,-346.8,-410.4
2011-09-13 12:16,424,1070.5,-179,484.4,-363.8,-421.5
2011-09-13 12:31,388.2,1051.7,-212.9,456.1,-380.7,-436.3
2011-09-13 12:46,352.4,1015.9,-243.1,431.6,-392.1,-451.1
2011-09-13 13:01,326,980.1,-288.3,407.1,-405.3,-464.1
2011-09-13 13:16,290.2,951.8,-314.7,378.8,-422.2,-478.8
2011-09-13 13:31,261.9,923.5,-348.6,356.2,-435.4,-493.6
2011-09-13 13:46,245,887.7,-376.9,335.5,-448.6,-501
2011-09-13 14:01,220.5,872.6,-412.7,312.8,-458,-512.1
2011-09-13 14:16,197.8,840.6,-446.6,290.2,-463.7,-521.4
2011-09-13 14:31,173.3,810.4,-461.7,269.5,-471.2,-528.8
2011-09-13 14:46,156.4,791.6,-480.6,246.9,-475,-536.2
2011-09-13 15:01,133.8,793.5,-495.6,231.8,-476.9,-539.9
2011-09-13 15:16,122.5,763.3,-499.4,211.1,-471.2,-541.7
2011-09-13 15:31,107.4,738.8,-495.6,205.4,-467.4,-541.7
2011-09-13 15:46,101.7,729.4,-501.3,197.9,-467.4,-547.3
2011-09-13 16:01,88.5,708.7,-503.2,196,-476.9,-551
2011-09-13 16:16,84.8,693.6,-499.4,194.1,-484.4,-562
2011-09-13 16:31,88.5,701.1,-490,199.8,-495.7,-567.6
2011-09-13 16:46,90.4,701.1,-482.4,209.2,-497.6,-565.7
2011-09-13 17:01,90.4,708.7,-467.4,220.5,-499.5,-560.2
2011-09-13 17:16,107.4,727.5,-450.4,239.3,-499.5,-562
2011-09-13 17:31,122.5,750.1,-427.8,265.7,-499.5,-560.2
2011-09-13 17:46,143.2,770.9,-401.4,297.8,-495.7,-558.3
2011-09-13 18:01,175.2,808.6,-369.4,335.5,-495.7,-556.5
2011-09-13 18:16,209.2,846.3,-333.5,378.8,-490.1,-558.3
2011-09-13 18:31,252.5,883.9,-294,424,-482.5,-556.5
2011-09-13 18:46,305.3,942.4,-252.5,471.2,-475,-554.7
2011-09-13 19:01,341.1,995.1,-212.9,514.5,-465.6,-554.7
2011-09-13 19:16,386.3,1032.8,-177.1,554.1,-456.1,-552.8
2011-09-13 19:31,422.1,1074.3,-143.2,589.9,-446.7,-545.4
2011-09-13 19:46,448.5,1102.6,-111.1,623.8,-439.2,-541.7
2011-09-13 20:01,486.2,1147.8,-84.8,646.4,-433.5,-539.9
2011-09-13 20:16,514.5,1178,-62.1,669.1,-426,-539.9
2011-09-13 20:31,527.7,1196.8,-41.4,691.7,-420.3,-538
2011-09-13 20:46,563.5,1225.1,-20.7,714.3,-414.7,-532.5
2011-09-13 21:01,582.3,1242,-1.8,733.1,-405.3,-532.5
2011-09-13 21:16,603.1,1270.3,17,748.2,-397.7,-526.9
2011-09-13 21:31,620,1289.2,35.9,763.3,-388.3,-523.2
2011-09-13 21:46,640.8,1308,50.9,776.5,-380.7,-519.5
2011-09-13 22:01,652.1,1308,64.1,787.8,-373.2,-515.8
2011-09-13 22:16,672.8,1334.4,73.6,797.2,-367.6,-515.8
2011-09-13 22:31,672.8,1340.1,84.9,804.8,-361.9,-512.1
2011-09-13 22:46,695.4,1351.4,94.3,816.1,-358.1,-508.4
2011-09-13 23:01,691.6,1345.7,101.8,823.6,-352.5,-506.6
2011-09-13 23:16,712.4,1368.3,109.4,833,-346.8,-502.9
2011-09-13 23:31,708.6,1374,118.8,838.7,-341.2,-499.2
2011-09-13 23:46,718,1377.7,124.4,844.3,-335.5,-501
2011-09-14 0:01,731.2,1396.6,130.1,853.8,-328,-493.6
2011-09-14 0:16,744.4,1404.1,137.6,861.3,-322.3,-489.9
2011-09-14 0:31,759.5,1411.7,145.2,870.7,-316.7,-486.2
2011-09-14 0:46,763.3,1419.2,152.7,874.5,-309.1,-480.7
2011-09-14 1:01,776.5,1430.5,158.4,882,-301.6,-475.1
2011-09-14 1:16,772.7,1441.8,162.1,885.8,-295.9,-473.3
2011-09-14 1:31,778.3,1466.3,165.9,891.5,-294.1,-467.8
2011-09-14 1:46,785.9,1456.9,171.6,895.2,-286.5,-469.6
2011-09-14 2:01,785.9,1453.1,173.5,899,-282.7,-464.1
2011-09-14 2:16,791.5,1458.8,179.1,904.7,-277.1,-460.4
2011-09-14 2:31,804.7,1466.3,182.9,908.4,-273.3,-456.7
2011-09-14 2:46,804.7,1479.5,186.6,910.3,-267.7,-453
2011-09-14 3:01,816,1481.4,192.3,916,-260.1,-451.1
2011-09-14 3:16,819.8,1515.3,198,917.9,-256.4,-445.6
2011-09-14 3:31,819.8,1494.6,198,919.7,-256.4,-445.6
2011-09-14 3:46,817.9,1492.7,198,919.7,-252.6,-443.7
2011-09-14 4:01,827.3,1517.2,199.8,923.5,-250.7,-440
2011-09-14 4:16,821.7,1511.6,199.8,927.3,-248.8,-440
2011-09-14 4:31,831.1,1500.3,205.5,931,-243.2,-434.5
2011-09-14 4:46,836.8,1513.4,205.5,932.9,-241.3,-434.5
2011-09-14 5:01,853.7,1521,205.5,932.9,-235.6,-434.5
2011-09-14 5:16,853.7,1530.4,207.4,938.6,-233.7,-432.6
2011-09-14 5:31,855.6,1545.5,209.3,942.4,-230,-430.8
2011-09-14 5:46,859.4,1536.1,211.1,944.2,-226.2,-428.9
2011-09-14 6:01,859.4,1528.5,209.3,946.1,-224.3,-427.1
2011-09-14 6:16,859.4,1530.4,209.3,949.9,-220.5,-425.2
2011-09-14 6:31,859.4,1521,211.1,951.8,-216.8,-421.5
2011-09-14 6:46,861.3,1524.8,209.3,951.8,-214.9,-421.5
2011-09-14 7:01,855.6,1532.3,211.1,951.8,-209.2,-417.8
2011-09-14 7:16,865,1526.6,213,944.2,-211.1,-416
2011-09-14 7:31,851.8,1515.3,211.1,934.8,-214.9,-416
2011-09-14 7:46,844.3,1513.4,211.1,921.6,-220.5,-419.7
2011-09-14 8:01,846.2,1517.2,205.5,899,-231.9,-430.8
2011-09-14 8:16,817.9,1472,194.2,883.9,-243.2,-440
2011-09-14 8:31,810.4,1458.8,181,868.8,-258.2,-451.1
2011-09-14 8:46,795.3,1424.9,171.6,857.5,-277.1,-460.4
2011-09-14 9:01,784,1417.3,160.3,844.3,-292.2,-473.3
2011-09-14 9:16,778.3,1394.7,145.2,834.9,-309.1,-488.1
2011-09-14 9:31,757.6,1377.7,133.9,821.7,-324.2,-499.2
2011-09-14 9:46,746.3,1366.4,122.6,808.5,-331.7,-504.7
2011-09-14 10:01,729.3,1355.1,105.6,795.3,-341.2,-514
2011-09-14 10:16,701.1,1338.2,92.4,782.1,-348.7,-517.7
2011-09-14 10:31,697.3,1341.9,75.4,769,-354.4,-519.5
2011-09-14 10:46,672.8,1317.4,56.6,750.1,-358.1,-523.2
2011-09-14 11:01,652.1,1304.2,35.9,735,-363.8,-528.8
2011-09-14 11:16,638.9,1298.6,13.2,714.3,-371.3,-536.2
2011-09-14 11:31,612.5,1268.4,-3.7,699.2,-378.9,-543.6
2011-09-14 11:46,584.2,1247.7,-28.2,674.7,-384.5,-551
2011-09-14 12:01,565.4,1213.8,-52.7,652.1,-401.5,-562
2011-09-14 12:16,555.9,1200.6,-77.2,633.3,-422.2,-567.6
2011-09-14 12:31,531.4,1189.3,-101.7,612.5,-437.3,-580.5
2011-09-14 12:46,505.1,1162.9,-131.9,593.7,-452.4,-587.9
2011-09-14 13:01,474.9,1130.8,-167.7,574.8,-463.7,-600.9
2011-09-14 13:16,463.6,1119.5,-190.3,554.1,-482.5,-610.1
2011-09-14 13:31,427.8,1072.4,-220.5,535.2,-493.8,-621.2
2011-09-14 13:46,405.2,1053.6,-250.6,516.4,-510.8,-628.6
2011-09-14 14:01,395.7,1036.6,-280.8,495.7,-522.1,-636
2011-09-14 14:16,365.6,1012.1,-309,473.1,-531.5,-639.7
2011-09-14 14:31,346.7,985.7,-326,452.3,-541,-647.1
2011-09-14 14:46,324.1,972.5,-341.1,431.6,-548.5,-652.6
2011-09-14 15:01,305.3,946.1,-350.5,414.6,-554.1,-656.3
2011-09-14 15:16,295.8,940.5,-350.5,405.2,-554.1,-656.3
2011-09-14 15:31,280.8,919.8,-344.9,397.7,-556,-661.9
2011-09-14 15:46,273.2,908.4,-346.7,393.9,-557.9,-663.7
2011-09-14 16:01,275.1,889.6,-341.1,395.8,-559.8,-665.6
2011-09-14 16:16,277,885.8,-329.8,401.4,-565.5,-663.7
2011-09-14 16:31,278.9,882.1,-322.2,407.1,-569.2,-663.7
2011-09-14 16:46,284.5,895.3,-307.2,416.5,-571.1,-667.4
2011-09-14 17:01,282.7,904.7,-290.2,431.6,-573,-660
2011-09-14 17:16,299.6,916,-269.5,452.3,-576.8,-661.9
2011-09-14 17:31,320.4,940.5,-246.8,476.8,-576.8,-661.9
2011-09-14 17:46,344.9,968.8,-220.5,508.9,-576.8,-658.2
2011-09-14 18:01,386.3,1006.5,-190.3,542.8,-574.9,-658.2
2011-09-14 18:16,414.6,1051.7,-156.4,580.5,-571.1,-658.2
2011-09-14 18:31,450.4,1102.6,-122.5,616.3,-565.5,-658.2
2011-09-14 18:46,493.7,1130.8,-90.4,648.3,-556,-658.2
2011-09-14 19:01,522,1181.7,-60.3,678.5,-554.1,-658.2
2011-09-14 19:16,559.7,1204.4,-37.6,706.8,-550.4,-654.5
2011-09-14 19:31,580.4,1230.7,-13.1,729.4,-546.6,-656.3
2011-09-14 19:46,608.7,1276,5.7,750.1,-542.8,-656.3
2011-09-14 20:01,623.8,1294.8,24.6,770.8,-537.2,-654.5
2011-09-14 20:16,650.2,1317.4,41.5,785.9,-535.3,-654.5
2011-09-14 20:31,657.7,1315.6,56.6,799.1,-531.5,-652.6
2011-09-14 20:46,672.8,1336.3,69.8,810.4,-527.8,-654.5
2011-09-14 21:01,699.2,1368.3,81.1,821.7,-525.9,-650.8
2011-09-14 21:16,703,1377.7,94.3,833,-522.1,-652.6
2011-09-14 21:31,723.7,1379.6,101.8,840.6,-520.2,-650.8
2011-09-14 21:46,731.2,1390.9,115,850,-516.4,-650.8
2011-09-14 22:01,740.6,1400.4,122.6,857.5,-512.7,-652.6
2011-09-14 22:16,752,1419.2,128.2,865.1,-507,-650.8
2011-09-14 22:31,752,1409.8,137.6,868.8,-505.1,-648.9
2011-09-14 22:46,765.1,1436.2,141.4,876.4,-501.4,-650.8
2011-09-14 23:01,774.6,1432.4,147.1,883.9,-499.5,-648.9
2011-09-14 23:16,785.9,1455,154.6,891.5,-493.8,-648.9
2011-09-14 23:31,793.4,1453.1,162.1,897.1,-488.2,-645.2
2011-09-14 23:46,795.3,1451.3,167.8,902.8,-486.3,-641.5
2011-09-15 0:01,810.4,1472,173.5,910.3,-478.8,-639.7
2011-09-15 0:16,819.8,1475.8,181,917.9,-475,-637.8
2011-09-15 0:31,823.6,1472,184.8,917.9,-469.3,-634.2
2011-09-15 0:46,819.8,1479.5,190.4,927.3,-467.4,-636
2011-09-15 1:01,831.1,1494.6,196.1,932.9,-461.8,-636
2011-09-15 1:16,851.8,1494.6,198,934.8,-456.1,-634.2
2011-09-15 1:31,844.3,1509.7,201.7,940.5,-452.4,-628.6
2011-09-15 1:46,848.1,1526.6,203.6,942.4,-448.6,-628.6
2011-09-15 2:01,851.8,1521,209.3,948,-442.9,-624.9
2011-09-15 2:16,870.7,1543.6,213,951.8,-441.1,-624.9
2011-09-15 2:31,861.3,1534.2,216.8,955.5,-433.5,-623.1
2011-09-15 2:46,866.9,1539.8,222.5,959.3,-433.5,-617.5
2011-09-15 3:01,882,1564.3,222.5,963.1,-427.9,-619.4
2011-09-15 3:16,876.3,1549.3,226.2,965,-424.1,-617.5
2011-09-15 3:31,874.5,1541.7,228.1,968.7,-422.2,-613.8
2011-09-15 3:46,885.8,1541.7,235.6,974.4,-416.6,-613.8
2011-09-15 4:01,895.2,1553,235.6,976.3,-412.8,-613.8
2011-09-15 4:16,895.2,1562.5,235.6,980,-410.9,-610.1
2011-09-15 4:31,912.2,1575.6,239.4,983.8,-407.1,-606.4
2011-09-15 4:46,912.2,1556.8,243.2,983.8,-401.5,-606.4
2011-09-15 5:01,934.8,1594.5,243.2,991.4,-399.6,-599
