,Fecha,estado real,estado estimado,error,probabilidad estado 1,probabilidad estado 2,probabilidad estado 3
LTP Control_1,2015-06-09,1.0,1.0,0.0,0.9522896120004449,0.04764487256218449,6.55154373704142e-05
LTP Control_1,2015-06-10,1.0,1.0,0.0,0.9117458252581788,0.08804019524373971,0.0002139794980814014
LTP Control_1,2015-06-11,1.0,1.0,0.0,0.9293637668670715,0.07039389587312203,0.00024233725980656991
LTP Control_1,2015-06-12,1.0,1.0,0.0,0.8729682997807163,0.12665780714384614,0.0003738930754373945
LTP Control_1,2015-06-13,1.0,1.0,0.0,0.9121137742737223,0.08773070924391144,0.0001555164823663841
LTP Control_1,2015-06-14,1.0,1.0,0.0,0.9173474648358034,0.0825521193953547,0.00010041576884179301
LTP Control_1,2015-06-15,1.0,1.0,0.0,0.9168336502821034,0.0829778109953421,0.00018853872255430445
LTP Control_1,2015-06-16,1.0,1.0,0.0,0.8573465603018996,0.14190030960321665,0.0007531300948836277
LTP Control_1,2015-06-17,1.0,1.0,0.0,0.9022104394543613,0.0974603613253466,0.0003291992202921366
LTP Control_1,2015-06-18,1.0,1.0,0.0,0.9378670920685932,0.06199610105203761,0.00013680687936942656
LTP Control_1,2015-06-19,1.0,1.0,0.0,0.8983724837741522,0.10100778643952332,0.0006197297863246068
LTP Control_1,2015-06-20,1.0,1.0,0.0,0.9067671231133494,0.09274313369233748,0.0004897431943131221
LTP Control_1,2015-06-21,1.0,1.0,0.0,0.9439519450065748,0.056023273893459194,2.47810999659777e-05
LTP Control_1,2015-06-22,1.0,1.0,0.0,0.9131056602809778,0.08666178260443444,0.0002325571145877728
LTP Control_1,2015-06-23,1.0,1.0,0.0,0.9381366633454612,0.061692091790054256,0.00017124486448456223
LTP Control_1,2015-06-24,1.0,1.0,0.0,0.9282451718001821,0.0715443744145838,0.000210453785234003
LTP Control_1,2015-06-25,1.0,1.0,0.0,0.9124033640754491,0.08711544868376322,0.00048118724078773946
LTP Control_1,2015-06-26,1.0,1.0,0.0,0.8671595649569115,0.13184436997677276,0.000996065066315671
LTP Control_1,2015-06-27,1.0,1.0,0.0,0.7351660379243298,0.2619838453331577,0.002850116742512486
LTP Control_1,2015-06-28,1.0,1.0,0.0,0.6746787011837427,0.322046189587406,0.003275109228851218
LTP Control_1,2015-06-29,1.0,1.0,0.0,0.7615182044079684,0.236259654302598,0.002222141289433746
LTP Control_1,2015-06-30,1.0,1.0,0.0,0.8664523583416734,0.13312887982291743,0.0004187618354090308
LTP Control_1,2015-07-01,1.0,1.0,0.0,0.9425631934641455,0.057237711135538404,0.00019909540031605997
LTP Control_1,2015-07-02,1.0,1.0,0.0,0.9154223165881026,0.0840742401441463,0.0005034432677511201
LTP Control_1,2015-07-03,1.0,1.0,0.0,0.925559743188985,0.07418209731188342,0.00025815949913159797
LTP Control_1,2015-07-04,1.0,1.0,0.0,0.9056599717245285,0.09393484967257186,0.00040517860289970267
LTP Control_1,2015-07-05,1.0,1.0,0.0,0.8774649342227567,0.12134260736924958,0.00119245840799363
LTP Control_1,2015-07-06,1.0,1.0,0.0,0.8663958311132758,0.13276267831989452,0.0008414905668296861
LTP Control_1,2015-07-07,1.0,1.0,0.0,0.6032354926307032,0.38573703160129813,0.011027475767998684
LTP Control_1,2015-07-08,1.0,2.0,-1.0,0.3903045981997756,0.58378232149622,0.025913080304004365
LTP Control_1,2015-07-09,1.0,1.0,0.0,0.5754286415501872,0.41646324582758953,0.008108112622223185
