,LTP_1,LTP_2,LTP_3,LTP_1_std,LTP_2_std,LTP_3_std,DIFF_1,DIFF_2,DIFF_3,DIFF_1_std,DIFF_2_std,DIFF_3_std
0.0,-0.8909543237567167,-0.26787685135169914,0.6368474646950911,0.34970909759795854,1.4766024174764774,1.1523341782166168,-0.0006867639370500101,-0.0005955985682093397,-0.00011738512694350791,0.002228884753779043,0.005767095371068315,0.005034583727330667
0.1,-0.895326511637216,-0.26894270214086585,0.6351609281704079,0.34302266084039185,1.4640400397279854,1.154378397203792,-0.0006573566070489595,-0.0005986505868166592,-0.0001338839083546361,0.0022135444901101313,0.005784764016259128,0.005054535168649767
0.2,-0.8998512729660997,-0.27013770150636984,0.6331827484618853,0.33645096096830324,1.4513133468110555,1.1567282323293266,-0.0006275110996004793,-0.0006015318116690411,-0.0001508612561453352,0.0021972060523749123,0.005805078032985182,0.005079790079420457
0.30000000000000004,-0.9042035681857199,-0.2713577282885131,0.6310441803856398,0.3306075487005331,1.4414299128183305,1.159168635375493,-0.0006644025965972267,-0.0006041399788961758,-0.00016753759330711488,0.0021807304627068703,0.005824991012464166,0.005106078769232355
0.4,-0.9084439509402635,-0.27243618957345966,0.6287771985383641,0.32529496571951677,1.4330170197021015,1.16186793376788,-0.0006574912628170083,-0.0006067731556945845,-0.00018340359308013574,0.00216601302605561,0.005842373904286981,0.00513135683564151
0.5,-0.9125952209444068,-0.2734426002486149,0.6264724319938005,0.32013490505054465,1.4251849611888752,1.164424942571549,-0.0006374373515748819,-0.0006097001818912812,-0.00019860849933350398,0.0021550303728143094,0.005854515933546912,0.005155175293293201
0.6000000000000001,-0.9165146424632473,-0.27441963798026414,0.6241021620848363,0.31555303847494887,1.4177302410663046,1.1666705820894843,-0.0006016435707568579,-0.0006135507006416423,-0.00021297247322037133,0.002139704489170238,0.0058641702367249965,0.0051788517117393644
0.7000000000000001,-0.9206042345730598,-0.2754422446913772,0.6216019525166129,0.3103856062989669,1.410057849573529,1.1691121164498872,-0.0006254400033352397,-0.0006164374131867222,-0.00022710943674430207,0.00212592210975252,0.0058797864906030796,0.005211553336356866
0.8,-0.924621845605315,-0.2765736220990137,0.6189303276787821,0.3051662972617529,1.4023144092804334,1.1724181720876563,-0.0006360193887408291,-0.0006195912808006722,-0.00024061746561706491,0.002118914972881756,0.00589533240007552,0.005248251860909781
0.9,-0.9283073463776889,-0.2776533964889441,0.6161831307673769,0.30069367014493703,1.395012019498928,1.1761787888718587,-0.0006316623605938939,-0.0006246129083847602,-0.0002535519177604672,0.002112473906871845,0.005907975099341896,0.005284527741204963
1.0,-0.9315554355411373,-0.27871249390943065,0.6133460457152929,0.2973912628577953,1.38777198582457,1.1803723472179495,-0.0005837986941462217,-0.0006311819196577753,-0.0002668281843281881,0.0021095970001250076,0.005921645033291774,0.005319556880464807
1.1,-0.9345793102836737,-0.2796855453859503,0.6103882761816722,0.294493604404025,1.3809049125681943,1.1849183428549972,-0.0005948259489319763,-0.0006390526583338469,-0.0002801360468140578,0.0021074950094230453,0.005931241556509443,0.005355486341498472
1.2000000000000002,-0.9374483156529784,-0.280703927471037,0.6074770255032411,0.29185073913163667,1.3741601568562036,1.1905290948451874,-0.0006224811625021283,-0.00064834039167711,-0.00029257835487461666,0.0021110256366063044,0.005935311711072443,0.005390691206212788
1.3,-0.9401347261961727,-0.2819199225029582,0.6045993158563653,0.28960769114013224,1.3670134825296714,1.1973763135996436,-0.0006202662721710262,-0.0006573171262482577,-0.00030584515639030214,0.0021129161557233325,0.005939777863186325,0.0054248745926021415
