Fecha,TDV Control_1,TDV Control_2,TDV Control_3,TDV RDI45_1,TDV RDI45_2,TDV RDI45_3,TDV RDI30_1,TDV RDI30_2,TDV RDI30_3,TDV BOSCH_1,TDV BOSCH_2,TDV BOSCH_3
2019-08-30 4:45,2919.76536,6009.1704,895.42976,698.63376,223.94224,2039.356,1142.9244,-1138.16636,-529.64704,394.5648,2075.94276,-790.77028
2019-08-30 5:00,2919.76536,6009.1704,897.82096,698.63376,234.14464,2044.3544,1146.188,-1135.36748,-526.52064,394.5648,2075.72128,-788.48576
2019-08-30 5:15,2923.08776,6012.5416,902.60336,702.42656,243.66688,2046.8536,1149.4516,-1132.80184,-524.01952,397.8284,2079.04348,-786.85396
2019-08-30 5:30,2923.08776,6019.284,904.99456,706.21936,253.5292,2051.852,1152.7152,-1130.2362,-521.5184,401.092,2082.1442,-785.22216
2019-08-30 5:45,2926.41016,6022.6552,909.77696,706.21936,262.0312,2056.8504,1155.9788,-1128.13704,-519.64256,404.3556,2085.02344,-783.91672
2019-08-30 6:00,2929.73256,6026.0264,916.95056,713.80496,250.80856,2061.8488,1155.9788,-1125.80464,-517.45408,404.3556,2085.68788,-783.264
2019-08-30 6:15,2936.37736,6029.3976,924.12416,717.59776,257.95024,2066.8472,1159.2424,-1123.93872,-515.2656,407.6192,2086.13084,-781.95856
2019-08-30 6:30,2923.08776,6032.7688,926.51536,706.21936,265.432,2069.3464,1159.2424,-1122.77252,-514.32768,404.3556,2087.45972,-782.28492
2019-08-30 6:45,2909.79816,6026.0264,924.12416,702.42656,267.47248,2064.348,1152.7152,-1124.63844,-516.51616,397.8284,2083.91604,-784.56944
2019-08-30 7:00,2893.18616,6015.9128,916.95056,698.63376,263.7316,2019.3624,1139.6608,-1128.37028,-523.39424,384.774,2077.05016,-790.11756
2019-08-30 7:15,2876.57416,5999.0568,904.99456,683.46256,254.54944,2014.364,1120.0792,-1133.96804,-533.08608,365.1924,2065.75468,-796.97112
2019-08-30 7:30,2859.96216,5982.2008,895.42976,668.29136,236.18512,2004.3672,1093.9704,-1141.43172,-545.90432,343.979,2054.68068,-806.1092
2019-08-30 7:45,2843.35016,5965.3448,883.47376,649.32736,221.90176,1994.3704,1061.3344,-1150.29484,-561.53632,321.46016,2040.94892,-817.85816
2019-08-30 8:00,2820.09336,5945.1176,873.90896,626.57056,204.2176,1984.3736,1028.6984,-1161.49036,-578.73152,297.63588,2025.6668,-830.25984
2019-08-30 8:15,2796.83656,5924.8904,861.95296,603.81376,184.49296,1971.8776,992.47244,-1172.68588,-597.48992,274.13796,2009.94172,-842.33516
2019-08-30 8:30,2770.25736,5897.9208,849.99696,573.47136,157.28656,1956.8824,948.41384,-1187.84648,-619.06208,240.84924,1992.00184,-861.91676
2019-08-30 8:45,2747.00056,5870.9512,838.04096,539.33616,131.1004,1944.3864,906.96612,-1200.90792,-639.38368,212.12956,1974.28344,-881.49836
2019-08-30 9:00,2727.06616,5843.9816,828.47616,505.20096,105.93448,1929.3912,864.53932,-1210.704,-661.26848,188.958,1956.78652,-896.18456
2019-08-30 9:15,2700.48696,5823.7544,818.91136,478.65136,82.12888,1916.8952,830.92424,-1220.0336,-685.02912,170.35548,1940.17552,-904.66992
2019-08-30 9:30,2673.90776,5800.156,811.73776,448.30896,64.10464,1906.8984,801.22548,-1228.89672,-709.41504,152.07932,1924.22896,-907.60716
2019-08-30 9:45,2647.32856,5776.5576,804.56416,421.75936,48.80104,1899.4008,774.1376,-1237.5266,-730.36192,138.3722,1908.50388,-908.58624
2019-08-30 10:00,2624.07176,5752.9592,797.39056,399.00256,34.51768,1899.4008,755.20872,-1245.45676,-746.93184,130.53956,1893.8862,-909.23896
2019-08-30 10:15,2600.81496,5732.732,783.04336,383.83136,17.85376,1899.4008,739.21708,-1252.22072,-761.31328,122.70692,1880.37592,-911.84984
2019-08-30 10:30,2574.23576,5702.3912,771.32648,372.45296,0.84976,1896.9016,724.85724,-1259.6844,-774.13152,113.56884,1866.86564,-914.46072
2019-08-30 10:45,2544.33416,5675.4216,756.0228,361.07456,-12.75344,1889.404,713.10828,-1265.98188,-786.32448,106.06256,1852.9124,-916.09252
2019-08-30 11:00,2511.11016,5641.7096,740.48,345.90336,-32.47808,1876.908,699.72752,-1272.27936,-798.83008,98.88264,1837.85176,-917.72432
2019-08-30 11:15,2474.56376,5607.9976,724.45896,334.52496,-50.8424,1861.9128,684.3886,-1278.57684,-810.39776,90.72364,1822.79112,-921.64064
2019-08-30 11:30,2438.01736,5570.9144,705.8076,319.35376,-74.98808,1841.9192,665.13336,-1287.6732,-825.09184,78.97468,1806.62308,-928.82056
2019-08-30 11:45,2394.82616,5530.46,686.19976,304.18256,-100.49408,1819.4264,642.28816,-1296.30308,-842.59968,64.28848,1788.6832,-935.67412
2019-08-30 12:00,2354.95736,5493.3768,668.50488,285.21856,-127.02032,1799.4328,619.1166,-1304.93296,-861.35808,48.29684,1771.62924,-942.85404
2019-08-30 12:15,2311.76616,5452.9224,649.6144,266.25456,-155.24696,1776.94,596.2714,-1313.3296,-878.86592,33.937,1755.68268,-950.03396
2019-08-30 12:30,2265.25256,5415.8392,629.05008,243.49776,-185.174,1754.4472,565.91992,-1321.493,-896.6864,15.9872,1737.96428,-957.54024
2019-08-30 12:45,2225.38376,5378.756,608.72488,224.53376,-211.70024,1728.45552,534.263,-1329.42316,-911.69312,-2.94168,1720.91032,-964.72016
2019-08-30 13:00,2178.87016,5338.3016,585.052,201.77696,-239.92688,1699.21488,504.8906,-1336.6536,-926.3872,-24.8078,1702.97044,-973.53188
2019-08-30 13:15,2125.71176,5297.8472,560.42264,171.43456,-269.51384,1672.47344,478.45544,-1342.01812,-941.08128,-49.2848,1686.8024,-982.99632
2019-08-30 13:30,2075.87576,5257.3928,535.79328,142.23,-298.08056,1650.23056,450.06212,-1348.54884,-951.71104,-76.37268,1671.96324,-991.15532
2019-08-30 13:45,2016.07256,5216.9384,510.44656,119.4732,-318.48536,1637.23472,429.17508,-1355.07956,-961.09024,-102.15512,1657.12408,-997.35616
2019-08-30 14:00,1972.88136,5176.484,483.90424,88.75152,-334.46912,1625.7384,414.81524,-1362.77648,-968.90624,-115.86224,1644.94268,-1003.557
2019-08-30 14:15,1946.30216,5132.6584,460.23136,52.34064,-342.97112,1616.74128,406.32988,-1370.4734,-973.90848,-124.3476,1636.9694,-1006.49424
2019-08-30 14:30,1913.07816,5079.39344,435.84112,5.6892,-351.47312,1606.9944,392.94912,-1375.37144,-979.22336,-133.81204,1626.55984,-1009.43148
2019-08-30 14:45,1889.82136,5044.67008,417.668,-18.964,-358.6148,1597.99728,384.46376,-1381.66892,-985.16352,-140.99196,1618.58656,-1013.02144
2019-08-30 15:00,1866.56456,5025.45424,401.40784,-25.41176,-361.33544,1593.2488,383.48468,-1386.8002,-988.9152,-144.58192,1613.714,-1014.9796
2019-08-30 15:15,1843.30776,5009.27248,387.778,-21.61896,-359.97512,1591.24944,384.79012,-1390.06556,-989.85312,-150.13004,1611.4992,-1017.59048
2019-08-30 15:30,1820.05096,4996.46192,375.34376,-13.65408,-350.79296,1597.74736,383.81104,-1389.83232,-990.16576,-155.02544,1610.83476,-1020.20136
2019-08-30 15:45,1800.11656,4991.74224,360.99656,-1.13784,-332.76872,1610.99312,377.6102,-1389.59908,-986.72672,-159.92084,1613.714,-1022.81224
2019-08-30 16:00,1780.18216,4989.3824,349.04056,15.92976,-316.44488,1620.98992,374.3466,-1387.03344,-983.60032,-162.20536,1617.47916,-1025.09676
2019-08-30 16:15,1772.2084,4989.3824,340.91048,37.16944,-305.9024,1625.23856,378.58928,-1382.83512,-975.15904,-159.92084,1624.34504,-1025.74948
2019-08-30 16:30,1767.2248,4993.42784,331.10656,65.23616,-299.1008,1633.98576,390.33824,-1376.3044,-963.904,-153.72,1632.09684,-1025.74948
2019-08-30 16:45,1772.2084,4996.1248,325.36768,93.68216,-298.08056,1639.484,406.32988,-1369.54044,-953.58688,-143.60284,1640.95604,-1023.79132
2019-08-30 17:00,1780.18216,4997.47328,321.54176,120.99032,-298.08056,1641.48336,423.95332,-1363.00972,-941.39392,-130.54844,1650.03672,-1022.15952
2019-08-30 17:15,1790.14936,5002.8672,323.2156,147.16064,-302.16152,1645.23216,443.20856,-1356.24576,-929.82624,-115.86224,1659.1174,-1021.5068
2019-08-30 17:30,1810.08376,5013.31792,325.84592,175.22736,-302.84168,1650.23056,462.79016,-1349.71504,-918.25856,-99.21788,1669.084,-1019.54864
2019-08-30 17:45,1836.66296,5031.85952,332.54128,205.56976,-296.38016,1659.72752,484.00356,-1342.01812,-905.44032,-78.98356,1680.37948,-1016.28504
2019-08-30 18:00,1866.56456,5058.15488,340.91048,243.49776,-283.45712,1675.47248,511.74416,-1333.38824,-891.68416,-54.1802,1693.22532,-1010.73692
2019-08-30 18:15,1909.75576,5089.16992,353.58384,277.63296,-264.41264,1693.2168,540.13748,-1324.75836,-877.61536,-28.72412,1707.62152,-1004.53608
2019-08-30 18:30,1959.59176,5129.2872,371.51784,315.56096,-238.90664,1715.95952,571.46804,-1316.36172,-861.35808,-1.9626,1724.454,-996.70344
2019-08-30 18:45,2012.75016,5176.484,391.12568,353.48896,-207.2792,1743.2008,607.04128,-1306.79888,-845.41344,29.0416,1744.16572,-986.91264
2019-08-30 19:00,2069.23096,5227.052,413.60296,383.83136,-173.95136,1769.4424,640.65636,-1297.46928,-830.09408,57.43492,1765.4278,-977.4482
2019-08-30 19:15,2125.71176,5277.62,436.31936,414.17376,-139.2632,1799.4328,670.02876,-1287.90644,-814.46208,86.1546,1784.03212,-967.33104
2019-08-30 19:30,2188.83736,5328.188,461.42696,444.51616,-105.2552,1826.924,701.35932,-1278.57684,-799.45536,113.8952,1803.52236,-956.88752
2019-08-30 19:45,2241.99576,5382.1272,486.05632,471.06576,-79.06904,1854.4152,726.8154,-1269.71372,-783.19808,142.94124,1821.9052,-945.79128
2019-08-30 20:00,2295.15416,5429.324,509.01184,490.02976,-60.70472,1876.908,751.94512,-1263.183,-770.37984,166.1128,1838.73768,-936.32684
2019-08-30 20:15,2335.02296,5476.5208,530.77176,512.78656,-38.9396,1896.9016,778.70664,-1255.48608,-757.87424,187.3262,1853.13388,-926.20968
2019-08-30 20:30,2378.21416,5520.3464,553.72728,531.75056,-16.8344,1919.3944,796.00372,-1249.1886,-745.68128,206.58144,1867.97304,-916.41888
2019-08-30 20:45,2424.72776,5560.8008,575.00896,550.71456,7.31128,1929.3912,817.86984,-1244.05732,-735.05152,223.55216,1881.48332,-907.93352
2019-08-30 21:00,2464.59656,5597.884,595.57328,565.88576,22.61488,1941.8872,839.4096,-1238.45956,-725.35968,239.5438,1893.8862,-898.79544
2019-08-30 21:15,2497.82056,5628.2248,615.65936,584.84976,43.69984,1959.3816,859.97028,-1232.62856,-717.23104,255.20908,1906.73204,-889.65736
2019-08-30 21:30,2537.68936,5661.9368,635.02808,600.02096,64.10464,1971.8776,878.89916,-1228.89672,-708.47712,269.89528,1919.57788,-881.49836
2019-08-30 21:45,2570.91336,5688.9064,653.2012,611.39936,78.72808,1974.3768,895.54352,-1224.6984,-700.66112,283.92876,1932.42372,-873.99208
2019-08-30 22:00,2607.45976,5715.876,671.37432,626.57056,100.83328,1989.372,905.98704,-1220.73332,-693.15776,295.025,1944.16216,-865.83308
2019-08-30 22:15,2640.68376,5739.4744,689.54744,630.36336,110.35552,1999.3688,919.04144,-1217.00148,-686.59232,304.16308,1954.57172,-858.97952
2019-08-30 22:30,2670.58536,5763.0728,706.28584,645.53456,130.42024,2009.3656,931.11676,-1213.96936,-680.65216,312.32208,1964.53832,-852.45232
2019-08-30 22:45,2697.16456,5779.9288,720.39392,653.12016,140.96272,2019.3624,940.90756,-1210.47076,-676.90048,320.80744,1974.94788,-847.55692
2019-08-30 23:00,2717.09896,5800.156,733.78464,668.29136,152.52544,2009.3656,952.0038,-1208.3716,-673.1488,327.33464,1983.80708,-841.68244
2019-08-30 23:15,2737.03336,5813.6408,745.74064,675.87696,171.91,2014.364,959.83644,-1206.50568,-670.33504,335.49364,1990.45148,-837.1134
2019-08-30 23:30,2753.64536,5830.4968,757.69664,679.66976,172.59016,2021.8616,967.01636,-1203.24032,-667.83392,341.36812,1996.65292,-832.87072
2019-08-30 23:45,2770.25736,5847.3528,768.93528,683.46256,188.57392,2029.3592,973.86992,-1200.44144,-664.70752,346.26352,2005.7336,-828.30168
2019-08-31 0:00,2786.86936,5857.4664,779.21744,687.25536,206.25808,2036.8568,980.72348,-1199.50848,-661.89376,353.7698,2012.378,-823.40628
2019-08-31 0:15,2803.48136,5867.58,790.21696,694.84096,201.15688,2041.8552,985.29252,-1198.10904,-659.70528,358.33884,2017.47204,-819.48996
2019-08-31 0:30,2810.12616,5884.436,797.39056,702.42656,216.1204,2046.8536,990.18792,-1196.47636,-657.20416,361.9288,2024.11644,-815.24728
2019-08-31 0:45,2826.73816,5891.1784,809.34656,706.21936,232.44424,2051.852,995.73604,-1194.84368,-654.70304,368.456,2029.43196,-810.02552
2019-08-31 1:00,2840.02776,5901.292,814.12896,710.01216,239.926,2054.3512,999.65236,-1194.14396,-654.07776,371.7196,2035.85488,-807.08828
2019-08-31 1:15,2849.99496,5911.4056,821.30256,713.80496,233.46448,2059.3496,1003.24232,-1192.51128,-654.07776,374.9832,2039.62004,-804.4774
2019-08-31 1:30,2859.96216,5924.8904,828.47616,710.01216,245.70736,2061.8488,1005.8532,-1191.11184,-653.45248,378.2468,2044.93556,-801.54016
2019-08-31 1:45,2863.28456,5935.004,835.64976,713.80496,257.95024,2066.8472,1012.3804,-1189.24592,-652.20192,384.774,2051.137,-797.62384
2019-08-31 2:00,2876.57416,5945.1176,842.82336,721.39056,269.51296,2071.8456,1018.9076,-1187.14676,-650.32608,391.3012,2055.5666,-793.38116
2019-08-31 2:15,2886.54136,5951.86,852.38816,725.18336,283.11616,2074.3448,1025.4348,-1185.74732,-648.76288,397.8284,2061.32508,-788.81212
2019-08-31 2:30,2893.18616,5958.6024,859.56176,728.97616,276.31456,2076.844,1028.6984,-1185.28084,-647.82496,397.8284,2065.09024,-785.22216
2019-08-31 2:45,2899.83096,5968.716,864.34416,732.76896,286.51696,2081.8424,1028.6984,-1184.58112,-648.45024,401.092,2070.40576,-782.61128
2019-08-31 3:00,2906.47576,5975.4584,869.12656,736.56176,296.71936,2086.8408,1031.962,-1183.64816,-649.07552,404.3556,2070.18428,-780.65312
2019-08-31 3:15,2916.44296,5982.2008,873.90896,740.35456,310.32256,2089.34,1035.2256,-1183.18168,-649.7008,404.3556,2074.61388,-778.69496
2019-08-31 3:30,2923.08776,5988.9432,878.69136,744.14736,317.12416,2091.8392,1035.2256,-1182.94844,-650.32608,404.3556,2079.04348,-776.7368
2019-08-31 3:45,2926.41016,5992.3144,883.47376,747.94016,327.32656,2094.3384,1038.4892,-1181.78224,-650.95136,407.6192,2079.26496,-774.45228
2019-08-31 4:00,2933.05496,5992.3144,888.25616,747.94016,317.12416,2096.8376,1041.7528,-1180.61604,-650.95136,410.8828,2082.36568,-772.16776
2019-08-31 4:15,2939.69976,5995.6856,890.64736,751.73296,323.92576,2084.3416,1045.0164,-1178.98336,-650.32608,414.1464,2087.6812,-768.90416
2019-08-31 4:30,2946.34456,6002.428,897.82096,755.52576,337.52896,2084.3416,1048.28,-1177.58392,-649.7008,417.41,2092.77524,-765.3142
2019-08-31 4:45,2949.66696,6009.1704,902.60336,759.31856,347.73136,2089.34,1051.5436,-1176.18448,-649.07552,420.6736,2096.76188,-762.0506
2019-08-31 5:00,2956.31176,6015.9128,907.38576,763.11136,361.33456,2094.3384,1054.8072,-1175.01828,-648.1376,423.9372,2099.19816,-759.11336
2019-08-31 5:15,2956.31176,6022.6552,909.77696,770.69696,368.13616,2099.3368,1058.0708,-1173.3856,-647.82496,427.2008,2104.07072,-756.17612
2019-08-31 5:30,2959.63416,6029.3976,916.95056,770.69696,378.33856,2106.8344,1061.3344,-1171.98616,-646.88704,430.4644,2108.7218,-752.91252
2019-08-31 5:45,2966.27896,6036.14,924.12416,778.28256,371.53696,2111.8328,1067.8616,-1170.81996,-646.26176,433.728,2112.044,-748.9962
2019-08-31 6:00,2972.92376,6042.8824,933.68896,782.07536,381.73936,2116.8312,1071.1252,-1169.18728,-645.32384,436.9916,2114.2588,-745.7326
2019-08-31 6:15,2979.56856,6049.6248,940.86256,785.86816,395.34256,2121.8296,1074.3888,-1168.02108,-644.07328,440.2552,2118.90988,-742.469
2019-08-31 6:30,2982.89096,6052.996,948.03616,793.45376,405.54496,2126.828,1077.6524,-1167.5546,-643.13536,443.5188,2122.67504,-739.85812
2019-08-31 6:45,2979.56856,6056.3672,950.42736,797.24656,412.34656,2131.8264,1077.6524,-1168.25432,-644.38592,443.5188,2122.67504,-738.55268
2019-08-31 7:00,2972.92376,6052.996,950.42736,793.45376,415.74736,2131.8264,1067.8616,-1171.0532,-648.1376,436.9916,2120.01728,-740.18448
2019-08-31 7:15,2962.95656,6042.8824,945.64496,789.66096,415.74736,2126.828,1054.8072,-1176.18448,-655.01568,427.2008,2115.3662,-744.1008
2019-08-31 7:30,2946.34456,6026.0264,933.68896,774.48976,405.54496,2119.3304,1028.6984,-1185.28084,-666.27072,407.6192,2105.84256,-750.95436
2019-08-31 7:45,2923.08776,6005.7992,921.73296,755.52576,374.93776,2106.8344,995.73604,-1195.5434,-681.90272,384.774,2091.44636,-761.72424
2019-08-31 8:00,2899.83096,5982.2008,912.16816,732.76896,354.53296,2094.3384,959.51008,-1208.13836,-700.97376,360.297,2074.83536,-776.08408
2019-08-31 8:15,2869.92936,5961.9736,897.82096,706.21936,330.72736,2081.8424,921.97868,-1221.1998,-721.608,336.79908,2058.22436,-790.44392
2019-08-31 8:30,2843.35016,5935.004,883.47376,679.66976,303.52096,2066.8472,876.61464,-1234.26124,-744.43072,303.83672,2041.1704,-809.3728
2019-08-31 8:45,2813.44856,5908.0344,869.12656,645.53456,279.71536,2054.3512,834.84056,-1249.88832,-764.43968,277.0752,2023.89496,-827.97532
2019-08-31 9:00,2793.51416,5881.0648,859.56176,615.19216,248.76808,2036.8568,790.78196,-1261.78356,-787.2624,252.27184,2005.06916,-843.31424
2019-08-31 9:15,2766.93496,5857.4664,847.60576,584.84976,220.88152,2021.8616,755.53508,-1273.44556,-811.33568,232.36388,1987.57224,-853.4314
2019-08-31 9:30,2740.35576,5833.868,840.43216,558.30016,200.13664,2009.3656,724.85724,-1282.77516,-835.40896,215.0668,1971.84716,-857.34772
2019-08-31 9:45,2723.74376,5820.3832,835.64976,539.33616,189.25408,2004.3672,704.94928,-1289.53912,-854.16736,205.92872,1957.89392,-855.38956
2019-08-31 10:00,2700.48696,5800.156,826.08496,520.37216,174.97072,1991.8712,688.63128,-1297.70252,-871.04992,200.05424,1943.7192,-857.67408
2019-08-31 10:15,2673.90776,5776.5576,814.12896,505.20096,156.6064,1984.3736,676.55596,-1304.69972,-886.36928,190.91616,1930.4304,-861.91676
2019-08-31 10:30,2644.00616,5746.2168,802.17296,486.23696,137.902,1976.876,664.48064,-1312.1634,-900.43808,181.12536,1915.59124,-864.854
2019-08-31 10:45,2614.10456,5719.2472,787.82576,474.85856,124.63888,1969.3784,656.648,-1319.86032,-912.3184,172.31364,1902.08096,-867.46488
2019-08-31 11:00,2577.55816,5688.9064,772.52208,459.68736,110.6956,1961.8808,649.46808,-1325.92456,-922.32288,165.46008,1887.2418,-869.7494
2019-08-31 11:15,2544.33416,5655.1944,756.74016,444.51616,89.95072,1944.3864,637.0664,-1334.08796,-933.57792,154.6902,1872.18116,-875.62388
2019-08-31 11:30,2504.46536,5614.74,736.8932,429.34496,65.80504,1929.3912,622.05384,-1342.71784,-947.64672,142.28852,1855.57016,-883.13016
2019-08-31 11:45,2461.27416,5577.6568,719.67656,414.17376,42.6796,1909.3976,606.0622,-1351.58096,-963.59136,130.86592,1838.5162,-890.31008
2019-08-31 12:00,2418.08296,5537.2024,700.78608,395.20976,17.51368,1891.9032,590.07056,-1359.74436,-978.59808,117.81152,1821.68372,-897.81636
2019-08-31 12:15,2378.21416,5496.748,680.46088,372.45296,-13.09352,1869.4104,569.83624,-1368.84072,-995.168,97.90356,1803.74384,-906.62808
2019-08-31 12:30,2328.37816,5452.9224,656.54888,349.69616,-43.36064,1841.9192,543.40108,-1378.87004,-1011.42528,77.66924,1785.58248,-916.09252
2019-08-31 12:45,2278.54216,5409.0968,631.44128,326.93936,-75.66824,1814.428,510.11236,-1388.19964,-1027.68256,54.49768,1765.87076,-927.18876
2019-08-31 13:00,2228.70616,5368.6424,608.24664,304.18256,-105.93536,1786.9368,484.98264,-1395.66332,-1040.5008,32.3052,1747.04496,-937.95864
2019-08-31 13:15,2185.51496,5328.188,585.052,277.63296,-136.54256,1764.444,462.4638,-1401.9608,-1050.50528,11.41816,1728.8836,-946.11764
2019-08-31 13:30,2132.35656,5280.9912,559.9444,247.29056,-168.51008,1736.9528,438.63952,-1409.42448,-1058.94656,-14.36428,1710.94372,-955.58208
2019-08-31 13:45,2065.90856,5233.7944,532.4456,216.94816,-196.39664,1708.71184,413.18344,-1417.58788,-1067.70048,-50.26388,1693.22532,-964.06744
2019-08-31 14:00,2016.07256,5189.9688,502.31648,172.5724,-216.46136,1689.71792,391.31732,-1425.51804,-1075.51648,-72.45636,1677.05728,-972.22644
2019-08-31 14:15,1986.17096,5142.772,474.10032,123.64528,-229.72448,1676.72208,377.28384,-1431.1158,-1081.45664,-80.61536,1665.09736,-978.75364
2019-08-31 14:30,1956.26936,5096.24944,449.23184,78.89024,-235.84592,1669.72432,374.67296,-1434.84764,-1085.52096,-85.1844,1656.01668,-982.01724
2019-08-31 14:45,1929.69016,5060.1776,428.66752,55.37488,-242.30744,1660.97712,365.20852,-1440.67864,-1090.5232,-91.7116,1648.26488,-986.91264
2019-08-31 15:00,1906.43336,5041.97312,410.01616,42.47936,-247.06856,1652.22992,357.37588,-1447.20936,-1095.2128,-95.95428,1640.07012,-992.78712
2019-08-31 15:15,1876.53176,5025.11712,394.9516,37.54872,-248.42888,1650.48048,355.09136,-1451.87416,-1097.71392,-104.43964,1633.6472,-999.96704
2019-08-31 15:30,1849.95256,5007.24976,379.88704,40.58296,-244.00784,1654.72912,351.82776,-1452.80712,-1100.21504,-109.33504,1631.21092,-1005.51516
2019-08-31 15:45,1823.37336,5002.19296,364.82248,49.68568,-231.76496,1667.22512,345.62692,-1453.04036,-1098.96448,-115.53588,1632.31832,-1009.75784
2019-08-31 16:00,1806.76136,4999.83312,352.62736,64.85688,-219.86216,1675.22256,341.38424,-1450.24148,-1097.08864,-118.79948,1636.08348,-1014.00052
2019-08-31 16:15,1806.76136,5004.5528,343.77992,88.37224,-207.61928,1686.9688,347.58508,-1444.64372,-1088.64736,-114.23044,1643.83528,-1015.95868
2019-08-31 16:30,1810.08376,5009.6096,335.1716,118.71464,-203.53832,1689.468,364.22944,-1436.24708,-1075.82912,-103.78692,1651.80856,-1015.30596
2019-08-31 16:45,1816.72856,5011.96944,330.3892,149.43632,-200.4776,1693.46672,384.79012,-1428.08368,-1060.50976,-92.03796,1659.1174,-1013.3478
2019-08-31 17:00,1830.01816,5018.0376,329.43272,180.91656,-197.75696,1699.21488,407.96168,-1420.38676,-1045.81568,-75.71996,1668.64104,-1009.75784
2019-08-31 17:15,1846.63016,5030.51104,332.06304,216.94816,-191.9756,1709.4616,434.39684,-1411.2904,-1029.5584,-51.89568,1680.37948,-1004.20972
2019-08-31 17:30,1873.20936,5048.71552,339.47576,251.08336,-181.7732,1722.45744,462.79016,-1401.26108,-1012.67584,-27.09232,1694.33272,-998.00888
2019-08-31 17:45,1913.07816,5075.01088,349.99704,289.01136,-165.78944,1739.20208,492.81528,-1391.23176,-995.168,-0.98352,1710.72224,-990.82896
2019-08-31 18:00,1956.26936,5109.06,364.34424,330.73216,-142.32392,1759.4456,525.12492,-1380.9692,-977.9728,25.778,1730.43396,-981.69088
2019-08-31 18:15,2006.10536,5149.5144,381.32176,372.45296,-113.41712,1781.9384,557.43456,-1370.4734,-960.46496,52.86588,1750.14568,-971.57372
2019-08-31 18:30,2062.58616,5196.7112,403.55992,414.17376,-78.38888,1811.9288,591.376,-1358.8114,-942.95712,84.5228,1769.41444,-959.17204
2019-08-31 18:45,2122.38936,5250.6504,427.71104,448.30896,-40.29992,1841.9192,621.40112,-1349.01532,-925.13664,114.87428,1792.22688,-945.79128
2019-08-31 19:00,2182.19256,5304.5896,454.01424,482.44416,-0.85064,1869.4104,649.46808,-1339.21924,-907.6288,143.92032,1815.03932,-932.41052
2019-08-31 19:15,2245.31816,5358.5288,479.60008,508.99376,27.71608,1899.4008,679.16684,-1331.05584,-892.93472,171.66092,1838.95916,-920.98792
2019-08-31 19:30,2298.47656,5412.468,505.66416,531.75056,52.20184,1924.3928,702.3384,-1322.19272,-878.24064,196.79064,1859.33532,-908.58624
2019-08-31 19:45,2351.63496,5459.6648,529.81528,562.09296,82.80904,1949.3848,727.14176,-1315.19552,-867.92352,219.9622,1877.2752,-897.81636
2019-08-31 20:00,2394.82616,5506.8616,552.7708,581.05696,100.4932,1969.3784,751.2924,-1309.36452,-857.29376,237.58564,1889.4566,-887.04648
2019-08-31 20:15,2438.01736,5547.316,573.33512,596.22816,123.95872,1986.8728,771.85308,-1303.76676,-849.16512,251.94548,1903.18836,-878.56112
2019-08-31 20:30,2481.20856,5587.7704,593.18208,618.98496,143.68336,1991.8712,791.76104,-1297.93576,-841.66176,267.61076,1918.69196,-870.40212
2019-08-31 20:45,2517.75496,5618.1112,611.59432,637.94896,165.78856,2006.8664,808.07904,-1294.6704,-835.09632,279.68608,1932.20224,-862.56948
2019-08-31 21:00,2557.62376,5648.452,628.57184,649.32736,178.03144,2021.8616,821.13344,-1290.70532,-831.032,292.74048,1946.15548,-856.695
2019-08-31 21:15,2590.84776,5675.4216,644.59288,664.49856,195.7156,2031.8584,833.20876,-1287.20672,-827.28032,304.48944,1955.9006,-850.82052
2019-08-31 21:30,2620.74936,5702.3912,662.04864,672.08416,212.03944,2046.8536,845.9368,-1283.47488,-823.216,312.64844,1967.86052,-843.96696
2019-08-31 21:45,2653.97336,5725.9896,678.06968,683.46256,223.26208,2056.8504,857.03304,-1280.676,-819.77696,322.43924,1978.71304,-837.43976
2019-08-31 22:00,2680.55256,5749.588,693.13424,691.04816,245.0272,2066.8472,866.82384,-1277.64388,-816.02528,331.90368,1988.90112,-831.23892
2019-08-31 22:15,2707.13176,5769.8152,707.24232,702.42656,252.16888,2074.3448,874.33012,-1274.61176,-812.58624,340.38904,1998.64624,-825.6908
2019-08-31 22:30,2740.35576,5790.0424,722.30688,706.21936,265.432,2074.3448,881.18368,-1272.27936,-809.1472,346.91624,2007.9484,-820.14268
2019-08-31 22:45,2760.29016,5810.2696,736.41496,713.80496,286.51696,2071.8456,889.9954,-1269.71372,-805.70816,355.07524,2017.69352,-813.94184
2019-08-31 23:00,2780.22456,5827.1256,749.08832,725.18336,293.31856,2081.8424,898.48076,-1267.14808,-801.95648,365.1924,2026.7742,-807.741
2019-08-31 23:15,2803.48136,5843.9816,761.52256,732.76896,303.52096,2089.34,905.98704,-1265.28216,-798.51744,371.7196,2036.07636,-801.86652
2019-08-31 23:30,2823.41576,5860.8376,773.47856,740.35456,320.52496,2096.8376,913.49332,-1262.48328,-795.70368,378.2468,2041.39188,-795.99204
2019-08-31 23:45,2843.35016,5881.0648,783.04336,747.94016,337.52896,2101.836,920.34688,-1260.38412,-793.20256,384.774,2052.02292,-790.44392
2019-09-01 0:00,2859.96216,5887.8072,794.99936,755.52576,344.33056,2109.3336,925.56864,-1258.5182,-791.01408,391.3012,2056.674,-785.87488
