Fecha,TDV Control-2L_1,TDV Control-2L_2,TDV 45SDI-2L_1,TDV 45SDI-2L_2,
2016-05-04 17:15,-221.3,-99.6,-111.2,-28.7,
2016-05-04 17:30,-209.5,-86.1,-99.2,-15.4,
2016-05-04 17:45,-197.8,-79.7,-92.9,-0.6,
2016-05-04 18:00,-191.0,-70.1,-84.5,11.4,
2016-05-04 18:15,-179.8,-63.6,-76.3,20.0,
2016-05-04 18:30,-167.6,-56.6,-68.1,30.0,
2016-05-04 18:45,-156.4,-44.3,-57.2,46.0,
2016-05-04 19:00,-146.5,-37.9,-49.6,57.4,
2016-05-04 19:15,-134.2,-28.9,-43.3,66.0,
2016-05-04 19:30,-126.8,-22.5,-33.0,74.0,
2016-05-04 19:45,-119.3,-14.8,-29.2,83.4,
2016-05-04 20:00,-113.1,-10.4,-19.7,90.0,
2016-05-04 20:15,-102.0,-2.7,-15.3,98.0,
2016-05-04 20:30,-95.8,5.0,-9.5,106.7,
2016-05-04 20:45,-89.0,13.5,-5.1,112.1,
2016-05-04 21:00,-77.9,18.5,5.7,120.7,
2016-05-04 21:15,-68.0,26.9,13.4,128.7,
2016-05-04 21:30,-64.3,34.6,13.9,130.7,
2016-05-04 21:45,-60.6,37.8,22.3,129.4,
2016-05-04 22:00,-49.5,48.7,31.1,139.4,
2016-05-04 22:15,-46.3,53.9,31.8,141.4,
2016-05-04 22:30,-43.3,57.0,36.2,142.7,
2016-05-04 22:45,-40.8,60.3,36.2,146.7,
2016-05-04 23:00,-37.8,62.8,41.4,144.1,
2016-05-04 23:15,-32.8,65.5,45.8,147.5,
2016-05-04 23:30,-29.1,71.2,49.6,156.1,
2016-05-04 23:45,-19.8,75.7,57.2,157.5,
2016-05-05 0:00,-12.4,82.1,61.6,164.1,
2016-05-05 0:15,-11.8,87.3,64.3,168.7,
2016-05-05 0:30,-4.4,91.7,69.3,170.7,
2016-05-05 0:45,-3.7,94.4,72.5,172.7,
2016-05-05 1:00,-1.3,97.5,75.0,172.7,
2016-05-05 1:15,1.2,100.1,76.3,174.1,
2016-05-05 1:30,-0.7,100.1,72.5,172.1,
2016-05-05 1:45,0.6,102.1,73.8,174.7,
2016-05-05 2:00,2.5,100.7,75.0,176.1,
2016-05-05 2:15,4.9,102.1,76.3,178.7,
2016-05-05 2:30,5.6,107.8,79.5,178.7,
2016-05-05 2:45,13.0,111.7,83.9,183.5,
2016-05-05 3:00,16.0,116.7,90.2,187.5,
2016-05-05 3:15,20.4,121.9,91.6,190.1,
2016-05-05 3:30,24.1,125.2,92.2,193.5,
2016-05-05 3:45,26.0,127.1,95.4,193.5,
2016-05-05 4:00,25.3,129.6,96.0,190.1,
2016-05-05 4:15,28.4,130.9,98.6,194.1,
2016-05-05 4:30,30.8,130.2,99.8,197.5,
2016-05-05 4:45,32.1,136.7,103.0,199.5,
2016-05-05 5:00,37.1,137.9,103.6,201.5,
2016-05-05 5:15,38.3,141.8,106.8,202.7,
2016-05-05 5:30,42.0,147.0,106.8,203.5,
2016-05-05 5:45,42.7,148.3,111.2,207.5,
2016-05-05 6:00,47.0,150.2,113.1,208.7,
2016-05-05 6:15,48.8,154.1,112.5,208.1,
2016-05-05 6:30,50.7,153.3,111.9,210.1,
2016-05-05 6:45,55.7,159.1,115.0,211.5,
2016-05-05 7:00,49.4,159.8,115.0,211.5,
2016-05-05 7:15,49.4,157.2,117.7,211.5,
2016-05-05 7:30,49.4,160.4,115.8,211.5,
2016-05-05 7:45,50.7,161.0,117.7,212.1,
2016-05-05 8:00,51.9,162.4,115.8,212.7,
2016-05-05 8:15,53.8,164.3,116.4,210.1,
2016-05-05 8:30,55.0,166.2,113.1,207.5,
2016-05-05 8:45,45.7,165.6,112.5,206.1,
2016-05-05 9:00,48.8,163.7,108.7,202.7,
2016-05-05 9:15,48.2,160.4,106.2,204.1,
2016-05-05 9:30,47.5,163.0,105.5,203.5,
2016-05-05 9:45,48.2,163.0,108.1,202.7,
2016-05-05 10:00,50.7,163.7,107.4,201.5,
2016-05-05 10:15,48.8,162.4,100.5,198.7,
2016-05-05 10:30,42.7,159.8,94.8,196.1,
2016-05-05 10:45,40.8,160.4,94.8,191.5,
2016-05-05 11:00,39.0,157.2,89.7,185.5,
2016-05-05 11:15,32.7,156.6,82.0,173.5,
2016-05-05 11:30,12.3,141.8,61.0,148.1,
2016-05-05 11:45,-6.2,128.3,45.8,132.7,
2016-05-05 12:00,-11.1,120.6,38.1,129.4,
2016-05-05 12:15,-14.8,116.1,32.4,124.7,
2016-05-05 12:30,-22.9,112.3,26.1,122.7,
2016-05-05 12:45,-28.5,107.1,19.1,112.7,
2016-05-05 13:00,-38.3,102.7,12.8,106.1,
2016-05-05 13:15,-42.0,95.6,9.5,104.7,
2016-05-05 13:30,-36.5,94.4,12.0,108.1,
2016-05-05 13:45,-31.5,97.5,17.8,118.7,
2016-05-05 14:00,-40.2,102.7,14.7,103.4,
2016-05-05 14:15,-55.6,83.4,-1.3,82.7,
2016-05-05 14:30,-60.6,78.9,-3.8,78.7,
2016-05-05 14:45,-68.0,63.5,-7.6,68.7,
2016-05-05 15:00,-65.6,61.6,-2.5,75.4,
2016-05-05 15:15,-57.5,68.6,3.8,88.7,
2016-05-05 15:30,-38.9,78.2,19.1,107.4,
2016-05-05 15:45,-26.6,89.8,33.0,127.4,
2016-05-05 16:00,-8.7,100.1,47.7,148.7,
2016-05-05 16:15,9.3,115.5,62.3,162.1,
2016-05-05 16:30,27.1,134.8,76.9,182.1,
2016-05-05 16:45,35.3,139.9,86.4,187.5,
2016-05-05 17:00,40.8,148.3,92.2,194.1,
2016-05-05 17:15,42.0,154.7,99.2,192.7,
2016-05-05 17:30,38.3,158.5,99.8,197.5,
2016-05-05 17:45,38.3,158.5,99.2,200.1,
2016-05-05 18:00,40.8,165.6,101.7,198.7,
2016-05-05 18:15,40.8,163.7,104.9,200.7,
2016-05-05 18:30,40.1,164.9,104.9,200.7,
2016-05-05 18:45,40.8,163.7,103.0,203.5,
2016-05-05 19:00,42.7,164.3,107.4,205.5,
2016-05-05 19:15,45.1,163.7,111.9,209.5,
2016-05-05 19:30,52.5,169.5,117.7,213.5,
2016-05-05 19:45,55.0,170.7,121.5,220.1,
2016-05-05 20:00,59.4,176.5,123.4,224.1,
2016-05-05 20:15,62.4,177.8,127.8,228.8,
2016-05-05 20:30,70.5,181.0,132.9,232.1,
2016-05-05 20:45,74.2,184.2,134.8,236.8,
2016-05-05 21:00,77.2,185.5,141.2,237.5,
2016-05-05 21:15,79.1,189.9,142.5,245.5,
2016-05-05 21:30,86.5,190.7,148.8,245.5,
2016-05-05 21:45,89.0,195.7,153.2,248.8,
2016-05-05 22:00,91.5,200.3,155.1,252.1,
2016-05-05 22:15,93.3,204.1,155.8,256.1,
2016-05-05 22:30,96.4,206.1,158.9,249.5,
2016-05-05 22:45,95.8,202.8,157.0,255.5,
2016-05-05 23:00,96.4,204.1,160.2,256.1,
2016-05-05 23:15,98.3,205.3,161.5,254.1,
2016-05-05 23:30,102.0,208.6,164.6,258.1,
2016-05-05 23:45,105.0,212.4,171.1,262.1,
2016-05-06 0:00,108.2,213.8,174.9,262.8,
2016-05-06 0:15,111.3,220.1,202.2,265.5,
2016-05-06 0:30,112.4,239.4,222.6,264.8,
2016-05-06 0:45,111.9,240.7,230.2,262.1,
2016-05-06 1:00,118.7,243.3,234.0,262.8,
2016-05-06 1:15,121.1,247.7,241.7,262.1,
2016-05-06 1:30,126.1,250.4,244.2,262.8,
2016-05-06 1:45,128.5,254.8,245.5,264.8,
2016-05-06 2:00,131.0,257.3,248.0,267.5,
2016-05-06 2:15,135.4,260.0,250.5,268.8,
2016-05-06 2:30,138.4,266.4,248.0,272.8,
2016-05-06 2:45,140.9,266.4,248.6,272.8,
2016-05-06 3:00,146.5,268.3,252.4,276.2,
2016-05-06 3:15,145.8,270.8,254.3,278.2,
2016-05-06 3:30,148.9,271.6,256.9,276.2,
2016-05-06 3:45,151.4,274.1,250.5,281.5,
2016-05-06 4:00,153.9,280.5,251.2,281.5,
2016-05-06 4:15,156.9,281.8,255.0,284.2,
2016-05-06 4:30,156.9,282.4,254.3,285.5,
2016-05-06 4:45,159.5,286.2,253.1,288.8,
2016-05-06 5:00,161.9,289.5,242.3,292.2,
2016-05-06 5:15,166.2,290.8,234.6,293.5,
2016-05-06 5:30,171.2,295.3,240.3,292.8,
2016-05-06 5:45,174.3,295.9,241.7,298.2,
2016-05-06 6:00,173.1,301.0,239.7,300.8,
2016-05-06 6:15,179.2,305.5,240.9,301.5,
2016-05-06 6:30,182.3,313.9,243.6,305.6,
2016-05-06 6:45,184.8,313.2,247.4,306.8,
2016-05-06 7:00,187.3,315.8,248.0,306.8,
2016-05-06 7:15,191.6,322.8,248.0,310.8,
2016-05-06 7:30,189.2,326.1,246.1,304.8,
2016-05-06 7:45,182.9,318.4,243.6,304.8,
2016-05-06 8:00,184.8,319.7,231.4,298.8,
2016-05-06 8:15,176.8,316.5,207.3,297.5,
2016-05-06 8:30,172.5,314.5,200.9,283.5,
2016-05-06 8:45,164.4,312.0,217.5,268.2,
2016-05-06 9:00,144.7,293.3,197.1,252.8,
2016-05-06 9:15,150.8,296.6,197.1,262.8,
2016-05-06 9:30,155.8,295.9,188.8,260.8,
2016-05-06 9:45,155.1,295.3,184.4,261.5,
2016-05-06 10:00,154.5,294.7,185.0,263.5,
2016-05-06 10:15,159.5,292.0,182.5,268.2,
2016-05-06 10:30,163.8,301.6,188.8,276.8,
2016-05-06 10:45,156.9,300.4,176.1,267.5,
2016-05-06 11:00,158.2,299.7,169.2,264.8,
2016-05-06 11:15,145.8,293.9,162.1,248.1,
2016-05-06 11:30,131.0,282.4,141.7,232.1,
2016-05-06 11:45,116.1,271.6,124.6,213.5,
2016-05-06 12:00,102.0,261.2,113.1,202.1,
2016-05-06 12:15,94.6,251.6,103.6,191.5,
2016-05-06 12:30,94.6,248.4,106.2,192.7,
2016-05-06 12:45,100.2,253.5,115.8,205.5,
2016-05-06 13:00,103.2,254.2,121.5,211.5,
2016-05-06 13:15,110.0,261.2,132.2,230.1,
2016-05-06 13:30,136.0,281.2,166.5,258.8,
2016-05-06 13:45,148.9,287.6,200.9,268.2,
2016-05-06 14:00,163.2,300.4,213.6,278.8,
2016-05-06 14:15,171.8,311.3,222.6,290.2,
2016-05-06 14:30,180.5,324.2,232.7,296.8,
2016-05-06 14:45,188.5,328.6,235.2,300.8,
2016-05-06 15:00,192.2,335.1,235.9,301.5,
2016-05-06 15:15,194.0,340.9,221.9,304.2,
2016-05-06 15:30,186.6,332.5,211.7,290.8,
2016-05-06 15:45,171.8,319.0,210.4,282.8,
2016-05-06 16:00,160.6,312.6,194.6,267.5,
2016-05-06 16:15,152.1,303.6,170.4,254.1,
2016-05-06 16:30,147.7,296.6,153.2,247.5,
2016-05-06 16:45,145.8,293.3,171.1,240.8,
2016-05-06 17:00,147.7,292.7,175.5,238.8,
2016-05-06 17:15,145.2,288.9,173.6,236.1,
2016-05-06 17:30,145.2,288.2,170.4,236.8,
2016-05-06 17:45,146.5,288.2,171.1,242.1,
2016-05-06 18:00,152.1,284.3,165.4,246.1,
2016-05-06 18:15,161.9,291.4,179.9,256.1,
2016-05-06 18:30,168.8,302.4,202.2,271.5,
2016-05-06 18:45,174.9,306.2,192.1,274.8,
2016-05-06 19:00,181.0,313.9,192.7,284.2,
2016-05-06 19:15,188.5,319.7,190.2,288.2,
2016-05-06 19:30,189.7,324.2,190.7,294.8,
2016-05-06 19:45,194.0,327.4,199.0,301.5,
2016-05-06 20:00,197.2,336.3,202.8,302.8,
2016-05-06 20:15,200.9,333.8,204.7,304.2,
2016-05-06 20:30,205.2,336.3,218.0,306.8,
2016-05-06 20:45,202.1,340.9,236.5,314.2,
2016-05-06 21:00,208.9,342.1,232.1,315.6,
2016-05-06 21:15,209.6,347.3,230.2,314.8,
2016-05-06 21:30,210.1,345.9,230.8,314.8,
2016-05-06 21:45,213.8,349.8,237.8,318.8,
2016-05-06 22:00,213.3,347.9,238.4,322.2,
2016-05-06 22:15,215.1,351.7,246.7,321.6,
2016-05-06 22:30,218.8,352.4,248.6,324.8,
2016-05-06 22:45,221.8,354.4,247.4,328.2,
2016-05-06 23:00,218.8,357.5,248.6,326.8,
2016-05-06 23:15,223.7,356.3,249.3,328.2,
2016-05-06 23:30,225.0,355.6,248.6,332.2,
2016-05-06 23:45,223.7,356.9,253.1,330.2,
2016-05-07 0:00,225.0,359.4,253.1,331.6,
2016-05-07 0:15,225.0,362.7,253.1,330.2,
2016-05-07 0:30,226.2,363.3,255.0,332.2,
2016-05-07 0:45,227.4,364.6,253.7,334.8,
2016-05-07 1:00,230.0,363.3,255.6,336.8,
2016-05-07 1:15,233.7,367.9,256.9,335.6,
2016-05-07 1:30,231.8,368.5,257.5,334.8,
2016-05-07 1:45,233.7,370.4,258.8,336.2,
2016-05-07 2:00,233.7,368.5,260.7,335.6,
2016-05-07 2:15,234.8,371.7,264.5,336.8,
2016-05-07 2:30,237.4,372.3,260.0,338.8,
2016-05-07 2:45,236.1,372.3,265.1,338.2,
2016-05-07 3:00,239.8,375.6,269.0,337.6,
2016-05-07 3:15,239.8,376.2,264.5,340.8,
2016-05-07 3:30,241.1,380.0,269.6,341.6,
2016-05-07 3:45,242.9,380.6,270.9,342.8,
2016-05-07 4:00,244.1,381.3,272.2,342.2,
2016-05-07 4:15,241.7,381.9,273.4,345.6,
2016-05-07 4:30,245.4,381.3,275.3,344.8,
2016-05-07 4:45,247.8,382.5,277.2,350.2,
2016-05-07 5:00,248.5,387.1,279.1,352.2,
2016-05-07 5:15,255.9,389.6,280.4,350.8,
2016-05-07 5:30,251.5,391.6,279.8,352.2,
2016-05-07 5:45,257.8,392.9,280.4,353.6,
2016-05-07 6:00,257.8,394.8,282.9,350.8,
2016-05-07 6:15,258.9,397.9,286.7,357.6,
2016-05-07 6:30,256.5,397.9,289.9,354.8,
2016-05-07 6:45,260.8,401.2,291.3,358.8,
2016-05-07 7:00,265.2,402.5,289.3,357.6,
2016-05-07 7:15,264.5,405.7,288.0,362.8,
2016-05-07 7:30,262.1,404.4,290.5,360.2,
2016-05-07 7:45,262.1,405.1,288.0,362.2,
2016-05-07 8:00,261.5,404.4,285.5,357.6,
2016-05-07 8:15,258.3,401.8,283.6,354.8,
2016-05-07 8:30,254.6,401.2,279.1,350.8,
2016-05-07 8:45,247.8,396.7,267.0,344.2,
2016-05-07 9:00,245.9,397.3,251.2,334.2,
2016-05-07 9:15,229.3,390.2,220.0,314.2,
2016-05-07 9:30,215.7,378.7,197.8,302.2,
2016-05-07 9:45,210.7,374.8,213.0,288.8,
2016-05-07 10:00,205.8,367.1,210.4,286.2,
2016-05-07 10:15,200.3,364.0,201.6,289.5,
2016-05-07 10:30,198.4,360.7,194.6,282.2,
2016-05-07 10:45,184.2,351.1,178.7,270.2,
2016-05-07 11:00,178.0,345.9,175.5,262.8,
2016-05-07 11:15,171.8,344.7,167.3,253.5,
2016-05-07 11:30,163.2,337.0,161.5,243.5,
2016-05-07 11:45,148.9,331.3,149.4,227.5,
2016-05-07 12:00,141.5,327.4,146.9,219.5,
2016-05-07 12:15,137.2,326.1,149.4,217.5,
2016-05-07 12:30,125.4,316.5,144.4,202.7,
2016-05-07 12:45,115.6,306.8,146.9,191.5,
2016-05-07 13:00,105.7,298.5,149.4,188.1,
2016-05-07 13:15,98.9,286.2,149.4,177.5,
2016-05-07 13:30,96.4,285.6,150.7,178.1,
2016-05-07 13:45,90.9,279.3,153.9,178.7,
2016-05-07 14:00,86.5,281.2,150.1,175.5,
2016-05-07 14:15,77.9,272.2,146.3,161.5,
2016-05-07 14:30,67.4,267.0,147.5,154.1,
2016-05-07 14:45,59.4,257.3,148.8,150.1,
2016-05-07 15:00,57.5,253.5,158.9,146.7,
2016-05-07 15:15,54.4,245.8,154.5,145.5,
2016-05-07 15:30,51.9,238.8,158.9,148.7,
2016-05-07 15:45,49.4,240.7,163.4,147.5,
2016-05-07 16:00,55.7,235.6,167.3,156.7,
2016-05-07 16:15,61.8,238.8,178.0,164.1,
2016-05-07 16:30,70.5,245.2,186.3,180.1,
2016-05-07 16:45,80.9,253.5,194.0,193.5,
2016-05-07 17:00,93.3,260.0,202.8,202.1,
2016-05-07 17:15,103.9,270.2,215.5,219.5,
2016-05-07 17:30,114.3,281.2,218.0,226.8,
2016-05-07 17:45,119.3,288.9,222.6,232.8,
2016-05-07 18:00,120.6,291.4,225.1,234.1,
2016-05-07 18:15,121.7,292.0,228.3,236.8,
2016-05-07 18:30,123.6,292.7,228.9,236.1,
2016-05-07 18:45,122.4,292.0,230.2,236.8,
2016-05-07 19:00,119.9,294.7,230.2,237.5,
2016-05-07 19:15,122.4,295.3,234.6,238.1,
2016-05-07 19:30,125.4,296.6,232.7,238.8,
2016-05-07 19:45,127.3,296.6,234.0,238.8,
2016-05-07 20:00,129.1,296.6,238.4,242.8,
2016-05-07 20:15,133.5,303.6,239.0,245.5,
2016-05-07 20:30,136.5,306.2,242.3,246.1,
2016-05-07 20:45,142.1,310.1,245.5,251.5,
2016-05-07 21:00,145.2,311.3,245.5,255.5,
2016-05-07 21:15,149.5,319.0,251.8,275.5,
2016-05-07 21:30,161.3,329.9,267.6,278.8,
2016-05-07 21:45,166.9,331.3,269.6,282.2,
2016-05-07 22:00,168.1,335.7,272.8,286.8,
2016-05-07 22:15,171.2,344.7,273.4,288.2,
2016-05-07 22:30,173.6,341.5,275.3,290.2,
2016-05-07 22:45,178.0,345.9,278.5,292.8,
2016-05-07 23:00,181.0,348.6,281.7,292.2,
2016-05-07 23:15,184.8,347.3,284.8,295.5,
2016-05-07 23:30,183.6,351.7,281.0,298.2,
2016-05-07 23:45,184.8,355.0,286.1,294.8,
2016-05-08 0:00,188.5,356.3,264.5,298.8,
2016-05-08 0:15,189.2,358.8,261.9,302.2,
2016-05-08 0:30,191.6,355.0,265.7,298.8,
2016-05-08 0:45,192.2,356.9,265.1,301.5,
2016-05-08 1:00,191.0,358.2,263.8,300.8,
2016-05-08 1:15,195.9,361.4,260.7,304.2,
2016-05-08 1:30,197.2,364.0,258.8,305.6,
2016-05-08 1:45,201.4,364.0,255.0,304.8,
2016-05-08 2:00,199.6,365.2,251.2,311.6,
2016-05-08 2:15,199.0,364.6,238.4,313.6,
2016-05-08 2:30,202.7,362.7,248.0,314.8,
2016-05-08 2:45,200.9,365.2,256.9,316.2,
2016-05-08 3:00,198.4,366.5,258.8,310.2,
2016-05-08 3:15,199.6,364.6,256.9,310.8,
2016-05-08 3:30,199.0,360.7,265.1,310.8,
2016-05-08 3:45,200.3,365.9,265.1,310.8,
2016-05-08 4:00,201.4,365.9,266.5,311.6,
2016-05-08 4:15,210.7,371.7,266.5,313.6,
2016-05-08 4:30,208.9,377.5,267.6,322.8,
2016-05-08 4:45,211.4,380.0,265.7,326.2,
2016-05-08 5:00,207.7,376.8,267.0,322.2,
2016-05-08 5:15,210.1,374.8,295.7,327.6,
2016-05-08 5:30,210.7,377.5,301.4,330.8,
2016-05-08 5:45,215.7,381.3,297.6,335.6,
2016-05-08 6:00,221.8,385.2,288.6,336.2,
2016-05-08 6:15,223.1,386.4,288.6,340.2,
2016-05-08 6:30,227.4,391.0,289.3,344.2,
2016-05-08 6:45,230.0,396.0,287.4,349.6,
2016-05-08 7:00,233.0,399.9,284.2,348.8,
2016-05-08 7:15,236.7,399.3,281.7,352.8,
2016-05-08 7:30,238.5,402.5,281.7,354.2,
2016-05-08 7:45,242.2,408.9,280.4,356.2,
2016-05-08 8:00,245.4,410.8,277.9,362.2,
2016-05-08 8:15,251.5,414.7,282.3,362.8,
2016-05-08 8:30,251.5,416.6,283.6,367.6,
2016-05-08 8:45,252.8,419.9,284.8,367.6,
2016-05-08 9:00,258.3,424.3,288.0,368.2,
2016-05-08 9:15,259.6,426.8,286.7,372.8,
2016-05-08 9:30,263.3,432.6,285.5,376.2,
2016-05-08 9:45,263.3,433.9,287.4,376.2,
2016-05-08 10:00,268.2,433.9,289.9,378.8,
2016-05-08 10:15,268.2,438.4,289.3,381.6,
2016-05-08 10:30,271.3,437.8,291.3,382.2,
2016-05-08 10:45,279.3,445.5,291.3,388.2,
2016-05-08 11:00,285.6,459.6,291.3,394.9,
2016-05-08 11:15,286.7,462.2,280.4,396.2,
2016-05-08 11:30,280.6,460.3,272.2,388.2,
2016-05-08 11:45,278.2,458.4,266.5,384.9,
2016-05-08 12:00,265.2,447.4,252.4,364.2,
2016-05-08 12:15,247.2,432.0,249.9,346.8,
2016-05-08 12:30,234.8,420.5,227.6,333.6,
2016-05-08 12:45,223.1,412.8,197.1,312.2,
2016-05-08 13:00,212.6,401.2,213.0,290.2,
2016-05-08 13:15,204.6,388.3,214.2,279.5,
2016-05-08 13:30,188.5,381.3,209.2,261.5,
2016-05-08 13:45,173.6,365.2,191.3,246.8,
2016-05-08 14:00,158.8,343.4,181.2,230.1,
2016-05-08 14:15,144.0,329.9,165.4,212.1,
2016-05-08 14:30,143.4,328.6,153.9,206.7,
2016-05-08 14:45,134.7,327.4,148.8,196.7,
2016-05-08 15:00,122.4,313.2,139.8,182.7,
2016-05-08 15:15,112.4,310.1,132.9,177.5,
2016-05-08 15:30,106.9,301.6,137.9,166.1,
2016-05-08 15:45,93.9,288.2,132.9,158.1,
2016-05-08 16:00,97.6,276.0,137.3,176.7,
2016-05-08 16:15,116.1,290.8,155.1,215.5,
2016-05-08 16:30,131.7,312.0,172.3,236.1,
2016-05-08 16:45,147.7,323.6,179.3,242.1,
2016-05-08 17:00,154.5,331.9,197.8,253.5,
2016-05-08 17:15,165.1,339.0,226.4,266.8,
2016-05-08 17:30,173.1,349.2,236.5,270.8,
2016-05-08 17:45,178.6,352.4,230.2,271.5,
2016-05-08 18:00,173.6,350.5,221.9,271.5,
2016-05-08 18:15,178.0,350.5,242.8,272.8,
2016-05-08 18:30,179.9,356.3,267.6,280.8,
2016-05-08 18:45,189.7,366.5,261.3,285.5,
2016-05-08 19:00,194.0,370.4,247.4,292.2,
2016-05-08 19:15,196.6,371.0,241.7,298.2,
2016-05-08 19:30,202.7,372.3,237.8,301.5,
2016-05-08 19:45,202.7,378.1,235.9,308.2,
2016-05-08 20:00,208.9,384.5,235.9,310.8,
2016-05-08 20:15,212.0,385.8,237.1,317.6,
2016-05-08 20:30,216.3,390.2,237.8,317.6,
2016-05-08 20:45,217.6,392.2,232.7,319.6,
2016-05-08 21:00,221.3,394.8,228.3,322.2,
2016-05-08 21:15,223.1,399.9,234.0,328.8,
2016-05-08 21:30,230.5,402.5,233.3,330.8,
2016-05-08 21:45,227.4,403.1,240.3,334.2,
2016-05-08 22:00,229.3,404.4,241.7,328.2,
2016-05-08 22:15,231.8,404.4,240.3,332.2,
2016-05-08 22:30,234.2,407.0,242.3,336.2,
2016-05-08 22:45,234.8,405.7,246.1,332.8,
2016-05-08 23:00,238.0,408.9,245.5,334.8,
2016-05-08 23:15,239.8,410.2,246.1,335.6,
2016-05-08 23:30,237.4,408.9,244.2,332.8,
2016-05-08 23:45,240.4,408.3,241.7,332.8,
2016-05-09 0:00,241.7,410.2,241.7,335.6,
2016-05-09 0:15,240.4,410.8,244.8,337.6,
2016-05-09 0:30,241.7,414.7,242.8,337.6,
2016-05-09 0:45,242.9,414.1,247.4,337.6,
2016-05-09 1:00,244.8,412.8,249.9,338.2,
2016-05-09 1:15,244.1,415.3,251.2,340.8,
2016-05-09 1:30,250.3,415.3,259.4,344.8,
2016-05-09 1:45,249.7,417.9,263.8,345.6,
2016-05-09 2:00,253.4,417.9,269.0,346.8,
2016-05-09 2:15,251.5,421.1,268.4,348.8,
2016-05-09 2:30,254.6,423.7,271.5,350.2,
2016-05-09 2:45,254.6,422.4,277.2,350.2,
2016-05-09 3:00,257.8,424.9,288.6,350.8,
2016-05-09 3:15,260.8,426.8,307.1,355.6,
2016-05-09 3:30,260.8,429.5,314.7,356.8,
2016-05-09 3:45,264.5,433.3,318.6,358.2,
2016-05-09 4:00,265.8,434.5,326.2,357.6,
2016-05-09 4:15,266.3,437.8,332.5,360.2,
2016-05-09 4:30,267.6,439.7,333.8,362.2,
2016-05-09 4:45,272.6,441.0,333.2,362.2,
2016-05-09 5:00,273.2,442.2,332.5,366.8,
2016-05-09 5:15,279.3,445.5,340.1,366.2,
2016-05-09 5:30,277.5,447.4,330.6,368.2,
2016-05-09 5:45,281.9,448.0,304.6,368.2,
2016-05-09 6:00,280.0,450.7,302.0,369.6,
2016-05-09 6:15,283.0,453.2,300.1,374.2,
2016-05-09 6:30,286.2,456.5,301.4,375.6,
2016-05-09 6:45,286.7,459.0,297.0,377.6,
2016-05-09 7:00,289.3,460.3,295.7,379.6,
2016-05-09 7:15,291.1,464.2,292.4,380.8,
2016-05-09 7:30,289.9,463.4,284.8,382.2,
2016-05-09 7:45,293.6,463.4,286.1,379.6,
2016-05-09 8:00,293.6,461.5,288.0,380.2,
2016-05-09 8:15,297.9,466.7,288.0,381.6,
2016-05-09 8:30,300.4,471.1,283.6,382.9,
2016-05-09 8:45,298.6,471.1,280.4,384.2,
2016-05-09 9:00,301.0,469.2,285.5,387.6,
2016-05-09 9:15,302.8,472.5,292.4,383.6,
2016-05-09 9:30,306.0,476.3,293.2,386.9,
2016-05-09 9:45,307.1,478.8,295.1,390.2,
2016-05-09 10:00,309.7,480.8,296.3,390.2,
2016-05-09 10:15,309.7,480.8,298.9,384.9,
2016-05-09 10:30,314.0,483.4,307.7,392.2,
2016-05-09 10:45,315.3,485.9,308.4,392.9,
2016-05-09 11:00,320.1,493.6,308.4,403.6,
2016-05-09 11:15,322.7,495.6,300.1,398.2,
2016-05-09 11:30,315.3,491.1,286.1,388.2,
2016-05-09 11:45,300.4,482.7,276.0,370.8,
2016-05-09 12:00,288.6,474.4,253.7,350.8,
2016-05-09 12:15,273.2,470.5,237.1,333.6,
2016-05-09 12:30,260.8,455.7,213.0,309.6,
2016-05-09 12:45,247.8,439.7,252.4,294.2,
2016-05-09 13:00,244.1,429.5,249.9,295.5,
2016-05-09 13:15,269.5,452.6,272.2,328.8,
2016-05-09 13:30,268.2,451.3,263.2,324.8,
2016-05-09 13:45,247.8,442.2,245.5,300.8,
2016-05-09 14:00,231.8,421.8,228.9,267.5,
2016-05-09 14:15,224.4,406.4,218.8,258.8,
2016-05-09 14:30,225.0,398.7,203.5,251.5,
2016-05-09 14:45,228.1,410.2,193.3,259.5,
2016-05-09 15:00,215.7,400.6,188.8,238.1,
2016-05-09 15:15,199.0,367.9,170.4,220.1,
2016-05-09 15:30,189.7,355.6,159.6,212.7,
2016-05-09 15:45,187.9,349.2,157.0,216.7,
2016-05-09 16:00,190.3,361.4,161.5,220.7,
2016-05-09 16:15,190.3,357.5,171.1,217.5,
2016-05-09 16:30,182.3,355.6,170.4,188.1,
2016-05-09 16:45,163.2,332.5,173.0,147.5,
2016-05-09 17:00,147.1,313.9,170.4,123.4,
2016-05-09 17:15,138.4,311.3,168.5,117.4,
2016-05-09 17:30,140.3,313.2,178.7,133.4,
2016-05-09 17:45,142.1,324.2,186.9,153.5,
2016-05-09 18:00,140.3,318.4,188.8,156.1,
2016-05-09 18:15,136.5,313.9,191.3,158.7,
2016-05-09 18:30,139.1,316.5,197.1,168.1,
2016-05-09 18:45,142.8,319.7,203.5,178.7,
2016-05-09 19:00,145.2,322.8,207.3,188.1,
2016-05-09 19:15,146.5,326.1,216.9,198.7,
2016-05-09 19:30,151.4,330.5,221.9,209.5,
2016-05-09 19:45,153.9,331.3,223.2,212.7,
2016-05-09 20:00,158.2,333.8,229.5,219.5,
2016-05-09 20:15,162.5,340.2,234.6,228.8,
2016-05-09 20:30,163.8,344.0,239.7,238.1,
