Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,,
2011-08-08 17:00,39.4,15.99,500.5,778.2,1,6.001,,
2011-08-08 17:30,39.42,15.91,392.7,604.3,1,6.016,,
2011-08-08 18:00,39.41,15.98,282.3,425.6,1,6.007,,
2011-08-08 18:30,39.57,15.81,179.7,261.3,1,6.071,,
2011-08-08 19:00,38.47,17.51,82.1,114.2,1,5.607,,
2011-08-08 19:30,36.25,23.55,17.23,24.76,1,4.638,,
2011-08-08 20:00,33.55,30.25,0.68,0.913,1,3.623,,
2011-08-08 20:30,32.26,32.65,0,0.004,1,3.25,,
2011-08-08 21:00,32.33,31.47,0.001,0.044,1,3.321,,
2011-08-08 21:30,32.09,30.58,0,0.058,1,3.318,,
2011-08-08 22:00,31.79,28.27,0,0.102,1,3.372,,
2011-08-08 22:30,31.42,26.57,0,0.033,1,3.38,,
2011-08-08 23:00,30.71,26.8,0,0.013,1,3.235,,
2011-08-08 23:30,29.43,29.44,0,0.008,1,2.905,,
2011-08-09 0:00,27.21,41.42,0,0.027,-1,2.117,,
2011-08-09 0:30,27.15,44.37,0,0.009,-1,2.003,,
2011-08-09 1:00,27.71,33.16,0,0,-1,2.484,,
2011-08-09 1:30,26.87,33.66,0,0,-1,2.348,,
2011-08-09 2:00,26.03,37.22,0,0,-1,2.116,,
2011-08-09 2:30,25.99,38.85,0,0,-1,2.058,,
2011-08-09 3:00,24.87,45.44,0,0,-1,1.72,,
2011-08-09 3:30,23.19,56.02,0,0,-1,1.251,,
2011-08-09 4:00,23.04,51.68,0,0,-1,1.362,,
2011-08-09 4:30,23.63,51.63,0,0,-1,1.411,,
2011-08-09 5:00,23.48,53.73,0,0,-1,1.337,,
2011-08-09 5:30,23.84,59.77,0.704,0.974,-1,1.189,,
2011-08-09 6:00,24.3,55.31,13.72,22.68,-1,1.357,,
2011-08-09 6:30,24.34,55.67,67.11,106.3,1,1.35,,
2011-08-09 7:00,25.34,51.52,146.3,236.8,1,1.569,,
2011-08-09 7:30,26.43,48.97,242.5,397.7,1,1.76,,
2011-08-09 8:00,27.87,49.12,349.2,574.3,1,1.908,,
2011-08-09 8:30,28.57,51.3,456.1,748.9,1,1.903,,
2011-08-09 9:00,29,52.46,556.6,912,1,1.904,,
2011-08-09 9:30,29.86,48.94,651.6,1062,1,2.151,,
2011-08-09 10:00,30.81,44.12,737.9,1198,1,2.486,,
2011-08-09 10:30,31.39,41.53,807,1305,1,2.687,,
2011-08-09 11:00,32.34,38.84,866,1394,1,2.966,,
2011-08-09 11:30,33.45,34.19,914,1465,1,3.397,,
2011-08-09 12:00,34.54,31.09,945,1506,1,3.779,,
2011-08-09 12:30,35.2,29.43,962,1527,1,4.015,,
2011-08-09 13:00,35.81,28.39,962,1525,1,4.212,,
2011-08-09 13:30,36.45,27.81,944,1497,1,4.398,,
2011-08-09 14:00,37.07,27.45,910,1444,1,4.571,,
2011-08-09 14:30,37.81,26.9,863,1369,1,4.795,,
2011-08-09 15:00,38.45,26.18,803,1274,1,5.012,,
2011-08-09 15:30,38.74,25.5,725.6,1151,1,5.137,,
2011-08-09 16:00,38.4,28.59,639.5,1012,1,4.837,,
2011-08-09 16:30,37.91,29.41,500.1,790.1,1,4.655,,
2011-08-09 17:00,36.96,31.17,319.7,511.2,1,4.311,,
2011-08-09 17:30,36.87,30.53,361.4,559.9,1,4.33,,
2011-08-09 18:00,36.67,30.1,246.6,374.3,1,4.309,,
2011-08-09 18:30,35.98,32.88,137.7,207.4,1,3.987,,
2011-08-09 19:00,34.89,37.38,65.11,94.4,1,3.501,,
2011-08-09 19:30,33.84,40.9,15.88,22.12,1,3.117,,
2011-08-09 20:00,32.46,41.9,0.923,0.854,1,2.837,,
2011-08-09 20:30,31.06,45.12,0.001,0.004,1,2.477,,
2011-08-09 21:00,29.83,49.54,0.004,0.034,1,2.122,,
2011-08-09 21:30,28.64,54.45,0.008,0.102,1,1.787,,
2011-08-09 22:00,28.06,54.81,0.005,0.121,1,1.714,,
2011-08-09 22:30,27.54,55.38,0.001,0.111,1,1.641,,
2011-08-09 23:00,27.1,55.59,0,0.107,1,1.593,,
2011-08-09 23:30,26.63,56.87,0.001,0.05,1,1.505,,
2011-08-10 0:00,26.46,58.23,0.001,0.045,1,1.442,,
2011-08-10 0:30,26.09,61.96,0,0.011,1,1.286,,
2011-08-10 1:00,25.68,65.35,0,0.008,1,1.143,,
2011-08-10 1:30,25.3,67.43,0,0.01,1,1.05,,
2011-08-10 2:00,24.99,68.2,0,0.002,1,1.007,,
2011-08-10 2:30,24.69,68.8,0,0.002,1,0.97,,
2011-08-10 3:00,24.12,70.46,0,0.002,-1,0.888,,
2011-08-10 3:30,23.58,71.59,0,0.001,-1,0.827,,
2011-08-10 4:00,24.11,67.69,0,0,-1,0.97,,
2011-08-10 4:30,23.93,66.83,0,0,1,0.985,,
2011-08-10 5:00,24.07,63.43,0,0,-1,1.095,,
2011-08-10 5:30,23.58,61.16,0.577,0.814,-1,1.13,,
2011-08-10 6:00,23.3,61.08,12.48,20.97,-1,1.113,,
2011-08-10 6:30,23.44,58.52,62.75,100.6,1,1.196,,
2011-08-10 7:00,24.15,54.65,145.1,236.2,1,1.366,,
2011-08-10 7:30,25.39,48.52,244.2,401.9,1,1.67,,
2011-08-10 8:00,26.87,42.74,350.4,578.1,1,2.027,,
2011-08-10 8:30,28,39.53,457.6,754.4,1,2.287,,
2011-08-10 9:00,28.97,39.33,559.3,918,1,2.426,,
2011-08-10 9:30,29.49,38.97,655.6,1072,1,2.516,,
2011-08-10 10:00,30.06,37.12,738.9,1201,1,2.678,,
2011-08-10 10:30,30.73,34.21,812,1312,1,2.91,,
2011-08-10 11:00,31.66,32.14,873,1404,1,3.167,,
2011-08-10 11:30,32.35,30.18,920,1472,1,3.386,,
2011-08-10 12:00,33.31,28.51,951,1515,1,3.661,,
2011-08-10 12:30,34.05,27.12,969,1537,1,3.888,,
2011-08-10 13:00,34.5,26.23,969,1534,1,4.035,,
2011-08-10 13:30,35.37,25.11,952,1507,1,4.299,,
2011-08-10 14:00,35.94,24.38,921,1457,1,4.479,,
2011-08-10 14:30,36.67,23.74,876,1384,1,4.701,,
2011-08-10 15:00,37.03,23.54,781.5,1236,1,4.806,,
2011-08-10 15:30,36.8,24.3,732.3,1154,1,4.699,,
2011-08-10 16:00,36.74,24.88,655.2,1036,1,4.649,,
2011-08-10 16:30,36.57,25.06,557.5,877,1,4.594,,
2011-08-10 17:00,36.43,25.4,450.8,705,1,4.537,,
2011-08-10 17:30,35.69,27.56,316.7,495.7,1,4.232,,
2011-08-10 18:00,34.94,31.4,249.3,378.8,1,3.846,,
2011-08-10 18:30,33.81,34.16,150.3,222.9,1,3.466,,
2011-08-10 19:00,32.76,35.95,65.06,95.2,1,3.181,,
2011-08-10 19:30,31.67,37.37,10.02,17.12,1,2.923,,
2011-08-10 20:00,30.53,40.27,0.498,0.629,1,2.613,,
2011-08-10 20:30,29.47,42.55,0.01,0.071,1,2.366,,
2011-08-10 21:00,28.33,46.31,0.003,0.118,1,2.069,,
2011-08-10 21:30,27.36,49.63,0.004,0.146,1,1.834,,
2011-08-10 22:00,26.6,51.62,0.001,0.071,1,1.685,,
2011-08-10 22:30,26.11,49.4,0.001,0.085,1,1.712,,
2011-08-10 23:00,25.49,51.37,0,0.015,1,1.586,,
2011-08-10 23:30,24.97,51.78,0,0.009,1,1.524,,
2011-08-11 0:00,24.62,50.14,0,0.006,-1,1.544,,
2011-08-11 0:30,24.58,48.93,0,0.004,-1,1.577,,
2011-08-11 1:00,23.86,53.09,0,0,-1,1.389,,
2011-08-11 1:30,23.67,54.16,0,0,-1,1.341,,
2011-08-11 2:00,23.46,53.09,0,0,-1,1.354,,
2011-08-11 2:30,23.7,51.45,0,0,-1,1.423,,
2011-08-11 3:00,23.48,51.89,0,0,-1,1.391,,
2011-08-11 3:30,23.45,52.94,0,0,-1,1.358,,
2011-08-11 4:00,23.72,52,0,0,-1,1.408,,
2011-08-11 4:30,23.24,50.93,0,0,-1,1.399,,
2011-08-11 5:00,22.72,52.93,0,0,-1,1.3,,
2011-08-11 5:30,22.5,55.83,0.534,0.699,-1,1.204,,
2011-08-11 6:00,22.23,57.81,15.01,22.49,-1,1.131,,
2011-08-11 6:30,21.98,60.12,68.89,107.8,1,1.053,,
2011-08-11 7:00,22.91,57.7,139.1,226.3,1,1.183,,
2011-08-11 7:30,23.96,51.71,226.3,373.4,1,1.438,,
2011-08-11 8:00,25.55,44.78,354.1,582.6,1,1.81,,
2011-08-11 8:30,27.18,37.43,456.5,749.5,1,2.255,,
2011-08-11 9:00,27.85,35.23,557.7,911,1,2.428,,
2011-08-11 9:30,29.01,32.57,651.3,1059,1,2.702,,
2011-08-11 10:00,29.87,30.26,732.8,1186,1,2.937,,
2011-08-11 10:30,30.4,29.77,801,1288,1,3.05,,
2011-08-11 11:00,31.12,28.61,855,1370,1,3.23,,
2011-08-11 11:30,31.86,27.67,899,1434,1,3.413,,
2011-08-11 12:00,32.45,27.19,924,1468,1,3.551,,
2011-08-11 12:30,33.25,26.42,937,1481,1,3.754,,
2011-08-11 13:00,33.86,26.01,937,1479,1,3.906,,
2011-08-11 13:30,34.73,25.44,922,1456,1,4.131,,
2011-08-11 14:00,35.33,24.88,888,1402,1,4.304,,
2011-08-11 14:30,35.85,23.59,840,1326,1,4.504,,
2011-08-11 15:00,36.31,22.91,780.4,1230,1,4.659,,
2011-08-11 15:30,36.62,22.2,704.2,1109,1,4.783,,
2011-08-11 16:00,37.16,21.44,634.7,997,1,4.973,,
2011-08-11 16:30,37.37,21.9,533.2,836,1,5.001,,
2011-08-11 17:00,37.17,21.99,433,675,1,4.941,,
2011-08-11 17:30,36.48,24.04,328.7,508.8,1,4.634,,
2011-08-11 18:00,35.78,25.71,220.4,337.3,1,4.363,,
2011-08-11 18:30,34.67,28.2,59.62,103.9,1,3.965,,
2011-08-11 19:00,32.62,34.33,20.44,39.33,1,3.247,,
2011-08-11 19:30,30.58,40.72,6.775,12.12,1,2.601,,
2011-08-11 20:00,29.21,46.16,0.32,0.448,1,2.188,,
2011-08-11 20:30,27.96,50.81,0.006,0.115,1,1.855,,
2011-08-11 21:00,27.53,51.17,0.004,0.15,1,1.795,,
2011-08-11 21:30,26.81,53.31,0.001,0.126,1,1.648,,
2011-08-11 22:00,26.21,54.83,0.001,0.116,1,1.537,,
2011-08-11 22:30,25.71,56.88,0,0.053,1,1.425,,
2011-08-11 23:00,25.11,60.81,0,0.023,1,1.25,,
2011-08-11 23:30,24.58,64.89,0,0.003,1,1.085,,
2011-08-12 0:00,24.4,64.01,0,0.001,-1,1.1,,
2011-08-12 0:30,24.32,62.24,0,0.003,-1,1.149,,
2011-08-12 1:00,24.25,60.52,0,0,-1,1.196,,
2011-08-12 1:30,23.98,60.69,0,0,-1,1.171,,
2011-08-12 2:00,23.79,59.71,0,0,-1,1.187,,
2011-08-12 2:30,23.56,59.64,0,0,-1,1.173,,
2011-08-12 3:00,22.65,63.39,0,0,-1,1.007,,
2011-08-12 3:30,22.13,65.21,0,0,-1,0.927,,
2011-08-12 4:00,22.53,63.45,0,0,-1,0.998,,
2011-08-12 4:30,22.41,63.72,0,0,-1,0.983,,
2011-08-12 5:00,22.36,64.57,0,0,-1,0.958,,
2011-08-12 5:30,21.82,67.28,0.348,0.561,-1,0.855,,
2011-08-12 6:00,21.7,67.29,9.71,17.84,-1,0.849,,
2011-08-12 6:30,21.8,67.02,59.11,95.1,1,0.861,,
2011-08-12 7:00,22.8,69.01,137.5,224,1,0.86,,
2011-08-12 7:30,23.56,67.82,228.3,376.6,1,0.935,,
2011-08-12 8:00,24.12,62.05,343.1,566.4,1,1.14,,
2011-08-12 8:30,24.75,59.94,443.2,732.6,1,1.25,,
2011-08-12 9:00,25.49,56.83,507.1,837,1,1.408,,
2011-08-12 9:30,26.01,54.29,564.4,930,1,1.537,,
2011-08-12 10:00,27.18,50.1,737.5,1203,1,1.8,,
2011-08-12 10:30,27.73,48.23,809,1314,1,1.927,,
2011-08-12 11:00,28.14,45.31,863,1397,1,2.085,,
2011-08-12 11:30,28.37,43.51,911,1466,1,2.183,,
2011-08-12 12:00,29.31,41.14,954,1525,1,2.4,,
2011-08-12 12:30,29.82,38.85,992,1570,1,2.569,,
2011-08-12 13:00,30.7,36.88,987,1562,1,2.788,,
2011-08-12 13:30,29.73,49.03,963,1533,1,2.131,,
2011-08-12 14:00,29.12,52.69,929,1477,1,1.909,,
2011-08-12 14:30,29.01,52.01,867,1377,1,1.924,,
2011-08-12 15:00,28.29,54.38,609.6,980,1,1.755,,
2011-08-12 15:30,28.3,54.75,737.4,1172,1,1.742,,
2011-08-12 16:00,28.4,53.86,660.5,1046,1,1.785,,
2011-08-12 16:30,28.22,54.17,566.8,895,1,1.755,,
2011-08-12 17:00,27.81,54.76,466.3,729,1,1.692,,
2011-08-12 17:30,27.42,55.96,357.7,551.5,1,1.609,,
2011-08-12 18:00,27.05,56.62,246,370.6,1,1.552,,
2011-08-12 18:30,26.27,58.87,141.4,208.9,1,1.405,,
2011-08-12 19:00,25.33,61.48,44.19,72.46,1,1.244,,
2011-08-12 19:30,24.6,63.45,7.173,13.22,1,1.13,,
2011-08-12 20:00,24.01,66.11,0.235,0.361,1,1.012,,
2011-08-12 20:30,23.53,67.63,0,0.003,-1,0.939,,
2011-08-12 21:00,23.12,68.78,0,0.001,-1,0.883,,
2011-08-12 21:30,22.69,72.04,0,0,-1,0.771,,
2011-08-12 22:00,22.29,73.83,0,0,-1,0.704,,
2011-08-12 22:30,21.86,76.65,0,0,-1,0.612,,
2011-08-12 23:00,21.5,79.37,0,0,-1,0.529,,
2011-08-12 23:30,21.1,80.2,0,0,-1,0.495,,
2011-08-13 0:00,20.96,82.1,0,0,-1,0.443,,
2011-08-13 0:30,20.8,83.6,0,0,-1,0.404,,
2011-08-13 1:00,20.61,84,0,0,-1,0.389,,
2011-08-13 1:30,20.44,84.9,0,0,-1,0.363,,
2011-08-13 2:00,20.25,84.7,0,0,-1,0.364,,
2011-08-13 2:30,19.88,84.3,0,0,-1,0.364,,
2011-08-13 3:00,19.95,82.9,0,0,-1,0.398,,
2011-08-13 3:30,19.96,82.5,0,0,-1,0.408,,
2011-08-13 4:00,19.73,83,0,0,-1,0.391,,
2011-08-13 4:30,19.47,83.7,0,0,-1,0.369,,
2011-08-13 5:00,19.44,83.8,0,0,-1,0.366,,
2011-08-13 5:30,18.99,84.5,0.339,0.456,-1,0.34,,
2011-08-13 6:00,18.62,85.7,9.08,15.84,-1,0.306,,
2011-08-13 6:30,18.93,85.5,49.53,81.5,1,0.318,,
2011-08-13 7:00,20.2,82.6,124.7,202.1,1,0.413,,
2011-08-13 7:30,21.47,80.5,220,354.8,1,0.499,,
2011-08-13 8:00,22.64,75.57,346.1,555.6,1,0.671,,
2011-08-13 8:30,23,74.44,435.2,701.6,1,0.718,,
2011-08-13 9:00,23.94,69.15,565.7,917,1,0.917,,
2011-08-13 9:30,24.78,65.4,654.8,1058,1,1.082,,
2011-08-13 10:00,25.91,60.54,743,1195,1,1.321,,
2011-08-13 10:30,26.91,55.92,817,1308,1,1.564,,
2011-08-13 11:00,27.74,50.29,879,1401,1,1.852,,
2011-08-13 11:30,28.8,45.13,927,1469,1,2.173,,
2011-08-13 12:00,29.7,42.7,959,1512,1,2.391,,
2011-08-13 12:30,30.5,39.97,977,1531,1,2.621,,
2011-08-13 13:00,31.45,36.46,980,1533,1,2.931,,
2011-08-13 13:30,32.06,33.46,960,1503,1,3.176,,
2011-08-13 14:00,32.71,32.88,926,1447,1,3.321,,
2011-08-13 14:30,33.2,31.34,881,1375,1,3.494,,
2011-08-13 15:00,33.87,30.34,817,1274,1,3.68,,
2011-08-13 15:30,33.93,33.53,738.7,1153,1,3.524,,
2011-08-13 16:00,33.95,33.7,654.6,1020,1,3.518,,
2011-08-13 16:30,33.96,34.86,556.6,865,1,3.46,,
2011-08-13 17:00,33.14,39.2,450.1,696.3,1,3.084,,
2011-08-13 17:30,32.36,43.38,339,519,1,2.749,,
2011-08-13 18:00,31.13,47.85,231.2,347.6,1,2.36,,
2011-08-13 18:30,30.3,48.22,131.5,194.2,1,2.235,,
2011-08-13 19:00,29.68,49.25,52.55,78.34,1,2.116,,
2011-08-13 19:30,28.83,53.17,9.1,14.58,1,1.858,,
2011-08-13 20:00,28.15,55.77,0.385,0.465,1,1.687,,
2011-08-13 20:30,27.33,59.54,0.005,0.133,1,1.471,,
2011-08-13 21:00,26.49,60.49,0.001,0.063,1,1.367,,
2011-08-13 21:30,25.74,62.41,0.001,0.05,1,1.245,,
2011-08-13 22:00,24.92,66.25,0,0.021,1,1.065,,
2011-08-13 22:30,24.24,69.97,0,0.005,1,0.909,,
2011-08-13 23:00,23.77,73.09,0,0.003,1,0.792,,
2011-08-13 23:30,23.83,71.04,0,0.001,-1,0.855,,
2011-08-14 0:00,23.71,69.54,0,0.001,1,0.893,,
2011-08-14 0:30,23.61,68.62,0,0,1,0.914,,
2011-08-14 1:00,23.46,67.9,0,0.001,-1,0.927,,
2011-08-14 1:30,22.96,69.66,0,0.001,-1,0.85,,
2011-08-14 2:00,22.58,71.09,0,0,-1,0.792,,
2011-08-14 2:30,22.29,71.16,0,0,-1,0.776,,
2011-08-14 3:00,22.1,70.95,0,0,-1,0.772,,
2011-08-14 3:30,21.26,73.43,0,0,-1,0.671,,
2011-08-14 4:00,20.86,74.89,0,0,-1,0.619,,
2011-08-14 4:30,20.83,74.43,0,0,-1,0.629,,
2011-08-14 5:00,20.69,74.44,0,0,-1,0.623,,
2011-08-14 5:30,20.51,73.66,0.411,0.474,-1,0.636,,
2011-08-14 6:00,20.55,73.76,10.95,18.21,-1,0.635,,
2011-08-14 6:30,20.92,73.92,63.97,100.1,1,0.646,,
2011-08-14 7:00,22.39,70.19,152.8,243.5,1,0.808,,
2011-08-14 7:30,23.56,66.96,257.3,416,1,0.961,,
2011-08-14 8:00,25.01,61.25,366.4,595.8,1,1.23,,
2011-08-14 8:30,26.29,58.38,474.4,770.6,1,1.423,,
2011-08-14 9:00,27.65,53.88,579.6,938,1,1.711,,
2011-08-14 9:30,29.42,46.93,675.8,1088,1,2.182,,
2011-08-14 10:00,30.69,41.14,761.8,1221,1,2.6,,
2011-08-14 10:30,32.12,35.77,836,1332,1,3.075,,
2011-08-14 11:00,33.33,32.43,897,1423,1,3.463,,
2011-08-14 11:30,34.24,29,945,1492,1,3.83,,
2011-08-14 12:00,35.09,26.15,975,1535,1,4.174,,
2011-08-14 12:30,35.6,25.22,993,1554,1,4.347,,
2011-08-14 13:00,36.16,25.14,994,1552,1,4.488,,
2011-08-14 13:30,36.11,27.1,940,1471,1,4.359,,
2011-08-14 14:00,36.42,23.66,953,1482,1,4.645,,
2011-08-14 14:30,36.74,21.95,902,1400,1,4.83,,
2011-08-14 15:00,37.24,20.86,839,1299,1,5.032,,
2011-08-14 15:30,37.27,20.04,763.9,1182,1,5.094,,
2011-08-14 16:00,36.81,24.57,673.2,1045,1,4.687,,
2011-08-14 16:30,36.64,23,578.7,896,1,4.738,,
2011-08-14 17:00,36.37,21.34,478.2,734.3,1,4.771,,
2011-08-14 17:30,35.81,22.45,374.6,566.9,1,4.559,,
2011-08-14 18:00,35.18,24.06,265.5,391.9,1,4.313,,
2011-08-14 18:30,34.26,25.48,159.5,227.8,1,4.022,,
2011-08-14 19:00,33.02,27.5,66.08,90,1,3.652,,
2011-08-14 19:30,31.55,31.08,9.43,14.87,1,3.196,,
2011-08-14 20:00,30.34,36.35,0.296,0.342,1,2.758,,
2011-08-14 20:30,28.93,43.45,0.003,0.054,1,2.257,,
2011-08-14 21:00,27.67,47,0.002,0.113,1,1.965,,
2011-08-14 21:30,26.95,47.23,0.002,0.127,1,1.876,,
2011-08-14 22:00,25.63,53.09,0.001,0.058,1,1.544,,
2011-08-14 22:30,25.02,52.68,0,0.022,1,1.5,,
2011-08-14 23:00,24.51,55.38,0,0.017,1,1.372,,
2011-08-14 23:30,24.27,55.21,0,0.015,1,1.358,,
2011-08-15 0:00,24.45,53.26,0,0.013,-1,1.433,,
2011-08-15 0:30,24.07,54.68,0,0.001,-1,1.358,,
2011-08-15 1:00,23.7,56.31,0,0,-1,1.28,,
2011-08-15 1:30,23.42,57.22,0,0,-1,1.232,,
2011-08-15 2:00,23.46,55.95,0,0,-1,1.272,,
2011-08-15 2:30,23.29,55.76,0,0,-1,1.264,,
2011-08-15 3:00,22.68,57.83,0,0,-1,1.162,,
2011-08-15 3:30,22.34,59.36,0,0,-1,1.097,,
2011-08-15 4:00,22.23,59.84,0,0,-1,1.077,,
2011-08-15 4:30,21.11,63.81,0,0,-1,0.907,,
2011-08-15 5:00,20.06,65.79,0,0,-1,0.803,,
2011-08-15 5:30,20,64.32,0.408,0.472,-1,0.834,,
2011-08-15 6:00,19.95,64.86,10.99,19.11,-1,0.819,,
2011-08-15 6:30,20.16,66.11,74.8,118.5,1,0.801,,
2011-08-15 7:00,22.6,56.65,173.3,278.6,1,1.191,,
2011-08-15 7:30,24.39,53.07,280.6,458.2,1,1.434,,
2011-08-15 8:00,25.15,49.27,388.9,638.6,1,1.622,,
2011-08-15 8:30,27.03,43.58,496.6,813,1,2.017,,
2011-08-15 9:00,29.03,37.84,599.5,975,1,2.497,,
2011-08-15 9:30,30.34,33.55,695.4,1123,1,2.876,,
2011-08-15 10:00,31.57,31.4,780.8,1252,1,3.185,,
2011-08-15 10:30,32.55,29.65,852,1360,1,3.452,,
2011-08-15 11:00,33.42,27.28,913,1451,1,3.747,,
2011-08-15 11:30,34.17,25.5,959,1516,1,4.001,,
2011-08-15 12:00,34.67,24.75,988,1555,1,4.156,,
2011-08-15 12:30,35.4,22.33,1000,1568,1,4.466,,
2011-08-15 13:00,35.75,21.4,1004,1569,1,4.608,,
2011-08-15 13:30,35.84,21.05,989,1543,1,4.652,,
2011-08-15 14:00,36.2,20.56,958,1493,1,4.774,,
2011-08-15 14:30,36.57,18.85,914,1421,1,4.976,,
2011-08-15 15:00,37.15,16.03,862,1331,1,5.313,,
2011-08-15 15:30,37.4,14.76,784.2,1211,1,5.467,,
2011-08-15 16:00,37.64,13.18,697.3,1073,1,5.644,,
2011-08-15 16:30,38.28,12.7,596.6,917,1,5.872,,
2011-08-15 17:00,36.83,21.71,491.4,753.6,1,4.87,,
2011-08-15 17:30,36.05,21.79,383.2,578.3,1,4.66,,
2011-08-15 18:00,35.08,23.18,275.1,403.3,1,4.341,,
2011-08-15 18:30,33.87,31.07,162.4,230.9,1,3.644,,
2011-08-15 19:00,31.4,39.11,63.64,85.9,1,2.812,,
2011-08-15 19:30,28.88,47.48,8.68,13.6,1,2.092,,
2011-08-15 20:00,27.59,51.56,0.294,0.387,1,1.788,,
2011-08-15 20:30,26.64,51.71,0.003,0.124,1,1.686,,
2011-08-15 21:00,25.82,51.75,0,0.055,1,1.605,,
2011-08-15 21:30,25.24,51.88,0.001,0.05,1,1.546,,
2011-08-15 22:00,24.91,53.01,0,0.018,1,1.481,,
2011-08-15 22:30,24.94,53.34,0.001,0.04,1,1.472,,
2011-08-15 23:00,24.93,53.68,0,0.019,1,1.461,,
2011-08-15 23:30,25.22,50.86,0,0.014,1,1.577,,
2011-08-16 0:00,25.21,49.41,0,0.004,-1,1.622,,
2011-08-16 0:30,24.92,49.86,0,0.007,1,1.58,,
2011-08-16 1:00,24.33,51.05,0,0,-1,1.49,,
2011-08-16 1:30,23.57,52.86,0,0.001,-1,1.37,,
2011-08-16 2:00,23.43,52.82,0,0,-1,1.36,,
2011-08-16 2:30,23.08,54.07,0,0,-1,1.297,,
2011-08-16 3:00,21.62,59.55,0,0,-1,1.045,,
2011-08-16 3:30,21.83,58.03,0,0,-1,1.098,,
2011-08-16 4:00,20.82,60.98,0,0,-1,0.96,,
2011-08-16 4:30,20.61,61.27,0,0,-1,0.941,,
2011-08-16 5:00,19.92,60.98,0,0,-1,0.908,,
2011-08-16 5:30,19.58,60.57,0.305,0.384,-1,0.898,,
2011-08-16 6:00,19.61,60.11,10.51,17.73,-1,0.91,,
2011-08-16 6:30,20.27,58.49,70.3,111.2,1,0.987,,
2011-08-16 7:00,21.52,54.2,168.1,270.9,1,1.178,,
2011-08-16 7:30,23.51,48.44,275.4,450.8,1,1.494,,
2011-08-16 8:00,25.17,45.14,385.7,633.4,1,1.756,,
2011-08-16 8:30,27.07,40.95,493,807,1,2.114,,
2011-08-16 9:00,27.87,39.91,594,968,1,2.254,,
2011-08-16 9:30,28.86,38,688.5,1116,1,2.465,,
2011-08-16 10:00,30.11,34.9,771.4,1242,1,2.781,,
2011-08-16 10:30,31.18,33.16,841,1348,1,3.034,,
2011-08-16 11:00,31.7,35.9,903,1443,1,2.996,,
2011-08-16 11:30,32.28,39,943,1501,1,2.946,,
2011-08-16 12:00,32.88,38.06,972,1540,1,3.095,,
2011-08-16 12:30,33.86,34.12,990,1557,1,3.479,,
2011-08-16 13:00,34.26,34.86,985,1546,1,3.516,,
2011-08-16 13:30,34.74,32.23,969,1514,1,3.758,,
2011-08-16 14:00,35.69,26.02,938,1464,1,4.323,,
2011-08-16 14:30,36.2,24.94,883,1382,1,4.511,,
2011-08-16 15:00,36.17,28.35,817,1281,1,4.297,,
2011-08-16 15:30,35.87,28.77,737.1,1156,1,4.204,,
2011-08-16 16:00,35.43,29.77,650.1,1018,1,4.044,,
2011-08-16 16:30,35.15,30.78,554.4,866,1,3.924,,
2011-08-16 17:00,34.89,30.42,453.1,701,1,3.89,,
2011-08-16 17:30,34.47,32.27,347.4,530.2,1,3.699,,
2011-08-16 18:00,33.79,35.28,244.5,363.3,1,3.403,,
2011-08-16 18:30,32.46,43.99,143,204.9,1,2.74,,
2011-08-16 19:00,30.41,48.22,56.4,77.99,1,2.251,,
2011-08-16 19:30,28.82,50.53,8.43,12.07,1,1.962,,
2011-08-16 20:00,27.81,53.77,0.236,0.34,1,1.729,,
2011-08-16 20:30,26.99,56.22,0.002,0.098,1,1.56,,
2011-08-16 21:00,26.18,59.97,0,0.052,1,1.361,,
2011-08-16 21:30,25.56,62.19,0,0.012,1,1.239,,
2011-08-16 22:00,24.96,66.33,0,0.022,1,1.065,,
2011-08-16 22:30,24.5,70.99,0,0.004,1,0.892,,
2011-08-16 23:00,24.09,73.15,0,0.004,-1,0.805,,
2011-08-16 23:30,23.72,74.86,0,0.001,-1,0.737,,
2011-08-17 0:00,23.46,75.96,0,0,1,0.694,,
2011-08-17 0:30,23.13,77.07,0,0,-1,0.649,,
2011-08-17 1:00,22.97,77.44,0,0.001,-1,0.632,,
2011-08-17 1:30,22.73,76.02,0,0,-1,0.663,,
2011-08-17 2:00,22.5,75.55,0,0,-1,0.666,,
2011-08-17 2:30,22.35,74.98,0,0,-1,0.676,,
2011-08-17 3:00,22.76,70.9,0,0,-1,0.806,,
2011-08-17 3:30,21.95,74.11,0,0,-1,0.682,,
2011-08-17 4:00,22.03,70.1,0,0,-1,0.792,,
2011-08-17 4:30,22.05,68.72,0,0,-1,0.829,,
2011-08-17 5:00,21.97,68.31,0,0,-1,0.836,,
2011-08-17 5:30,21.97,67.94,0.2,0.269,-1,0.846,,
2011-08-17 6:00,21.53,70.9,8,13.38,-1,0.748,,
2011-08-17 6:30,21.15,72.94,50.31,80.3,1,0.679,,
2011-08-17 7:00,22.72,69.14,130.2,208.8,1,0.854,,
2011-08-17 7:30,24.02,67.27,227,368.9,1,0.978,,
2011-08-17 8:00,24.98,64.16,327.8,536,1,1.135,,
2011-08-17 8:30,25.71,59.24,437.6,716.4,1,1.347,,
2011-08-17 9:00,26.59,54.57,541.8,885,1,1.582,,
