Estimador,Ecuación,Factor de olvido,Tamaño de ventana,Control_1_1 en validación,Control_1_1 en calibración,Control_2_1 en validación,Control_2_1 en calibración,RDI45_1_2 en validación,RDI45_2_1 en validación,RDI45_2_1 en calibración,RDI30_2_1 en validación,RDI30_3_2 en validación,RDI30_3_2 en calibración,Global en validación
LTP Area_0.99_10,mean(LTP),0.99,10,0.041557148304567755,-0.021668871883036196,-0.08750657571307734,0.036175426306013114,0.013430450648814384,0.24417147634843814,0.18100111737378943,0.6993954988098904,0.6031561730970427,0.7672072382984076,0.2736070255876087
LTP Max_n0_0.99_10,max(LTP)-LTP(00:00),0.99,10,-0.23944024669423222,-0.20803841319376373,-0.14485848350201355,-0.009474348721004331,0.16098933406599092,-0.35637018401307136,-0.6261542787851522,-0.2612090078249441,-0.44313414031451315,-0.7253184345767939,-0.2195069370027555
LTP Min_n0_0.99_10,min(LTP)-LTP(00:00),0.99,10,0.30226762032561255,0.22362097893622562,0.15423320752176745,0.09006276884222186,-0.18438032131342258,-0.5806224209479384,-0.7993982462864382,-0.7911841203688842,-0.7790539317149104,-0.8711284053127457,-0.31986466734442215
LTP Area_n0_0.99_10,mean(LTP)-LTP(00:00),0.99,10,-0.20661865502267868,-0.19659672355124957,-0.15939961901660255,-0.019440695428518947,0.10034558418566704,-0.5741936593629666,-0.8661328565749227,-0.6212844424098797,-0.5101381780139208,-0.7606222449983073,-0.3492705918585929
LTP Max_ma_0.99_10,"max(LTP)-moving_avg(LTP,10D)",0.99,10,-0.1475484868800615,-0.1525291557211131,-0.14067551522911362,-0.0014176791954164886,0.21508804522305724,0.052589319294115394,0.033837034880363895,0.23125127220598105,0.0537188718584635,-0.24005981799011902,0.042816057961033174
LTP Min_ma_0.99_10,"min(LTP)-moving_avg(LTP,10D)",0.99,10,0.3493446459432803,0.34486964391548125,0.13947469902484416,0.045912810598039325,0.2601280179672863,-0.24969789422187888,-0.36409347604232506,-0.3316797349205854,0.3770683789555617,0.6336512781532065,0.07784266751110537
LTP Area_ma_0.99_10,"mean(LTP)-moving_avg(LTP,10D)",0.99,10,0.1727971440693632,0.10275336248348518,-0.0029889834795397757,0.006832500709377996,0.4296738132257947,-0.14550550652274835,-0.46446640368756154,-0.023078644858829697,0.49573905825750914,0.5302427581787391,0.14759521618267576
LTP Max_mnvu_0.99_10,(max(LTP)-mean(LTP))/var(LTP),0.99,10,0.34225011077474665,0.43686301710176234,0.059928575936868816,0.05426274086784087,-0.2341617392399029,-0.08226850554561353,0.012177079065246139,-0.018914297097913424,0.4524802617201833,0.7701019847500955,0.07403958913801573
LTP Min_mnvu_0.99_10,(min(LTP)-mean(LTP))/var(LTP),0.99,10,,2.0111479396596283e-16,-0.0050087577914917185,0.0009314414043706358,0.14482930850297163,-0.05706459775365545,-0.1807737788693857,-0.37005563889105747,-0.5827236355135054,-0.79288719152729,-0.1729259995914534
LTP Area_n0_1_0.99_10,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.99,10,-0.10304258601746699,-0.039894324485932484,-0.035052053709360056,-0.06714519462547457,0.07014676622120596,0.22586636642655894,0.11722862537998857,0.49749414052119645,0.5550880012473811,0.7233045196030768,0.2108440360883422
LTP diff_R_Neta_Avg_0.99_10,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.99,10,0.0154374153582966,-0.018685009910279486,0.14592859889259152,0.09658284627399062,0.0021656975144414723,0.7703121924747892,0.9611745790253794,0.68197833966173,0.7242780827935056,0.8421085778080579,0.41212091855064786
LTP diff_1h_0.99_10,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.99,10,0.13180338128765695,0.07095490664138937,0.14529989092781417,0.0708276020530505,0.048713405182430995,0.7091055555451268,0.9361180782149476,0.6537965056144729,0.5935201044262396,0.8129719714941058,0.4021075694503007
LTP diff_min_0.99_10,min(LTP(x)-LTP(x-1min)),0.99,10,0.19308163773124876,0.21345859483891952,0.05850630174568398,-0.05651302573484998,-0.0440017289425128,-0.07175858772424168,-0.262794207798305,-0.27808333923374756,-0.39073533031351504,-0.3510731329597764,-0.09319363971785916
LTP diff_R_Neta_Avg_norm_0.99_10,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.99,10,,1.9037407402239964e-17,0.08518720360965375,0.1390154165277422,0.3565799968744911,0.6471062916863021,0.8613027700174465,0.7119529744280255,0.6464283478588807,0.7869554259686851,0.4768864766134133
LTP diff_1h_norm_0.99_10,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.99,10,-0.2844205601455735,-2.7253947703170128e-17,0.0400870234104869,0.07617280274442,0.34978919386103263,0.7906480878545318,0.9113833513819549,0.7485664038162104,0.6888010701386456,0.7822700999367581,0.4222609890001992
LTP diff_min_norm_0.99_10,min((LTP(x)-LTP(x-1min))/var(LTP)),0.99,10,-0.28253069664814456,-0.3212116210590835,-0.002840561310512996,0.0342502096399831,0.19936728735519585,-0.11306084788143254,-0.3199148508682128,-0.29208443183213156,-0.5612742678598506,-0.7881047934694642,-0.18482207399496642
LTP Max_0.99_100,max(LTP),0.99,100,,,-1.0413373945539397e-16,2.3761602188969675e-16,,0.5074210552141393,0.9952399194964596,0.06839972240191237,-0.04077162161997121,0.09149065815043263,0.1366431207608057
LTP Min_0.99_100,min(LTP),0.99,100,,,3.0627570428057045e-18,1.3313106799875808e-16,,0.5218286570175139,0.9921638412708903,0.06082769807160384,0.079605818994098,0.5528048040511779,0.1695668785759352
LTP Area_0.99_100,mean(LTP),0.99,100,,,-1.8376542256834229e-16,-3.2316353399580095e-17,,0.506243128596917,0.9937882730239883,0.060909923029196934,0.11021924343126079,0.5063418870994005,0.1732943798108264
LTP Max_n0_0.99_100,max(LTP)-LTP(00:00),0.99,100,,,-6.125514085611412e-17,-8.082178235278705e-17,-0.05711106264526193,0.6205277829324374,0.9960145175770011,-0.06571785558841582,-0.035428524435855646,0.4470874348262748,0.10332886545947853
LTP Min_n0_0.99_100,min(LTP)-LTP(00:00),0.99,100,,,,,,,,0.5227992109698287,-0.07081850825178032,,0.09972978603264639
LTP Area_n0_0.99_100,mean(LTP)-LTP(00:00),0.99,100,,,,,,0.7334414090063748,0.9603359738985997,-0.18305093961433813,0.06398746691929999,0.550563088682729,0.1811476384065051
LTP Max_ma_0.99_100,"max(LTP)-moving_avg(LTP,10D)",0.99,100,,,-2.2970677821042783e-17,2.256813648332594e-17,,0.6720714820638013,0.9985294832163725,-0.015622222041193947,0.5572297287383954,0.7230215698210498,0.3149444953696657
LTP Min_ma_0.99_100,"min(LTP)-moving_avg(LTP,10D)",0.99,100,,,7.810030459154546e-17,5.747342857422001e-17,,-0.30129872214145265,-0.9661356055267187,-0.10344686241094145,0.5317321739821829,0.7702487279123714,0.03546890623242392
LTP Area_ma_0.99_100,"mean(LTP)-moving_avg(LTP,10D)",0.99,100,,,,,,0.7728688798128808,0.9208988913594611,-0.18316956824191918,0.6189597246823568,0.7954731939763454,0.34123021430945116
LTP Max_mnvu_0.99_100,(max(LTP)-mean(LTP))/var(LTP),0.99,100,3.060218574498274e-16,,-4.509468427868391e-17,-3.8881597997722796e-16,,-0.5567663568322516,,-0.04922076781792168,0.1570463108023873,0.10882344506505594,-0.08000083683825256
LTP Min_mnvu_0.99_100,(min(LTP)-mean(LTP))/var(LTP),0.99,100,,,1.5386244882255778e-16,1.1185666623110754e-16,-0.07816419797043407,0.6464324701843922,,0.04017136190652408,-0.17280012598830058,-0.5677474027168042,0.061212938544293403
LTP Area_n0_1_0.99_100,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.99,100,,,-1.3782406692625673e-16,-1.5340811296482892e-16,0.024687539051524248,0.3830738806602385,0.9916989065135223,-0.12525218628277365,0.44482874923760085,0.7796735702550102,0.15750225920570543
LTP diff_R_Neta_Avg_0.99_100,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.99,100,,,,,,-0.5025703476511092,-0.662872694124274,-0.703023710100535,-0.1222039785241353,,-0.358992178874901
LTP diff_1h_0.99_100,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.99,100,,,,,,-0.6945034201121114,-0.8591395410270285,0.0916200925823667,-0.05467137881544798,-0.5573752372499883,-0.18773362754560133
LTP diff_min_0.99_100,min(LTP(x)-LTP(x-1min)),0.99,100,,,,,0.10772570174937104,,,0.5341332237588347,0.21250527227562688,0.6309405589539299,0.17068588153963873
LTP diff_R_Neta_Avg_norm_0.99_100,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.99,100,3.9081101082050297e-17,,-1.3186307678732403e-16,-1.6676251639257112e-15,-0.06548693104551824,-0.03245391994642301,,-0.11624326427333889,0.013944728934342746,0.47377098665973766,-0.02975543183546103
LTP diff_1h_norm_0.99_100,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.99,100,2.677200866042761e-17,,-1.3288120580129992e-16,3.585919388617011e-16,0.10888213200749751,-0.6818434205295081,,0.3975253619151938,-0.2294787090078362,-0.6018616991288084,-0.004722233097978681
LTP diff_min_norm_0.99_100,min((LTP(x)-LTP(x-1min))/var(LTP)),0.99,100,,,3.2343773551607766e-17,2.413155233835446e-16,-0.01856289706717944,0.672123915195937,,-0.37578113487325293,-0.07181554787338472,0.2207374816578668,0.017579277148399897
