Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,Precipitaciones
2015-10-24 9:00,15.32,89.7,79.99,157.2,39.6,0.164,0
2015-10-24 9:30,16.01,87.3,86.4,173.3,44.35,0.179,0
2015-10-24 10:00,16.46,84,99.6,201.4,45.88,0.231,0
2015-10-24 10:30,16.91,81.1,126.2,253.8,56.69,0.299,0
2015-10-24 11:00,17.47,79.2,196,375.9,173.1,0.365,0
2015-10-24 11:30,18.56,73.98,302.5,560.5,173.5,0.415,0
2015-10-24 12:00,19.23,72.03,301.5,582.7,150,0.557,0
2015-10-24 12:30,19.99,69.02,268.7,526.8,269.4,0.623,0
2015-10-24 13:00,20.43,67.26,468.4,894,172,0.724,0
2015-10-24 13:30,21.4,60.23,336.7,657.5,146.9,0.788,0
2015-10-24 14:00,21.68,56.3,299.5,595.1,140.8,1.013,0
2015-10-24 14:30,21.87,54.12,275.4,548,138,1.133,0
2015-10-24 15:00,21.6,53.24,272.3,541.7,108.4,1.203,0
2015-10-24 15:30,21.87,52.18,233.7,459.8,76,1.206,0
2015-10-24 16:00,22.61,51.58,195.3,386,47.12,1.254,0
2015-10-24 16:30,23.09,50.16,218.8,415.9,-28.8,1.328,0
2015-10-24 17:00,25.02,44.3,115.8,224.8,-45.84,1.409,0
2015-10-24 17:30,21.15,58.27,14.93,40.81,-52.07,1.77,0
2015-10-24 18:00,18.29,71.45,1.732,4.759,-49.76,1.057,0
2015-10-24 18:30,16.67,80.6,0,0.027,-49.92,0.603,0
2015-10-24 19:00,16.07,84.3,0,0.001,-51.64,0.369,0
2015-10-24 19:30,15.76,86.6,0,0.001,-48.49,0.286,0
2015-10-24 20:00,15.57,87.7,0,0.001,-35.41,0.24,0
2015-10-24 20:30,15.35,88.5,0,0.001,-21.48,0.217,0
2015-10-24 21:00,15.43,89.2,0,0.001,-40.52,0.2,0
2015-10-24 21:30,15.29,89.2,0,0.001,-48.04,0.19,0
2015-10-24 22:00,14.64,89.3,0,0.001,-47.63,0.187,0
2015-10-24 22:30,14.29,89.9,0,0.001,-38.98,0.178,0
2015-10-24 23:00,13.98,89.7,0,0.001,-36.32,0.165,0
2015-10-24 23:30,13.74,90.3,0,0.001,-42.42,0.164,0
2015-10-25 0:00,14,90.4,0,0.001,-43.1,0.153,0
2015-10-25 0:30,13.4,90.3,0,0.001,-38.77,0.153,0
2015-10-25 1:00,13.17,90.7,0,0.001,-38.96,0.149,0
2015-10-25 1:30,13.59,91.3,0,0.001,-42.52,0.14,0
2015-10-25 2:00,14,91.5,0,0.001,-40.88,0.136,0
2015-10-25 2:30,13.83,91.3,0,0.001,-31.11,0.137,0
2015-10-25 3:00,13.75,91.6,0,0.001,-23.73,0.137,0
2015-10-25 3:30,13.76,91.7,0,0.001,-29.55,0.132,0
2015-10-25 4:00,13.7,91.8,0,0.001,-44.55,0.13,0
2015-10-25 4:30,13.38,91.7,0,0.001,-48.98,0.129,0
2015-10-25 5:00,12.86,91.7,0,0,-50.54,0.128,0
2015-10-25 5:30,12.8,92,0,0,-50.08,0.123,0
2015-10-25 6:00,12.9,92.1,0,0,-47.6,0.118,0
2015-10-25 6:30,12.54,92,0.098,0.177,-42.44,0.117,0
2015-10-25 7:00,12.39,92.3,6.143,12,-0.474,0.116,0
2015-10-25 7:30,13.18,92.7,55.06,78.02,62.89,0.111,0
2015-10-25 8:00,14.42,92.6,131,177.9,114.3,0.11,0
2015-10-25 8:30,15.28,92,209.1,316.1,262.3,0.122,0
2015-10-25 9:00,17.27,89.9,389.2,606.4,315.6,0.14,0
2015-10-25 9:30,19.37,78.28,473,799.3,414.6,0.201,0
2015-10-25 10:00,21.64,65.7,621.9,1070,382.6,0.492,0
2015-10-25 10:30,22.65,57.05,599.6,1056,276.3,0.891,0
2015-10-25 11:00,22.93,54.8,463.3,846,286.4,1.181,0
2015-10-25 11:30,22.9,55.32,493.8,922,357.6,1.265,0
2015-10-25 12:00,23.8,51.99,603.6,1120,187.9,1.248,0
2015-10-25 12:30,23.86,49.36,352,682.1,293.6,1.415,0
2015-10-25 13:00,24.56,47.15,546.9,1026,252.4,1.499,0
2015-10-25 13:30,25.28,44.67,489.8,924,227.9,1.631,0
2015-10-25 14:00,25.77,41.18,520.6,978,204.5,1.782,0
2015-10-25 14:30,25.37,41.12,525.3,994,161.6,1.953,0
2015-10-25 15:00,26.31,39.11,498.4,945,87.2,1.908,0
2015-10-25 15:30,26.62,38.85,380.8,729.5,34.74,2.087,0
2015-10-25 16:00,26.11,40.17,313.7,601.7,-13.13,2.133,0
2015-10-25 16:30,27.04,38.79,226.6,433.2,-52.95,2.025,0
2015-10-25 17:00,25.81,42.02,129.2,243.9,-50.21,2.193,0
2015-10-25 17:30,23.1,52.05,24.87,54.37,-45.85,1.931,0
2015-10-25 18:00,20.4,64.52,1.954,4.802,-40.33,1.362,0
2015-10-25 18:30,18.69,71.69,0.009,0.086,-33.16,0.854,0
2015-10-25 19:00,19.51,66.63,0,0.006,-24.51,0.611,0
2015-10-25 19:30,20.22,62.58,0,0.001,-29.47,0.76,0
2015-10-25 20:00,19.96,63.64,0,0.002,-79.18,0.886,0
2015-10-25 20:30,18.96,69.67,0,0.001,-29.63,0.848,0
2015-10-25 21:00,18.33,73.24,0,0.001,-19.29,0.665,0
2015-10-25 21:30,18.19,73.82,0,0.003,-38.31,0.564,0
2015-10-25 22:00,18.22,73.94,0,0,-29.11,0.546,0
2015-10-25 22:30,17.71,79.15,0,0,-18.55,0.545,0.198
2015-10-25 23:00,17.65,83,0,0,-20.83,0.422,0
2015-10-25 23:30,17.3,86.4,0,0,-17.42,0.343,0
2015-10-26 0:00,16.92,87.7,0,0,-16.46,0.268,0.198
2015-10-26 0:30,16.88,88.8,0,0,-15.42,0.236,0.198
2015-10-26 1:00,16.77,89.4,0.002,0,-12.63,0.215,0.396
2015-10-26 1:30,16.82,89.9,0.003,0,-12.57,0.202,0.198
2015-10-26 2:00,16.9,90.3,0.003,0,-13.53,0.193,0
2015-10-26 2:30,16.7,90.5,0.003,0,-13.97,0.187,0.198
2015-10-26 3:00,16.3,90.8,0.003,0,-10.43,0.181,0.594
2015-10-26 3:30,16.07,91,0.002,0,-10.69,0.171,0.198
2015-10-26 4:00,15.94,91.4,0.001,0,-10.73,0.164,0.99
2015-10-26 4:30,16,91.7,0.001,0,-9.59,0.156,1.584
2015-10-26 5:00,16.05,91.9,0.003,0,-9.25,0.151,0.198
2015-10-26 5:30,16.08,92,0.003,0,-8.43,0.148,0.198
2015-10-26 6:00,16.08,92.2,0.003,0,-16.72,0.145,0.198
2015-10-26 6:30,16.04,92.3,0.003,0.062,-11.58,0.143,0
2015-10-26 7:00,16.06,92.4,1.198,3.213,-4.479,0.14,0.198
2015-10-26 7:30,16.14,92.5,13.25,27.19,103.5,0.139,0.396
2015-10-26 8:00,16.73,92.7,142.2,223.9,68.9,0.138,0.198
2015-10-26 8:30,17.2,92.4,153.2,268.1,41.43,0.139,0
2015-10-26 9:00,17.23,92.2,142.6,273.7,168.5,0.148,0
2015-10-26 9:30,18.4,90.9,415.9,699.9,116.9,0.154,0
2015-10-26 10:00,19.09,87.1,351.8,637,201.1,0.193,0
2015-10-26 10:30,20.32,81.1,558.4,983,406.6,0.286,0
2015-10-26 11:00,21.37,74.24,737.4,1268,193.7,0.452,0
2015-10-26 11:30,21.11,73.41,327.1,640.6,195.3,0.656,0.198
2015-10-26 12:00,21.04,72.47,342.4,661.9,229.9,0.666,0
2015-10-26 12:30,21.23,72.06,417.6,791,170.3,0.686,0
2015-10-26 13:00,21.72,69.58,342,673.9,144,0.707,0
2015-10-26 13:30,21.37,72.4,292.3,561.7,220.8,0.791,0
2015-10-26 14:00,22.64,67.05,441.7,860,35.15,0.704,0
2015-10-26 14:30,21.55,71.72,130,264.7,37.59,0.907,0
2015-10-26 15:00,20.5,82.2,288.7,555.8,-15.41,0.731,0
2015-10-26 15:30,22.24,71.91,393.9,756.7,25.43,0.431,0.198
2015-10-26 16:00,21.98,71.59,232,458.9,-1.879,0.754,0
2015-10-26 16:30,21.33,74.55,122.6,257.4,-35.64,0.751,0
2015-10-26 17:00,21.29,74.33,105.6,208.9,-46.9,0.646,0
2015-10-26 17:30,20.64,76.14,41.57,78.33,-56.67,0.65,0
2015-10-26 18:00,19.52,80.6,2.153,4.67,-56.12,0.581,0
2015-10-26 18:30,18.82,82.9,0.002,0.106,-60.03,0.441,0
2015-10-26 19:00,18.34,84.6,0,0.004,-43.6,0.371,0
2015-10-26 19:30,18.02,86.7,0,0.001,-36.95,0.325,0
2015-10-26 20:00,17.85,88.2,0,0,-28.12,0.275,0
2015-10-26 20:30,17.9,89,0,0,-32.8,0.24,0
2015-10-26 21:00,17.88,89,0,0,-48.16,0.226,0
2015-10-26 21:30,17.61,89.4,0,0,-35.36,0.226,0
2015-10-26 22:00,17.46,89.9,0,0,-44.43,0.214,0
2015-10-26 22:30,17.52,89.8,0,0,-52.79,0.201,0
2015-10-26 23:00,17.28,90,0,0,-46.51,0.203,0
2015-10-26 23:30,17.15,90.4,0,0.001,-52.57,0.198,0
2015-10-27 0:00,17.09,90.5,0,0,-55.67,0.188,0
2015-10-27 0:30,17.12,90.6,0,0,-43.83,0.185,0
2015-10-27 1:00,16.97,90.8,0,0,-22.83,0.184,0
2015-10-27 1:30,17.27,90.6,0,0,-21.7,0.178,0
2015-10-27 2:00,17.39,89.6,0,0.002,-37.29,0.186,0
2015-10-27 2:30,17.45,88.5,0,0.001,-38.3,0.206,0
2015-10-27 3:00,17.67,87.3,0,0.001,-33.42,0.23,0
2015-10-27 3:30,17.38,89.1,0,0.003,-48.76,0.257,0.396
2015-10-27 4:00,17.09,89.2,0.001,0.004,-31.6,0.217,1.188
2015-10-27 4:30,16.83,89.3,0.001,0.004,-21.68,0.21,0.198
2015-10-27 5:00,16.73,90,0,0,-15.12,0.205,0.198
2015-10-27 5:30,16.47,90.6,0.001,0.001,-9.19,0.191,0.396
2015-10-27 6:00,16.15,91.3,0,0.003,-10.76,0.177,1.584
2015-10-27 6:30,15.45,91.6,0.002,0.058,-11.66,0.159,2.178
2015-10-27 7:00,15.12,91.9,1.528,4.539,-2.824,0.147,0.594
2015-10-27 7:30,14.81,92.1,14.83,33.06,14.01,0.139,0.792
2015-10-27 8:00,14.85,92.3,37.95,83.9,48.56,0.132,0.198
2015-10-27 8:30,14.94,92.4,86.3,174.5,53.49,0.129,0
2015-10-27 9:00,15.21,92.4,92.3,191.9,93.7,0.13,0
2015-10-27 9:30,15.57,91.9,164.8,325.9,147.1,0.132,0.198
2015-10-27 10:00,16.55,89.8,354.5,644.6,84.2,0.143,0
2015-10-27 10:30,17.04,83.2,313.5,590.6,129.4,0.192,0
2015-10-27 11:00,17.77,77.53,407.2,750.4,202.8,0.326,0
2015-10-27 11:30,18.69,72.42,522,944,379.7,0.458,0
2015-10-27 12:00,19.47,62.47,690.9,1228,308.9,0.594,0
2015-10-27 12:30,19.84,55.9,588.5,1090,366.4,0.85,0
2015-10-27 13:00,20.55,54.75,739.3,1362,315.7,1.021,0
2015-10-27 13:30,20.72,53.49,686.9,1285,280.3,1.095,0
2015-10-27 14:00,20.99,53.03,601.9,1132,71.69,1.137,0
2015-10-27 14:30,19.65,55.84,161.7,312.5,105,1.167,0
2015-10-27 15:00,19.35,56.75,257.6,504,93.7,1.011,0
2015-10-27 15:30,20.18,54.51,347,668.4,51.27,0.972,0
2015-10-27 16:00,19.78,53.68,253.5,493.4,-14.31,1.076,0
2015-10-27 16:30,19.59,51.8,214,410.2,-53.57,1.068,0
2015-10-27 17:00,18.8,53.4,120.5,227.8,-58.44,1.098,0
2015-10-27 17:30,17.55,60.22,26.24,53.26,-61.55,1.011,0
2015-10-27 18:00,16.39,68.32,2.976,4.929,-62.15,0.8,0
2015-10-27 18:30,16.03,72.15,0,0.011,-61.68,0.59,0
2015-10-27 19:00,15.58,75.52,0,0,-33.84,0.507,0
2015-10-27 19:30,15.23,78.79,0,0,-23.29,0.433,0
2015-10-27 20:00,15.78,77.5,0,0,-22.18,0.367,0
2015-10-27 20:30,15.75,77.94,0,0,-25.15,0.403,0
2015-10-27 21:00,15.64,78.91,0,0,-29.23,0.395,0
2015-10-27 21:30,15.55,79.44,0,0,-45.03,0.375,0
2015-10-27 22:00,15.25,81.3,0,0,-50.3,0.363,0
2015-10-27 22:30,14.8,84.3,0,0,-56.17,0.325,0
2015-10-27 23:00,14.34,86.2,0,0,-55.91,0.265,0
2015-10-27 23:30,14.04,87.6,0,0,-61.68,0.225,0
2015-10-28 0:00,13.55,88.9,0,0,-61.11,0.198,0
2015-10-28 0:30,13.09,89.8,0,0,-60.98,0.173,0
2015-10-28 1:00,12.82,90.4,0,0,-60.32,0.154,0
2015-10-28 1:30,12.54,90.7,0,0,-61.9,0.142,0
2015-10-28 2:00,12.34,91,0,0,-60.27,0.134,0
2015-10-28 2:30,12.03,91.3,0,0,-48.67,0.129,0
2015-10-28 3:00,12.18,91.5,0,0,-51.12,0.122,0
2015-10-28 3:30,12.16,91.4,0,0,-56,0.12,0
2015-10-28 4:00,11.67,91.5,0,0,-56.99,0.121,0
2015-10-28 4:30,11.88,92,0,0,-57.9,0.117,0
2015-10-28 5:00,11.98,91.9,0,0,-57.94,0.112,0
2015-10-28 5:30,11.66,91.9,0,0,-49.38,0.113,0
2015-10-28 6:00,11.39,92,0,0,-24.9,0.111,0
2015-10-28 6:30,11.8,92.4,0.062,0.104,-14.53,0.108,0
2015-10-28 7:00,12.29,92.5,5.625,8.7,5.987,0.105,0
2015-10-28 7:30,12.96,92.5,24.98,44.27,22.84,0.108,0
2015-10-28 8:00,13.49,92.3,56.45,109.2,49.94,0.112,0
2015-10-28 8:30,14.16,92.2,101.1,187.9,112.7,0.119,0
2015-10-28 9:00,14.74,91.2,217.4,375.9,157.5,0.127,0
2015-10-28 9:30,15.92,86.7,234.8,424.9,214.7,0.148,0
2015-10-28 10:00,17.24,76.96,346.5,606.5,291.9,0.242,0
2015-10-28 10:30,18.11,69.84,503.9,861,367.2,0.456,0
2015-10-28 11:00,18.71,66.21,644.3,1145,352.4,0.627,0
2015-10-28 11:30,19.21,63.58,647.7,1177,384,0.729,0
2015-10-28 12:00,19.86,57.54,716.5,1311,340.4,0.811,0
2015-10-28 12:30,20.51,53.59,671.4,1242,295.4,0.985,0
2015-10-28 13:00,20.45,54.22,612.6,1152,137.1,1.12,0
2015-10-28 13:30,19.93,56,257,517.1,116.7,1.101,0
2015-10-28 14:00,19.47,58.28,262.2,525,158.3,1.026,0
2015-10-28 14:30,21.28,52.43,448.1,858,131.6,0.944,0
2015-10-28 15:00,21.09,52.94,333.9,645.2,105.2,1.206,0
2015-10-28 15:30,20.57,53.5,305.7,593,53.26,1.179,0
2015-10-28 16:00,20.24,55.02,186.3,365.1,24.4,1.126,0
2015-10-28 16:30,19.34,58.85,79.45,158.1,-2.218,1.068,0
2015-10-28 17:00,20.15,56.34,139.1,236.4,-40.61,0.923,0
2015-10-28 17:30,19.02,61.16,30.83,57.62,-55.96,1.032,0
2015-10-28 18:00,17.09,72.28,1.962,3.616,-54.82,0.858,0
2015-10-28 18:30,15.66,79.93,0,0.015,-57.41,0.542,0
2015-10-28 19:00,15.68,79.2,0,0.001,-57.64,0.358,0
2015-10-28 19:30,15.53,79.06,0,0.001,-58.3,0.37,0
2015-10-28 20:00,15.23,81.2,0,0.001,-59.41,0.369,0
2015-10-28 20:30,14.55,83.7,0,0.001,-56.74,0.325,0
2015-10-28 21:00,14.08,86.8,0,0.001,-55.74,0.27,0
2015-10-28 21:30,13.61,87.9,0,0.001,-53.99,0.212,0
2015-10-28 22:00,13.39,88.8,0,0,-52.58,0.188,0
2015-10-28 22:30,12.99,89.4,0,0,-52.07,0.172,0
2015-10-28 23:00,13.01,90.1,0,0,-51.53,0.159,0
2015-10-28 23:30,13.15,90.4,0,0,-51.99,0.148,0
2015-10-29 0:00,12.8,90.4,0,0,-50.81,0.145,0
2015-10-29 0:30,12.46,90.8,0,0,-49.59,0.142,0
2015-10-29 1:00,12.3,90.9,0,0,-49.52,0.133,0
2015-10-29 1:30,12.22,91,0,0,-49.36,0.13,0
2015-10-29 2:00,11.74,91.1,0,0,-48.45,0.128,0
2015-10-29 2:30,11.37,91.1,0,0,-49.34,0.123,0
2015-10-29 3:00,11.19,91.4,0,0,-51.93,0.119,0
2015-10-29 3:30,11.31,91.7,0,0,-51.34,0.115,0
2015-10-29 4:00,11.19,91.8,0,0,-52.64,0.111,0
2015-10-29 4:30,11.13,92,0,0,-52.38,0.109,0
2015-10-29 5:00,11.2,92.1,0,0,-52.76,0.106,0
2015-10-29 5:30,11.15,92.2,0,0,-52.67,0.105,0
2015-10-29 6:00,11.04,92.3,0,0,-53.23,0.103,0
2015-10-29 6:30,11.05,92.4,0.047,0.09,-47.79,0.102,0
2015-10-29 7:00,10.72,92.4,4.948,10.48,-0.737,0.1,0
2015-10-29 7:30,10.95,92.7,52.09,72.62,72.25,0.098,0
2015-10-29 8:00,11.8,92.9,135.5,199,139.5,0.095,0
2015-10-29 8:30,12.8,92.9,225.5,344.6,199.8,0.098,0.198
2015-10-29 9:00,13.99,92.4,317.1,502.5,268.6,0.105,0
2015-10-29 9:30,15.27,90.8,419.3,677.7,322.3,0.121,0
2015-10-29 10:00,16.67,86.1,493.9,851,360.1,0.16,0
2015-10-29 10:30,18.06,77.26,562.9,996,384.9,0.265,0
2015-10-29 11:00,19.14,70.36,616.6,1109,397.3,0.471,0
2015-10-29 11:30,20.07,64.67,654.1,1191,397.1,0.657,0
2015-10-29 12:00,20.58,59.15,675,1242,386.4,0.829,0
2015-10-29 12:30,21.26,55.65,681.1,1264,355.2,0.99,0
2015-10-29 13:00,22.04,52.39,664.6,1244,315.9,1.121,0
2015-10-29 13:30,22.34,48.98,622.5,1173,278.7,1.262,0
2015-10-29 14:00,22.87,45.78,604.9,1144,222.3,1.377,0
2015-10-29 14:30,23.27,42.67,552.8,1051,156.1,1.511,0
2015-10-29 15:00,23.77,40.94,487.1,931,90.1,1.637,0
2015-10-29 15:30,24.03,39.71,403.3,777.3,26.17,1.738,0
2015-10-29 16:00,24.06,39.21,312.1,604.6,-24.98,1.802,0
2015-10-29 16:30,23.79,40.61,215.2,418.3,-64.89,1.82,0
2015-10-29 17:00,23.21,43.22,117,225.6,-68.59,1.749,0
2015-10-29 17:30,21.79,48.99,30.72,63.52,-57.68,1.616,0
2015-10-29 18:00,19,59.17,1.735,3.767,-54.59,1.338,0
2015-10-29 18:30,17.5,66.39,0,0.008,-52.13,0.899,0
2015-10-29 19:00,16.32,72.34,0,0,-51.29,0.673,0
2015-10-29 19:30,15.78,74.92,0,0,-50.62,0.513,0
2015-10-29 20:00,15.17,76.96,0,0,-49.97,0.45,0
2015-10-29 20:30,14.77,77.92,0,0,-48.29,0.397,0
2015-10-29 21:00,14.08,80.3,0,0,-50.11,0.371,0
2015-10-29 21:30,13.83,83.6,0,0,-51.78,0.316,0
2015-10-29 22:00,13.58,84.8,0,0,-50.72,0.26,0
2015-10-29 22:30,13.25,85.7,0,0,-51.46,0.236,0
2015-10-29 23:00,13.06,86.5,0,0,-51.86,0.218,0
2015-10-29 23:30,12.76,87,0,0,-52.09,0.202,0
2015-10-30 0:00,12.56,87.4,0,0,-51.11,0.192,0
2015-10-30 0:30,11.96,87.7,0,0,-54.59,0.184,0
2015-10-30 1:00,11.86,88.5,0,0,-52.76,0.172,0
2015-10-30 1:30,11.39,88.6,0,0,-51.69,0.16,0
2015-10-30 2:00,10.93,89,0,0,-51.11,0.154,0
2015-10-30 2:30,10.64,89.4,0,0,-51.4,0.143,0
2015-10-30 3:00,10.48,89.8,0,0,-51.19,0.135,0
2015-10-30 3:30,10.31,90,0,0,-50.47,0.129,0
2015-10-30 4:00,9.94,90.3,0,0,-53.74,0.125,0
2015-10-30 4:30,10.16,90.7,0,0,-54.56,0.119,0
2015-10-30 5:00,9.97,90.8,0,0,-56.44,0.115,0
2015-10-30 5:30,9.83,91,0,0,-58.01,0.113,0
2015-10-30 6:00,9.83,91.3,0,0,-58.95,0.109,0
2015-10-30 6:30,10.11,91.5,0.045,0.065,-50.14,0.105,0
2015-10-30 7:00,9.67,91.7,5.152,9.02,-0.431,0.105,0
2015-10-30 7:30,10.18,92.2,48.37,60.45,68.85,0.1,0
2015-10-30 8:00,11.33,92.4,128.5,172.3,129.8,0.097,0
2015-10-30 8:30,12.8,92.3,230.4,305.6,173.1,0.102,0
2015-10-30 9:00,14.12,91.1,269,380.9,260,0.114,0
2015-10-30 9:30,16.45,87.2,408.6,605.2,304.2,0.144,0
2015-10-30 10:00,18.38,74.53,486.4,748.6,344.7,0.241,0
2015-10-30 10:30,19.85,63.57,553.3,873,367.2,0.542,0
2015-10-30 11:00,20.7,60.23,605.4,972,385.9,0.844,0
2015-10-30 11:30,21.2,57.07,645.1,1050,379.9,0.971,0
2015-10-30 12:00,22.06,54.23,668.1,1099,371.3,1.08,0
2015-10-30 12:30,23.14,48.82,675.8,1122,345.6,1.215,0
2015-10-30 13:00,23.59,46.94,665,1114,308.2,1.45,0
2015-10-30 13:30,24.88,43.21,636.9,1077,263.6,1.545,0
2015-10-30 14:00,24.72,42.68,591.9,1010,208.2,1.787,0
2015-10-30 14:30,25.48,42.22,536.3,921,143.9,1.786,0
2015-10-30 15:00,26.73,39.5,466.2,802,83.9,1.883,0
2015-10-30 15:30,26.64,39.66,389.7,675.6,55.29,2.124,0
2015-10-30 16:00,26.93,40.02,325.1,563.8,-16.06,2.106,0
2015-10-30 16:30,25.77,43.9,203.8,348.5,-51.7,2.135,0
2015-10-30 17:00,24.29,49.07,82.1,148.8,-52.95,1.86,0
2015-10-30 17:30,21.8,57.72,8.87,24.91,-58.88,1.551,0
2015-10-30 18:00,20.52,61.09,0.962,2.14,-57.08,1.106,0
2015-10-30 18:30,19.28,64.76,0,0.003,-56.05,0.94,0
2015-10-30 19:00,18.85,65.6,0,0,-54.78,0.788,0
2015-10-30 19:30,18.1,67.82,0,0,-53.72,0.749,0
2015-10-30 20:00,17.41,70.05,0,0,-51.54,0.668,0
2015-10-30 20:30,16.83,71.28,0,0,-53.39,0.596,0
2015-10-30 21:00,16.74,69.25,0,0,-48.23,0.55,0
2015-10-30 21:30,15.57,75.17,0,0,-44.74,0.586,0
2015-10-30 22:00,14.52,80.8,0,0,-52.6,0.44,0
2015-10-30 22:30,13.85,84.3,0,0,-47.17,0.318,0
2015-10-30 23:00,13.58,86,0,0,-49.9,0.249,0
2015-10-30 23:30,14.04,82.9,0,0,-51.24,0.218,0
2015-10-31 0:00,14.12,82,0,0,-55.48,0.274,0
2015-10-31 0:30,13.48,84,0,0,-53.79,0.29,0
2015-10-31 1:00,12.8,86,0,0,-52.59,0.247,0
2015-10-31 1:30,12.47,87.3,0,0,-54,0.207,0
2015-10-31 2:00,12.29,88.5,0,0,-51.05,0.183,0
2015-10-31 2:30,11.88,88.9,0,0,-48.36,0.164,0
2015-10-31 3:00,11.67,89.6,0,0,-43.82,0.154,0
2015-10-31 3:30,11.94,90.1,0,0,-42.03,0.143,0
2015-10-31 4:00,12.38,90.5,0.001,0,-38.9,0.138,0
2015-10-31 4:30,12.64,90.8,0.001,0,-47.92,0.137,0
2015-10-31 5:00,12.68,90.8,0.001,0,-47.6,0.134,0
2015-10-31 5:30,12.63,90.5,0.001,0,-48.03,0.135,0
2015-10-31 6:00,12.53,90.3,0,0,-43.7,0.138,0
2015-10-31 6:30,12.25,90.2,0.054,0.064,-33.67,0.14,0
2015-10-31 7:00,11.92,90.4,9.63,10.63,17.1,0.14,0
2015-10-31 7:30,12.14,90.9,70.17,78.99,79.65,0.134,0
2015-10-31 8:00,13.57,90.4,134.5,187,90.4,0.128,0
2015-10-31 8:30,14.6,87.3,136.7,218.3,110.8,0.149,0
2015-10-31 9:00,15.82,82.3,194.8,309.2,239,0.21,0
2015-10-31 9:30,18.48,73.21,378.6,573,283.8,0.318,0
2015-10-31 10:00,20.97,61.68,454.1,711.3,138.1,0.577,0
2015-10-31 10:30,20.85,61.61,239.3,429.4,164.3,0.954,0
2015-10-31 11:00,21.02,62.69,291.1,516.3,132.2,0.95,0
2015-10-31 11:30,21.64,61.35,226.7,424.8,165.1,0.93,0
2015-10-31 12:00,21.54,62.28,292,528.8,196.5,1,0
2015-10-31 12:30,22.48,58.99,353.9,635.4,171.7,0.969,0
2015-10-31 13:00,22.79,56.82,287.5,529.1,98.1,1.116,0
2015-10-31 13:30,19.65,74.75,196.2,368.6,260.1,1.2,0
2015-10-31 14:00,20.33,71.86,578,1003,165.4,0.579,0
2015-10-31 14:30,19.85,73.17,440.1,776.3,97.8,0.672,0
2015-10-31 15:00,19.4,71.72,306.4,555.6,83.6,0.622,0
2015-10-31 15:30,18.83,72.24,240,434.5,34.1,0.639,0
2015-10-31 16:00,18.47,74.19,118.8,226.3,-15.01,0.604,0
2015-10-31 16:30,18.2,75.69,87.8,174.9,-7.458,0.548,0
2015-10-31 17:00,17.69,77.98,22.97,44.91,-10.1,0.508,0
2015-10-31 17:30,17.21,78.82,7.051,15.45,-14.11,0.445,0
2015-10-31 18:00,17.04,80.1,0.24,0.582,-23.29,0.416,0
2015-10-31 18:30,16.74,82,0.001,0,-11.33,0.386,0
2015-10-31 19:00,16.45,84.2,0.001,0,-9.07,0.344,0
2015-10-31 19:30,16.51,85.2,0.001,0,-22.65,0.296,0
2015-10-31 20:00,16.58,85.7,0.001,0,-27.91,0.277,0
2015-10-31 20:30,16.28,86.5,0.001,0,-9.75,0.27,0
2015-10-31 21:00,16.19,87,0.001,0.001,-13.57,0.251,0
2015-10-31 21:30,16.5,85.3,0,0,-23.35,0.238,0
2015-10-31 22:00,16.55,83,0.001,0,-36.93,0.277,0
2015-10-31 22:30,16.14,82.7,0,0,-49.68,0.32,0
2015-10-31 23:00,15.41,84.1,0,0,-46.67,0.318,0
2015-10-31 23:30,14.64,85.5,0,0,-19.15,0.278,0
2015-11-01 0:00,14.64,87.2,0,0,-22.25,0.241,0
2015-11-01 0:30,15.63,83.7,0,0,-49.99,0.214,0
2015-11-01 1:00,15.96,79.91,0,0,-58.08,0.289,0
2015-11-01 1:30,15.81,80.5,0,0,-54,0.364,0
2015-11-01 2:00,15.83,81.3,0,0,-52.89,0.351,0
2015-11-01 2:30,15.68,82.6,0,0.001,-55.91,0.336,0
2015-11-01 3:00,15.51,83.9,0,0.001,-56.14,0.309,0
2015-11-01 3:30,15.38,84.8,0,0.001,-55.03,0.284,0
2015-11-01 4:00,15.63,84.2,0,0.001,-51.33,0.265,0
2015-11-01 4:30,15.81,83.2,0,0.001,-60.1,0.28,0
2015-11-01 5:00,16.49,76.77,0,0.001,-50.59,0.301,0
2015-11-01 5:30,17.29,69.57,0,0.001,-23.52,0.437,0
2015-11-01 6:00,18.28,64.03,0,0.001,-40.98,0.601,0
2015-11-01 6:30,18.23,63.56,0.044,0.066,-46.27,0.756,0
2015-11-01 7:00,17.5,66.88,7.179,8.63,-13.74,0.763,0
2015-11-01 7:30,17.03,71.25,44.78,62.39,-3.894,0.663,0
2015-11-01 8:00,17.32,68.88,62.45,111.7,94.7,0.558,0
2015-11-01 8:30,17.32,70.09,179.9,287.6,125.7,0.615,0
2015-11-01 9:00,17.84,68.51,212.6,352.9,146.5,0.591,0
2015-11-01 9:30,18.42,65.7,245.5,420.6,103.3,0.643,0
2015-11-01 10:00,18.78,62.69,164.5,307.1,177.5,0.727,0
2015-11-01 10:30,19.71,57.9,296.7,516.6,153.4,0.809,0
2015-11-01 11:00,20.18,57.06,280.4,515.2,151.8,0.967,0
2015-11-01 11:30,20.53,56.76,282,518.4,204.4,1.015,0
